"Status","Year","Sex","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","EO","40","40","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","G6/G7","30","30","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","70","70","36690","33170"
"Leaver CS","2022","Female","Met Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","AA/AO","670","600","21770","21170"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","EO","250","230","27820","26670"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","G6/G7","60","50","63790","58590"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","SEO/HEO","370","350","38280","39030"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","EO","40","40","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","G6/G7","60","50","59940","58210"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","SEO/HEO","90","90","36700","35000"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","EO","60","50","32710","32280"
"Leaver CS","2022","Female","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","Female","National Infrastructure Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Budget Responsibility","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","G6/G7","40","40","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","SEO/HEO","60","60","45820","46360"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Scottish Charity Regulator","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Public Health England","AA/AO","120","110","20800","19880"
"Leaver CS","2022","Female","Public Health England","EO","210","180","25310","25080"
"Leaver CS","2022","Female","Public Health England","G6/G7","310","280","57470","53860"
"Leaver CS","2022","Female","Public Health England","SCS","70","60","100770","101430"
"Leaver CS","2022","Female","Public Health England","SEO/HEO","450","400","36950","37450"
"Leaver CS","2022","Female","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Revenue Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Revenue Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","AA/AO","50","40","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Courts and Tribunals Service","AA/AO","70","60","22630","23780"
"Leaver CS","2022","Female","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Government (excl. agencies)","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","Female","Scottish Government (excl. agencies)","EO","30","30","[c]","[c]"
"Leaver CS","2022","Female","Scottish Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Government (excl. agencies)","SEO/HEO","90","80","39260","39660"
"Leaver CS","2022","Female","Scottish Housing Regulator","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Housing Regulator","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Prison Service","AA/AO","60","50","23770","21640"
"Leaver CS","2022","Female","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Public Pensions Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Student Awards Agency for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Submarine Delivery Agency","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Female","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The Insolvency Service","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The National Archives","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Transport Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Debt Management Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Export Finance","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Health Security Agency","AA/AO","70","60","21290","21410"
"Leaver CS","2022","Female","UK Health Security Agency","EO","80","70","25320","25010"
"Leaver CS","2022","Female","UK Health Security Agency","G6/G7","110","110","55710","53290"
"Leaver CS","2022","Female","UK Health Security Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Health Security Agency","SEO/HEO","230","200","35330","36330"
"Leaver CS","2022","Female","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Space Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Statistics Authority","AA/AO","120","90","19760","19610"
"Leaver CS","2022","Female","UK Statistics Authority","EO","40","40","[c]","[c]"
"Leaver CS","2022","Female","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Statistics Authority","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Statistics Authority","SEO/HEO","80","80","33410","32540"
"Leaver CS","2022","Female","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Valuation Office Agency","AA/AO","100","80","21660","22010"
"Leaver CS","2022","Female","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Vehicle Certification Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Veterinary Medicines Directorate","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Veterinary Medicines Directorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Water Services Regulation Authority","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Welsh Government (excl. agencies)","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","Female","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Welsh Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Welsh Government (excl. agencies)","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","Female","Welsh Revenue Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Welsh Revenue Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wilton Park","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Accountant in Bankruptcy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Advisory, Conciliation and Arbitration Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Advisory, Conciliation and Arbitration Service","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Animal and Plant Health Agency","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Male","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Animal and Plant Health Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Animal and Plant Health Agency","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","Male","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cabinet Office (excl. agencies)","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Male","Cabinet Office (excl. agencies)","EO","40","40","[c]","[c]"
"Leaver CS","2022","Male","Cabinet Office (excl. agencies)","G6/G7","160","150","64520","60640"
"Leaver CS","2022","Male","Cabinet Office (excl. agencies)","SCS","50","50","[c]","[c]"
"Leaver CS","2022","Male","Cabinet Office (excl. agencies)","SEO/HEO","100","90","35440","34550"
"Leaver CS","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Competition and Markets Authority","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Commercial Service","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Office and Procurator Fiscal Service","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Prosecution Service","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Male","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Prosecution Service","G6/G7","80","70","58250","55610"
"Leaver CS","2022","Male","Crown Prosecution Service","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Defence Electronics and Components Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Defence Electronics and Components Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Defence Electronics and Components Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Defence Equipment and Support","EO","200","200","21600","20480"
"Leaver CS","2022","Male","Defence Equipment and Support","G6/G7","60","60","57240","55060"
"Leaver CS","2022","Male","Defence Equipment and Support","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Defence Equipment and Support","SEO/HEO","350","340","36000","35620"
"Leaver CS","2022","Male","Defence Science and Technology Laboratory","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Male","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Defence Science and Technology Laboratory","G6/G7","70","60","53050","49090"
"Leaver CS","2022","Male","Defence Science and Technology Laboratory","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Defence Science and Technology Laboratory","SEO/HEO","110","100","33250","30160"
"Leaver CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","70","70","56750","53600"
"Leaver CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","60","60","37020","36360"
