"Status","Year","Sexual_orientation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Heterosexual / straight","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Westminster","Female","1290","1250","45550","40350"
"Leaver Dept.","2021","Heterosexual / straight","Westminster","Male","940","910","45510","40040"
"Leaver Dept.","2021","Heterosexual / straight","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Worcestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Worcestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","York","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","York","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Blackpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bradford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derby","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dorset CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dorset CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dudley","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Scottish Borders","Female","[c]","[c]","[c]","[c]"
