"Status","Year","Parent_department","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Herefordshire, Worcestershire and Warwickshire","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Inner London - West","210","200","37880","33230"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","North Yorkshire","70","60","26170","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Northumberland, and Tyne and Wear","100","100","24040","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","Inner London - West","210","200","36610","31800"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Heterosexual / straight","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","Inner London - West","140","140","35840","31800"
"New entrant CS","2022","Department for International Trade","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Inner London - West","220","210","37780","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","West Midlands","100","100","33700","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Heterosexual / straight","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Inner London - West","50","50","33850","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Inner London - West","80","70","35880","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Hampshire and Isle of Wight","70","70","34730","30730"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Inner London - West","240","240","45020","42470"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","West Midlands","130","120","28280","26130"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","West Wales and The Valleys","340","320","23600","21840"
"New entrant CS","2022","Department for Transport","Heterosexual / straight","West Yorkshire","70","60","36320","38650"
"New entrant CS","2022","Department for Transport","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","West Wales and The Valleys","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Inner London - West","200","200","42470","42470"
"New entrant CS","2022","Department for Transport","Unknown","Kent","[c]","[c]","[c]","[c]"
