"Status","Year","Sex","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Female","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","AA/AO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","AA/AO","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Cabinet Office","80","80","27210","27500"
"Leaver Dept.","2021","Female","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Department for Business, Energy and Industrial Strategy","40","30","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Department for Transport","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Department for Work and Pensions","390","360","28040","27570"
"Leaver Dept.","2021","Female","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","HM Revenue and Customs","180","180","[c]","[c]"
"Leaver Dept.","2021","Female","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Home Office","210","190","26370","25160"
"Leaver Dept.","2021","Female","EO","Ministry of Defence","80","80","25290","26670"
"Leaver Dept.","2021","Female","EO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Ministry of Justice","150","150","24300","22840"
"Leaver Dept.","2021","Female","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","EO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Attorney General's Departments","50","50","58040","54810"
"Leaver Dept.","2021","Female","G6/G7","Cabinet Office","160","160","56800","54700"
"Leaver Dept.","2021","Female","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Department for Business, Energy and Industrial Strategy","100","90","55590","53600"
"Leaver Dept.","2021","Female","G6/G7","Department for Digital, Culture, Media and Sport","50","50","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Department for Education","50","50","56510","54400"
"Leaver Dept.","2021","Female","G6/G7","Department for Environment, Food and Rural Affairs","70","60","55970","54280"
"Leaver Dept.","2021","Female","G6/G7","Department for International Trade","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Department for Work and Pensions","50","50","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Department of Health and Social Care","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Foreign, Commonwealth and Development Office","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","HM Revenue and Customs","90","80","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Home Office","100","100","60410","57460"
"Leaver Dept.","2021","Female","G6/G7","Ministry of Defence","70","70","57610","56350"
"Leaver Dept.","2021","Female","G6/G7","Ministry of Housing, Communities and Local Government","70","70","54920","52660"
"Leaver Dept.","2021","Female","G6/G7","Ministry of Justice","60","60","57750","57740"
"Leaver Dept.","2021","Female","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Cabinet Office","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Cabinet Office","470","460","32970","32000"
"Leaver Dept.","2021","Female","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Department for Business, Energy and Industrial Strategy","130","120","35250","33640"
"Leaver Dept.","2021","Female","SEO/HEO","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Department for Education","70","70","37230","37100"
"Leaver Dept.","2021","Female","SEO/HEO","Department for Environment, Food and Rural Affairs","150","150","35540","34700"
"Leaver Dept.","2021","Female","SEO/HEO","Department for International Trade","60","60","34680","32840"
"Leaver Dept.","2021","Female","SEO/HEO","Department for Transport","80","80","37550","35430"
"Leaver Dept.","2021","Female","SEO/HEO","Department for Work and Pensions","180","170","34690","33650"
"Leaver Dept.","2021","Female","SEO/HEO","Department of Health and Social Care","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Foreign, Commonwealth and Development Office","90","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","HM Revenue and Customs","190","180","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","HM Treasury","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Home Office","220","210","37010","35200"
"Leaver Dept.","2021","Female","SEO/HEO","Ministry of Defence","200","200","34840","33300"
"Leaver Dept.","2021","Female","SEO/HEO","Ministry of Housing, Communities and Local Government","80","80","35590","33210"
"Leaver Dept.","2021","Female","SEO/HEO","Ministry of Justice","250","240","35200","34860"
"Leaver Dept.","2021","Female","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","United Kingdom Statistics Authority","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Ministry of Justice","60","50","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Department for Transport","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Department for Work and Pensions","140","140","21220","21010"
"Leaver Dept.","2021","Male","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","HM Revenue and Customs","330","320","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Home Office","70","70","21890","21010"
"Leaver Dept.","2021","Male","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Ministry of Justice","190","190","20300","19930"
"Leaver Dept.","2021","Male","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Cabinet Office","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Department for Transport","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Department for Work and Pensions","270","260","28090","27570"
"Leaver Dept.","2021","Male","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","HM Revenue and Customs","150","150","[c]","[c]"
"Leaver Dept.","2021","Male","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Home Office","140","140","26160","25130"
"Leaver Dept.","2021","Male","EO","Ministry of Defence","80","80","24660","25940"
"Leaver Dept.","2021","Male","EO","Ministry of Housing, Communities and Local Government","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Ministry of Justice","90","90","24080","22570"
"Leaver Dept.","2021","Male","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","EO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Attorney General's Departments","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Cabinet Office","150","150","58090","56340"
"Leaver Dept.","2021","Male","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Department for Business, Energy and Industrial Strategy","120","110","56470","53600"
"Leaver Dept.","2021","Male","G6/G7","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Department for Environment, Food and Rural Affairs","50","50","55200","53870"
"Leaver Dept.","2021","Male","G6/G7","Department for International Trade","50","50","54920","53490"
"Leaver Dept.","2021","Male","G6/G7","Department for Transport","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Department of Health and Social Care","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Foreign, Commonwealth and Development Office","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","HM Revenue and Customs","90","80","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","HM Treasury","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Home Office","60","60","59300","57460"
"Leaver Dept.","2021","Male","G6/G7","Ministry of Defence","80","80","55570","54730"
"Leaver Dept.","2021","Male","G6/G7","Ministry of Housing, Communities and Local Government","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Ministry of Justice","60","60","58550","58130"
"Leaver Dept.","2021","Male","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Cabinet Office","370","370","33030","32000"
"Leaver Dept.","2021","Male","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Department for Business, Energy and Industrial Strategy","130","120","36060","34510"
"Leaver Dept.","2021","Male","SEO/HEO","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Department for Education","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Department for Environment, Food and Rural Affairs","130","130","35140","34270"
"Leaver Dept.","2021","Male","SEO/HEO","Department for International Trade","70","70","35010","34170"
"Leaver Dept.","2021","Male","SEO/HEO","Department for Transport","90","90","37140","35230"
"Leaver Dept.","2021","Male","SEO/HEO","Department for Work and Pensions","110","110","35410","35310"
"Leaver Dept.","2021","Male","SEO/HEO","Department of Health and Social Care","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Foreign, Commonwealth and Development Office","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","HM Revenue and Customs","170","170","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","HM Treasury","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Home Office","150","150","36680","36280"
"Leaver Dept.","2021","Male","SEO/HEO","Ministry of Defence","240","240","35340","34450"
"Leaver Dept.","2021","Male","SEO/HEO","Ministry of Housing, Communities and Local Government","90","90","34260","33210"
"Leaver Dept.","2021","Male","SEO/HEO","Ministry of Justice","140","140","35900","34110"
"Leaver Dept.","2021","Male","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
