"Status","Year","Region_ITL3","Sex","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","York","Male","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","York","Male","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","Scottish Government","30","30","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Female","Department for Work and Pensions","30","20","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Female","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Male","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Female","Department of Health and Social Care","80","70","36480","32330"
"Leaver CS","2021","Barnet","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver CS","2021","Barnet","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","Department for Work and Pensions","50","40","24830","26890"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","Ministry of Justice","50","50","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","Ministry of Justice","70","60","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Ministry of Defence","150","130","32770","30680"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Ministry of Defence","280","260","40360","39460"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Male","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2021","Bedford","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Female","HM Revenue and Customs","50","40","[c]","[c]"
"Leaver CS","2021","Belfast","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Female","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Male","HM Revenue and Customs","40","30","[c]","[c]"
"Leaver CS","2021","Belfast","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Male","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Ministry of Defence","40","40","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Female","Ministry of Justice","50","40","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Male","Ministry of Justice","50","50","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Ministry of Justice","110","90","22030","19930"
"Leaver CS","2021","Birmingham","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","HM Revenue and Customs","40","30","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Ministry of Justice","70","70","25620","20760"
"Leaver CS","2021","Birmingham","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Female","Department for Work and Pensions","160","130","25450","21010"
"Leaver CS","2021","Blackpool","Female","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Male","Department for Work and Pensions","90","90","27230","21010"
"Leaver CS","2021","Blackpool","Male","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Female","HM Revenue and Customs","100","70","[c]","[c]"
"Leaver CS","2021","Bradford","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Male","HM Revenue and Customs","50","40","[c]","[c]"
"Leaver CS","2021","Bradford","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Male","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2021","Brent","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Department for Work and Pensions","40","30","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Ministry of Housing, Communities and Local Government","40","30","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Ministry of Defence","40","40","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
