"Status","Year","Region_ITL3","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South West Wales","Heterosexual / straight","Female","50","40","[c]","[c]"
"Leaver CS","2022","South West Wales","Heterosexual / straight","Male","30","30","[c]","[c]"
"Leaver CS","2022","South West Wales","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Heterosexual / straight","Female","50","40","[c]","[c]"
"Leaver CS","2022","Southampton","Heterosexual / straight","Male","50","40","[c]","[c]"
"Leaver CS","2022","Southampton","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Unknown","Male","50","40","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Heterosexual / straight","Female","120","100","30000","27570"
"Leaver CS","2022","Staffordshire CC","Heterosexual / straight","Male","120","120","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Unknown","Male","60","50","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Heterosexual / straight","Female","70","60","24590","20970"
"Leaver CS","2022","Stoke-on-Trent","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Heterosexual / straight","Female","140","120","25090","21430"
"Leaver CS","2022","Suffolk CC","Heterosexual / straight","Male","150","140","28220","26670"
"Leaver CS","2022","Suffolk CC","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Unknown","Male","80","70","[c]","[c]"
"Leaver CS","2022","Sunderland","Heterosexual / straight","Female","60","50","26330","27570"
"Leaver CS","2022","Sunderland","Heterosexual / straight","Male","30","30","[c]","[c]"
"Leaver CS","2022","Sunderland","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Unknown","Female","190","130","[c]","[c]"
"Leaver CS","2022","Sunderland","Unknown","Male","70","60","[c]","[c]"
"Leaver CS","2022","Swansea","Heterosexual / straight","Female","60","50","[c]","[c]"
"Leaver CS","2022","Swansea","Heterosexual / straight","Male","50","40","[c]","[c]"
"Leaver CS","2022","Swansea","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Unknown","Male","30","30","[c]","[c]"
"Leaver CS","2022","Swindon","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Heterosexual / straight","Female","40","30","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Unknown","Female","40","30","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Unknown","Male","40","30","[c]","[c]"
"Leaver CS","2022","Thurrock","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Heterosexual / straight","Female","260","250","45290","37700"
"Leaver CS","2022","Tower Hamlets","Heterosexual / straight","Male","220","210","49810","45030"
"Leaver CS","2022","Tower Hamlets","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Undeclared","Male","40","30","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Unknown","Female","130","120","46260","40450"
"Leaver CS","2022","Tower Hamlets","Unknown","Male","120","120","55230","53830"
"Leaver CS","2022","Tyneside","Heterosexual / straight","Female","360","310","28550","21280"
"Leaver CS","2022","Tyneside","Heterosexual / straight","Male","240","230","28050","21260"
"Leaver CS","2022","Tyneside","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","Undeclared","Male","30","30","[c]","[c]"
"Leaver CS","2022","Tyneside","Unknown","Female","440","350","28110","21300"
"Leaver CS","2022","Tyneside","Unknown","Male","290","260","29180","24880"
"Leaver CS","2022","Unknown","Heterosexual / straight","Female","220","180","26860","21840"
"Leaver CS","2022","Unknown","Heterosexual / straight","Male","170","150","32110","26670"
"Leaver CS","2022","Unknown","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Female","120","50","23520","21590"
"Leaver CS","2022","Unknown","Undeclared","Male","60","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","270","220","30760","21840"
"Leaver CS","2022","Unknown","Unknown","Male","370","340","36370","32700"
"Leaver CS","2022","Wakefield","Heterosexual / straight","Female","50","40","[c]","[c]"
"Leaver CS","2022","Wakefield","Heterosexual / straight","Male","50","50","[c]","[c]"
"Leaver CS","2022","Wakefield","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Heterosexual / straight","Female","40","30","[c]","[c]"
"Leaver CS","2022","Wandsworth","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Heterosexual / straight","Female","50","40","[c]","[c]"
"Leaver CS","2022","Warrington","Heterosexual / straight","Male","70","60","[c]","[c]"
"Leaver CS","2022","Warrington","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Heterosexual / straight","Female","50","40","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Heterosexual / straight","Male","50","50","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Heterosexual / straight","Female","40","40","[c]","[c]"
"Leaver CS","2022","West Cumbria","Heterosexual / straight","Male","30","30","[c]","[c]"
"Leaver CS","2022","West Cumbria","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Heterosexual / straight","Male","30","30","[c]","[c]"
"Leaver CS","2022","West Essex","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Heterosexual / straight","Female","70","60","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Heterosexual / straight","Male","40","40","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Heterosexual / straight","Female","100","90","30410","27960"
"Leaver CS","2022","West Surrey","Heterosexual / straight","Male","90","80","[c]","[c]"
"Leaver CS","2022","West Surrey","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2022","West Surrey","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Heterosexual / straight","Female","40","40","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Heterosexual / straight","Female","30","20","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","Heterosexual / straight","Female","1190","1070","44050","40000"
"Leaver CS","2022","Westminster","Heterosexual / straight","Male","1040","970","48390","43920"
"Leaver CS","2022","Westminster","LGBO","Female","130","120","38050","34020"
"Leaver CS","2022","Westminster","LGBO","Male","130","130","45460","41750"
"Leaver CS","2022","Westminster","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","Undeclared","Female","310","160","42240","39990"
"Leaver CS","2022","Westminster","Undeclared","Male","260","150","50110","46120"
"Leaver CS","2022","Westminster","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","Unknown","Female","730","630","42070","35000"
"Leaver CS","2022","Westminster","Unknown","Male","680","570","46440","40600"
"Leaver CS","2022","Wiltshire","Heterosexual / straight","Female","220","200","31720","27570"
"Leaver CS","2022","Wiltshire","Heterosexual / straight","Male","280","270","33620","32330"
"Leaver CS","2022","Wiltshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Undeclared","Female","40","40","[c]","[c]"
"Leaver CS","2022","Wiltshire","Undeclared","Male","40","40","[c]","[c]"
"Leaver CS","2022","Wiltshire","Unknown","Female","50","50","[c]","[c]"
"Leaver CS","2022","Wiltshire","Unknown","Male","100","90","34810","30380"
"Leaver CS","2022","Wirral","Heterosexual / straight","Female","60","50","26880","27130"
"Leaver CS","2022","Wirral","Heterosexual / straight","Male","40","40","[c]","[c]"
"Leaver CS","2022","Wirral","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2022","Wirral","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Heterosexual / straight","Female","80","70","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Heterosexual / straight","Male","80","80","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Unknown","Male","40","30","[c]","[c]"
"Leaver CS","2022","York","Heterosexual / straight","Female","70","60","31150","26540"
"Leaver CS","2022","York","Heterosexual / straight","Male","60","50","[c]","[c]"
"Leaver CS","2022","York","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Unknown","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Female","140","140","34100","31760"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Male","170","170","35470","32420"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Bedford","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Undeclared","Female","[c]","[c]","[c]","[c]"
