"Status","Year","Region_ITL1","Responsibility_level","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North West (England)","G6/G7","Male","170","170","56070","54880"
"New entrant CS","2021","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Female","410","390","33530","31810"
"New entrant CS","2021","North West (England)","SEO/HEO","Male","390","390","34380","32410"
"New entrant CS","2021","North West (England)","Unknown","Female","100","80","23020","22920"
"New entrant CS","2021","North West (England)","Unknown","Male","50","50","29400","22920"
"New entrant CS","2021","Northern Ireland","AA/AO","Female","100","100","20200","20140"
"New entrant CS","2021","Northern Ireland","AA/AO","Male","120","120","20210","20140"
"New entrant CS","2021","Northern Ireland","EO","Female","30","30","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","Male","60","60","26190","25560"
"New entrant CS","2021","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","AA/AO","Female","1160","1110","20600","20140"
"New entrant CS","2021","Scotland","AA/AO","Male","1050","1040","20990","20140"
"New entrant CS","2021","Scotland","EO","Female","680","660","26740","27570"
"New entrant CS","2021","Scotland","EO","Male","470","470","26380","27570"
"New entrant CS","2021","Scotland","G6/G7","Female","160","150","55130","52480"
"New entrant CS","2021","Scotland","G6/G7","Male","130","120","57380","55500"
"New entrant CS","2021","Scotland","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Female","460","450","34450","32900"
"New entrant CS","2021","Scotland","SEO/HEO","Male","360","350","35560","34000"
"New entrant CS","2021","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Female","1130","1090","22060","21010"
"New entrant CS","2021","South East (England)","AA/AO","Male","1060","1040","23750","21590"
"New entrant CS","2021","South East (England)","EO","Female","1340","1290","27710","27570"
"New entrant CS","2021","South East (England)","EO","Male","910","900","27780","27570"
"New entrant CS","2021","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Female","90","80","58020","53500"
"New entrant CS","2021","South East (England)","G6/G7","Male","110","110","57910","54000"
"New entrant CS","2021","South East (England)","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Female","360","340","33940","33000"
"New entrant CS","2021","South East (England)","SEO/HEO","Male","350","350","34580","33300"
"New entrant CS","2021","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Female","180","160","23480","22920"
"New entrant CS","2021","South East (England)","Unknown","Male","70","60","25140","22920"
"New entrant CS","2021","South West (England)","AA/AO","Female","920","880","20790","20920"
"New entrant CS","2021","South West (England)","AA/AO","Male","700","690","21370","21010"
"New entrant CS","2021","South West (England)","EO","Female","870","820","26300","27570"
"New entrant CS","2021","South West (England)","EO","Male","720","710","25880","27540"
"New entrant CS","2021","South West (England)","G6/G7","Female","120","110","56730","53500"
"New entrant CS","2021","South West (England)","G6/G7","Male","170","170","56830","54990"
"New entrant CS","2021","South West (England)","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","SEO/HEO","Female","550","510","34180","33090"
"New entrant CS","2021","South West (England)","SEO/HEO","Male","620","610","35180","33290"
"New entrant CS","2021","South West (England)","Unknown","Female","140","120","26860","22920"
"New entrant CS","2021","South West (England)","Unknown","Male","130","120","31920","27540"
"New entrant CS","2021","Unknown","AA/AO","Female","60","60","21420","21010"
"New entrant CS","2021","Unknown","AA/AO","Male","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Female","120","120","27570","27570"
"New entrant CS","2021","Unknown","EO","Male","100","100","27430","27570"
"New entrant CS","2021","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Female","100","100","31390","28000"
"New entrant CS","2021","Unknown","SEO/HEO","Male","80","80","32710","31990"
"New entrant CS","2021","Unknown","Unknown","Female","210","210","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","110","110","[c]","[c]"
"New entrant CS","2021","Wales","AA/AO","Female","830","780","20390","20500"
"New entrant CS","2021","Wales","AA/AO","Male","710","690","20710","20920"
"New entrant CS","2021","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","EO","Female","390","380","26160","27570"
"New entrant CS","2021","Wales","EO","Male","320","310","26230","26320"
"New entrant CS","2021","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","G6/G7","Female","50","50","55860","53740"
"New entrant CS","2021","Wales","G6/G7","Male","70","70","56630","52450"
"New entrant CS","2021","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Female","260","250","33430","31580"
"New entrant CS","2021","Wales","SEO/HEO","Male","240","230","34600","32470"
"New entrant CS","2021","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Female","60","50","21960","22920"
"New entrant CS","2021","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","AA/AO","Female","770","740","20630","20600"
"New entrant CS","2021","West Midlands (England)","AA/AO","Male","610","610","21190","21010"
"New entrant CS","2021","West Midlands (England)","EO","Female","710","680","26810","27570"
"New entrant CS","2021","West Midlands (England)","EO","Male","490","480","26880","27570"
"New entrant CS","2021","West Midlands (England)","G6/G7","Female","90","80","56790","52580"
"New entrant CS","2021","West Midlands (England)","G6/G7","Male","90","90","56530","52580"
"New entrant CS","2021","West Midlands (England)","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Female","280","260","35020","34800"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Male","230","230","35570","36120"
"New entrant CS","2021","West Midlands (England)","Unknown","Female","130","120","21930","22920"
"New entrant CS","2021","West Midlands (England)","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Female","900","870","20790","21010"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Male","880","870","21230","21010"
"New entrant CS","2021","Yorkshire and The Humber","EO","Female","860","830","26750","27570"
"New entrant CS","2021","Yorkshire and The Humber","EO","Male","680","670","26770","27570"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Female","140","130","55540","49860"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Male","140","140","56170","53700"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Female","450","430","32790","31810"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Male","330","330","33420","31810"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Female","90","80","22480","22920"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA/AO","Female","920","890","21370","21250"
"New entrant CS","2022","East Midlands (England)","AA/AO","Male","690","680","21850","21260"
"New entrant CS","2022","East Midlands (England)","EO","Female","410","390","26560","26590"
"New entrant CS","2022","East Midlands (England)","EO","Male","380","370","26830","26590"
"New entrant CS","2022","East Midlands (England)","G6/G7","Female","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6/G7","Male","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Female","260","240","34420","33080"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Male","220","220","34070","33080"
"New entrant CS","2022","East Midlands (England)","Unknown","Female","510","460","27630","24800"
"New entrant CS","2022","East Midlands (England)","Unknown","Male","170","150","29770","28200"
"New entrant CS","2022","East of England","AA/AO","Female","660","640","22750","21790"
"New entrant CS","2022","East of England","AA/AO","Male","640","630","23540","23140"
"New entrant CS","2022","East of England","EO","Female","390","370","27500","27570"
"New entrant CS","2022","East of England","EO","Male","300","280","28040","27570"
"New entrant CS","2022","East of England","G6/G7","Female","40","30","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Male","40","40","[c]","[c]"
"New entrant CS","2022","East of England","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Female","160","150","35340","33150"
"New entrant CS","2022","East of England","SEO/HEO","Male","160","150","36480","35060"
"New entrant CS","2022","East of England","Unknown","Female","650","580","27210","24800"
"New entrant CS","2022","East of England","Unknown","Male","250","240","27450","24800"
"New entrant CS","2022","London","AA/AO","Female","1100","1070","24900","24280"
"New entrant CS","2022","London","AA/AO","Male","800","780","25630","25110"
"New entrant CS","2022","London","EO","Female","2270","2170","28760","28650"
"New entrant CS","2022","London","EO","Male","1510","1470","29050","28650"
"New entrant CS","2022","London","G6/G7","Female","950","900","57440","54700"
"New entrant CS","2022","London","G6/G7","Male","820","800","59460","56540"
"New entrant CS","2022","London","SCS","Female","90","90","95580","86720"
"New entrant CS","2022","London","SCS","Male","110","100","105110","97000"
"New entrant CS","2022","London","SEO/HEO","Female","2790","2700","35880","34550"
"New entrant CS","2022","London","SEO/HEO","Male","2230","2180","36020","34710"
"New entrant CS","2022","London","Unknown","Female","770","720","33410","29100"
"New entrant CS","2022","London","Unknown","Male","310","300","36380","33700"
"New entrant CS","2022","North East (England)","AA/AO","Female","1230","1180","21410","21260"
"New entrant CS","2022","North East (England)","AA/AO","Male","820","810","21520","21260"
"New entrant CS","2022","North East (England)","EO","Female","530","510","26640","26590"
"New entrant CS","2022","North East (England)","EO","Male","400","390","26540","26590"
"New entrant CS","2022","North East (England)","G6/G7","Female","80","70","52400","49860"
"New entrant CS","2022","North East (England)","G6/G7","Male","90","90","54700","52640"
"New entrant CS","2022","North East (England)","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Female","280","270","33530","33080"
"New entrant CS","2022","North East (England)","SEO/HEO","Male","280","280","33500","33080"
"New entrant CS","2022","North East (England)","Unknown","Female","400","380","27360","24920"
"New entrant CS","2022","North East (England)","Unknown","Male","120","110","31010","28200"
"New entrant CS","2022","North West (England)","AA/AO","Female","2110","2020","21300","21250"
"New entrant CS","2022","North West (England)","AA/AO","Male","1550","1520","21450","21260"
"New entrant CS","2022","North West (England)","EO","Female","1140","1110","26560","26590"
"New entrant CS","2022","North West (England)","EO","Male","980","970","26860","26590"
"New entrant CS","2022","North West (England)","G6/G7","Female","170","170","55320","52080"
"New entrant CS","2022","North West (England)","G6/G7","Male","200","200","56540","55000"
"New entrant CS","2022","North West (England)","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Female","640","620","34000","33080"
"New entrant CS","2022","North West (England)","SEO/HEO","Male","620","610","34430","33080"
"New entrant CS","2022","North West (England)","Unknown","Female","1030","960","27070","24800"
"New entrant CS","2022","North West (England)","Unknown","Male","380","340","29110","26310"
"New entrant CS","2022","Northern Ireland","AA/AO","Female","120","120","21210","21250"
"New entrant CS","2022","Northern Ireland","AA/AO","Male","120","120","21040","21250"
"New entrant CS","2022","Northern Ireland","EO","Female","80","80","26240","26590"
"New entrant CS","2022","Northern Ireland","EO","Male","80","80","26070","26590"
"New entrant CS","2022","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO/HEO","Female","90","90","34060","33080"
"New entrant CS","2022","Northern Ireland","SEO/HEO","Male","90","90","34910","33080"
"New entrant CS","2022","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","AA/AO","Female","1890","1820","21630","21250"
"New entrant CS","2022","Scotland","AA/AO","Male","1430","1410","21870","21250"
"New entrant CS","2022","Scotland","EO","Female","1130","1090","27070","27230"
"New entrant CS","2022","Scotland","EO","Male","880","870","26890","27230"
"New entrant CS","2022","Scotland","G6/G7","Female","260","250","55870","52860"
"New entrant CS","2022","Scotland","G6/G7","Male","220","210","57480","54700"
"New entrant CS","2022","Scotland","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SEO/HEO","Female","990","970","35340","33080"
"New entrant CS","2022","Scotland","SEO/HEO","Male","750","740","36150","33080"
"New entrant CS","2022","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","AA/AO","Female","1250","1180","23100","21680"
"New entrant CS","2022","South East (England)","AA/AO","Male","1100","1070","24130","24250"
"New entrant CS","2022","South East (England)","EO","Female","520","490","26840","26970"
"New entrant CS","2022","South East (England)","EO","Male","500","470","27170","26350"
"New entrant CS","2022","South East (England)","G6/G7","Female","100","100","56800","53050"
"New entrant CS","2022","South East (England)","G6/G7","Male","140","130","57330","53420"
"New entrant CS","2022","South East (England)","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SEO/HEO","Female","390","380","33950","32630"
"New entrant CS","2022","South East (England)","SEO/HEO","Male","410","400","33770","33000"
"New entrant CS","2022","South East (England)","Unknown","Female","830","770","28020","24800"
"New entrant CS","2022","South East (England)","Unknown","Male","260","240","30340","28200"
"New entrant CS","2022","South West (England)","AA/AO","Female","930","890","21110","21170"
"New entrant CS","2022","South West (England)","AA/AO","Male","770","760","21640","21260"
"New entrant CS","2022","South West (England)","EO","Female","510","490","24870","25000"
"New entrant CS","2022","South West (England)","EO","Male","570","560","24400","24920"
"New entrant CS","2022","South West (England)","G6/G7","Female","180","160","53290","49860"
"New entrant CS","2022","South West (England)","G6/G7","Male","220","210","54970","53500"
"New entrant CS","2022","South West (England)","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","SEO/HEO","Female","710","690","33710","33000"
"New entrant CS","2022","South West (England)","SEO/HEO","Male","830","830","34600","33080"
"New entrant CS","2022","South West (England)","Unknown","Female","600","550","27440","24090"
"New entrant CS","2022","South West (England)","Unknown","Male","360","350","31270","28200"
"New entrant CS","2022","Unknown","AA/AO","Female","70","70","20810","21030"
"New entrant CS","2022","Unknown","AA/AO","Male","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Female","60","50","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Male","60","50","27410","27500"
"New entrant CS","2022","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Female","90","70","32020","32000"
"New entrant CS","2022","Unknown","SEO/HEO","Male","80","70","31470","29280"
"New entrant CS","2022","Unknown","Unknown","Female","220","200","26690","22940"
"New entrant CS","2022","Unknown","Unknown","Male","180","170","22440","16190"
"New entrant CS","2022","Wales","AA/AO","Female","1090","1030","20870","21250"
"New entrant CS","2022","Wales","AA/AO","Male","880","860","21040","21250"
"New entrant CS","2022","Wales","EO","Female","410","390","26350","26590"
"New entrant CS","2022","Wales","EO","Male","400","390","26530","26590"
"New entrant CS","2022","Wales","G6/G7","Female","90","90","54320","51380"
"New entrant CS","2022","Wales","G6/G7","Male","110","110","56420","53750"
"New entrant CS","2022","Wales","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","SEO/HEO","Female","450","430","34630","33080"
"New entrant CS","2022","Wales","SEO/HEO","Male","370","360","35000","33080"
"New entrant CS","2022","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Unknown","Female","270","260","24520","23170"
"New entrant CS","2022","Wales","Unknown","Male","150","140","29190","28760"
"New entrant CS","2022","West Midlands (England)","AA/AO","Female","1130","1080","21340","21250"
"New entrant CS","2022","West Midlands (England)","AA/AO","Male","750","740","21740","21250"
"New entrant CS","2022","West Midlands (England)","EO","Female","760","740","26730","27570"
"New entrant CS","2022","West Midlands (England)","EO","Male","610","600","26800","26590"
"New entrant CS","2022","West Midlands (England)","G6/G7","Female","130","130","55580","50430"
"New entrant CS","2022","West Midlands (England)","G6/G7","Male","140","140","56350","52080"
"New entrant CS","2022","West Midlands (England)","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","SEO/HEO","Female","440","430","34290","33080"
"New entrant CS","2022","West Midlands (England)","SEO/HEO","Male","410","400","34350","33080"
"New entrant CS","2022","West Midlands (England)","Unknown","Female","620","570","27430","24800"
"New entrant CS","2022","West Midlands (England)","Unknown","Male","240","200","28800","25870"
"New entrant CS","2022","Yorkshire and The Humber","AA/AO","Female","1050","1010","21520","21260"
"New entrant CS","2022","Yorkshire and The Humber","AA/AO","Male","990","970","21820","21260"
"New entrant CS","2022","Yorkshire and The Humber","EO","Female","750","720","26280","26590"
"New entrant CS","2022","Yorkshire and The Humber","EO","Male","630","610","26740","26590"
"New entrant CS","2022","Yorkshire and The Humber","G6/G7","Female","190","170","54710","50430"
"New entrant CS","2022","Yorkshire and The Humber","G6/G7","Male","230","230","55640","52700"
"New entrant CS","2022","Yorkshire and The Humber","SCS","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","SCS","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","SEO/HEO","Female","580","540","34050","33080"
"New entrant CS","2022","Yorkshire and The Humber","SEO/HEO","Male","520","480","34290","33080"
"New entrant CS","2022","Yorkshire and The Humber","Unknown","Female","660","610","27640","24800"
"New entrant CS","2022","Yorkshire and The Humber","Unknown","Male","240","220","29130","28200"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Responsibility_level","With the exception of the Senior Civil Service level, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
