"Status","Year","Organisation","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Driver and Vehicle Standards Agency","EO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","East Merseyside","40","40","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Greater Manchester North East","50","50","27950","26780"
"In post","2022","Driver and Vehicle Standards Agency","EO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Harrow and Hillingdon","50","50","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Hertfordshire CC","40","40","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Leeds","50","50","26590","26580"
"In post","2022","Driver and Vehicle Standards Agency","EO","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Lincolnshire CC","30","30","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Merton, Kingston upon Thames and Sutton","40","40","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Nottingham","70","60","26480","26470"
"In post","2022","Driver and Vehicle Standards Agency","EO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Redbridge and Waltham Forest","40","40","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","South Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Staffordshire CC","60","60","29570","26780"
"In post","2022","Driver and Vehicle Standards Agency","EO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Suffolk CC","30","30","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Swansea","90","80","26530","26130"
"In post","2022","Driver and Vehicle Standards Agency","EO","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Tyneside","70","70","26940","26700"
"In post","2022","Driver and Vehicle Standards Agency","EO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","EO","York","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Bristol, City of","30","30","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Nottingham","40","40","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","G6/G7","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SCS","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Bristol, City of","140","140","35650","33350"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Nottingham","160","150","37190","38650"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Swansea","120","120","36410","34800"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","SEO/HEO","Thurrock","[c]","[c]","[c]","[c]"
