"Status","Year","Organisation","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Royal Fleet Auxiliary","Unknown","Unknown","240","240","36010","33270"
"Leaver CS","2022","Rural Payments Agency","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Shropshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","City of Edinburgh","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","City of Edinburgh","AA/AO","70","70","25170","23230"
"Leaver CS","2022","Scottish Government (excl. agencies)","City of Edinburgh","EO","40","30","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","City of Edinburgh","G6/G7","60","50","66380","62170"
"Leaver CS","2022","Scottish Government (excl. agencies)","City of Edinburgh","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","City of Edinburgh","SEO/HEO","130","120","39830","39660"
"Leaver CS","2022","Scottish Government (excl. agencies)","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Glasgow City","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","100","90","38490","36680"
"Leaver CS","2022","Submarine Delivery Agency","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Hackney and Newham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Medway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Nottingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
