"Status","Year","Ethnicity","Region_ITL1","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Cabinet Office (excl. agencies)","40","30","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Defence Equipment and Support","[c]","[c]","[c]","[c]"
