"Status","Year","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","Westminster","30","30","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","40","40","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","Tower Hamlets","60","50","51170","45000"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","West Midlands (England)","Birmingham","40","30","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","Bristol, City of","50","50","40410","41020"
"Leaver CS","2021","Public Health England","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","Cambridgeshire CC","30","30","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","Suffolk","60","50","28390","23770"
"Leaver CS","2021","Public Health England","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","London","Barnet","110","100","39780","33100"
"Leaver CS","2021","Public Health England","London","Camden and City of London","30","30","[c]","[c]"
"Leaver CS","2021","Public Health England","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","London","Lambeth","130","120","46660","40070"
"Leaver CS","2021","Public Health England","London","Lewisham and Southwark","40","30","[c]","[c]"
"Leaver CS","2021","Public Health England","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","Manchester","50","40","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","Wiltshire","90","80","35370","29490"
"Leaver CS","2021","Public Health England","West Midlands (England)","Birmingham","40","30","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","Unknown","150","150","35020","32400"
"Leaver CS","2021","Rural Payments Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","City of Edinburgh","40","40","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","City of Edinburgh","190","180","42930","35110"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","Glasgow City","40","40","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scotland","City of Edinburgh","50","50","39110","33650"
"Leaver CS","2021","Scottish Prison Service","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scotland","Glasgow City","40","30","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scotland","Perth and Kinross and Stirling","40","40","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","30","30","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","Hounslow and Richmond upon Thames","30","30","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","Somerset","50","50","35220","33290"
"Leaver CS","2021","UK Intellectual Property Office","Wales","Monmouthshire and Newport","40","30","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","South Hampshire","160","110","24090","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","Monmouthshire and Newport","130","120","32960","29540"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","70","60","46330","37410"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Accountant in Bankruptcy","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
