"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","50","50","42800","40000"
"In post","2021","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","260","250","43000","40130"
"In post","2021","Science and Engineering","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","100","100","24690","22500"
"In post","2021","Science and Engineering","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cumbria","West Cumbria","80","80","42390","41400"
"In post","2021","Science and Engineering","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Derbyshire and Nottinghamshire","Nottingham","50","50","[c]","[c]"
"In post","2021","Science and Engineering","Derbyshire and Nottinghamshire","South and West Derbyshire","220","200","43020","40020"
"In post","2021","Science and Engineering","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Devon","Devon CC","760","720","39840","39650"
"In post","2021","Science and Engineering","Devon","Plymouth","150","150","33200","30690"
"In post","2021","Science and Engineering","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Dorset and Somerset","Dorset CC","170","160","33700","29270"
"In post","2021","Science and Engineering","Dorset and Somerset","Somerset","140","130","37030","36530"
"In post","2021","Science and Engineering","East Anglia","Cambridgeshire CC","160","150","35530","33300"
"In post","2021","Science and Engineering","East Anglia","North and West Norfolk","70","60","31370","32170"
"In post","2021","Science and Engineering","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East Anglia","Suffolk","430","400","32820","29510"
"In post","2021","Science and Engineering","East Wales","Cardiff and Vale of Glamorgan","70","60","44590","37910"
"In post","2021","Science and Engineering","East Wales","Flintshire and Wrexham","230","220","27260","28750"
"In post","2021","Science and Engineering","East Wales","Monmouthshire and Newport","370","350","48160","42820"
"In post","2021","Science and Engineering","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Eastern Scotland","Clackmannanshire and Fife","40","40","[c]","[c]"
"In post","2021","Science and Engineering","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","2560","2520","39010","39530"
"In post","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","240","220","35920","35610"
"In post","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","30","30","[c]","[c]"
"In post","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","2200","2130","38500","37320"
"In post","2021","Science and Engineering","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Greater Manchester","Manchester","190","180","32950","28590"
"In post","2021","Science and Engineering","Hampshire and Isle of Wight","Central Hampshire","650","630","41670","40580"
"In post","2021","Science and Engineering","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Hampshire and Isle of Wight","Portsmouth","130","120","33230","33300"
"In post","2021","Science and Engineering","Hampshire and Isle of Wight","South Hampshire","200","190","32900","28650"
"In post","2021","Science and Engineering","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","60","50","26820","23800"
"In post","2021","Science and Engineering","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Inner London - East","Lambeth","210","180","50900","45750"
"In post","2021","Science and Engineering","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Inner London - East","Tower Hamlets","150","150","51400","43080"
"In post","2021","Science and Engineering","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Inner London - West","Westminster","390","380","51770","45770"
"In post","2021","Science and Engineering","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Kent","West Kent","190","180","39550","37360"
"In post","2021","Science and Engineering","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Lancashire","Mid Lancashire","40","30","[c]","[c]"
"In post","2021","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","60","60","40210","38510"
"In post","2021","Science and Engineering","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Lincolnshire","Lincolnshire","160","160","33890","33690"
"In post","2021","Science and Engineering","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Merseyside","Liverpool","30","30","[c]","[c]"
"In post","2021","Science and Engineering","Merseyside","Sefton","100","100","37720","35910"
"In post","2021","Science and Engineering","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North Yorkshire","North Yorkshire CC","150","140","30380","28190"
"In post","2021","Science and Engineering","North Yorkshire","York","200","190","37380","35510"
"In post","2021","Science and Engineering","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Northumberland and Tyne and Wear","Tyneside","60","50","34000","29960"
"In post","2021","Science and Engineering","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - West and North West","Barnet","540","510","40860","40070"
"In post","2021","Science and Engineering","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Overseas","Overseas","130","120","44240","42350"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","East Ayrshire and North Ayrshire mainland","60","60","21140","19860"
"In post","2021","Science and Engineering","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Surrey","480","460","33650","29550"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Unknown","70","70","27510","27370"
"In post","2021","Science and Engineering","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","130","130","45050","46010"
"In post","2021","Science and Engineering","West Central Scotland","Glasgow City","80","80","40110","36710"
"In post","2021","Science and Engineering","West Midlands","Birmingham","200","180","38410","36330"
"In post","2021","Science and Engineering","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Yorkshire","Leeds","70","70","45450","40560"
"In post","2021","Science and Engineering","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedfordshire and Hertfordshire","Central Bedfordshire","30","30","[c]","[c]"
"In post","2021","Security","Bedfordshire and Hertfordshire","Hertfordshire","50","50","[c]","[c]"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","630","630","34920","39070"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","200","190","35940","33390"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","140","140","29280","21130"
"In post","2021","Security","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","50","50","[c]","[c]"
"In post","2021","Security","Cumbria","East Cumbria","50","50","[c]","[c]"
"In post","2021","Security","Cumbria","West Cumbria","40","40","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","Derby","50","50","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Devon","Devon CC","100","90","21540","19530"
"In post","2021","Security","Devon","Plymouth","340","320","28550","25680"
"In post","2021","Security","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Security","Dorset and Somerset","Dorset CC","70","70","23290","19560"
"In post","2021","Security","Dorset and Somerset","Somerset","70","60","22860","19560"
"In post","2021","Security","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Cambridgeshire CC","40","40","[c]","[c]"
"In post","2021","Security","East Anglia","North and West Norfolk","90","90","31060","28890"
"In post","2021","Security","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Suffolk","70","70","25160","19560"
"In post","2021","Security","East Wales","Cardiff and Vale of Glamorgan","70","70","24870","21130"
"In post","2021","Security","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Wales","Monmouthshire and Newport","40","40","[c]","[c]"
"In post","2021","Security","East Wales","Powys","30","30","[c]","[c]"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","50","50","[c]","[c]"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Eastern Scotland","City of Edinburgh","40","30","[c]","[c]"
"In post","2021","Security","Eastern Scotland","Clackmannanshire and Fife","50","50","[c]","[c]"
"In post","2021","Security","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex","Essex Haven Gateway","210","200","40700","41070"
"In post","2021","Security","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","180","180","31540","30820"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","80","80","32990","39070"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","270","270","28530","24610"
"In post","2021","Security","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester South West","60","60","35490","31540"
"In post","2021","Security","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Security","Hampshire and Isle of Wight","Central Hampshire","90","90","29420","22780"
"In post","2021","Security","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Hampshire and Isle of Wight","North Hampshire","60","60","24930","19560"
"In post","2021","Security","Hampshire and Isle of Wight","Portsmouth","420","410","30130","27750"
"In post","2021","Security","Hampshire and Isle of Wight","South Hampshire","120","120","24680","19950"
"In post","2021","Security","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","80","80","35580","39070"
"In post","2021","Security","Herefordshire, Worcestershire and Warwickshire","Warwickshire","60","60","25900","19560"
"In post","2021","Security","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Security","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Security","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inner London - East","Lambeth","30","30","[c]","[c]"
"In post","2021","Security","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inner London - West","Camden and City of London","50","40","[c]","[c]"
"In post","2021","Security","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inner London - West","Westminster","870","860","41310","38540"
"In post","2021","Security","Kent","East Kent","40","30","[c]","[c]"
"In post","2021","Security","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lancashire","Mid Lancashire","40","40","[c]","[c]"
"In post","2021","Security","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Security","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lincolnshire","Lincolnshire","60","50","20830","19560"
"In post","2021","Security","Merseyside","Liverpool","50","40","[c]","[c]"
"In post","2021","Security","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","90","90","40950","44070"
"In post","2021","Security","North Yorkshire","North Yorkshire CC","270","260","30730","28890"
"In post","2021","Security","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland","Antrim and Newtownabbey","80","80","21070","20310"
"In post","2021","Security","Northern Ireland","Ards and North Down","90","90","21100","20310"
"In post","2021","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland","Causeway Coast and Glens","60","60","20500","20310"
"In post","2021","Security","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland","Lisburn and Castlereagh","70","70","23080","20310"
"In post","2021","Security","Northern Ireland","Newry, Mourne and Down","50","50","20680","20310"
"In post","2021","Security","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Security","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Security","Outer London - South","Croydon","160","150","31070","28960"
"In post","2021","Security","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Security","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Security","Outer London - West and North West","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"In post","2021","Security","Overseas","Overseas","80","80","37120","34350"
"In post","2021","Security","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","Shropshire and Staffordshire","Staffordshire CC","50","50","[c]","[c]"
"In post","2021","Security","Shropshire and Staffordshire","Telford and Wrekin","110","100","30940","28130"
"In post","2021","Security","South Yorkshire","Barnsley, Doncaster and Rotherham","80","80","39250","40190"
"In post","2021","Security","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Security","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","30","30","[c]","[c]"
"In post","2021","Security","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Security","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Security","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Security","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tees Valley and Durham","Durham CC","40","40","[c]","[c]"
"In post","2021","Security","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1050","1020","30720","28210"
"In post","2021","Security","West Central Scotland","Glasgow City","30","30","[c]","[c]"
"In post","2021","Security","West Midlands","Birmingham","50","50","[c]","[c]"
"In post","2021","Security","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Wales and The Valleys","Swansea","120","120","30490","26350"
"In post","2021","Security","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","Monmouthshire and Newport","290","280","39020","37020"
"In post","2021","Social Research","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","South Hampshire","210","200","37370","37020"
"In post","2021","Social Research","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","Tower Hamlets","80","80","49690","49430"
"In post","2021","Social Research","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - West","Westminster","350","340","46840","42890"
"In post","2021","Social Research","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
