"Status","Year","Function_of_post","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Legal","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Bedfordshire and Hertfordshire","110","100","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","210","190","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Cheshire","80","70","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Derbyshire and Nottinghamshire","190","170","19560","18890"
"Leaver CS","2021","No function","AA/AO","Devon","110","100","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Dorset and Somerset","80","80","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","East Anglia","310","280","20290","19630"
"Leaver CS","2021","No function","AA/AO","East Wales","220","210","19800","19520"
"Leaver CS","2021","No function","AA/AO","East Yorkshire and Northern Lincolnshire","120","110","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Eastern Scotland","70","60","22110","21490"
"Leaver CS","2021","No function","AA/AO","Essex","60","60","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","220","210","19260","19600"
"Leaver CS","2021","No function","AA/AO","Greater Manchester","180","160","19820","19930"
"Leaver CS","2021","No function","AA/AO","Hampshire and Isle of Wight","200","150","19450","19130"
"Leaver CS","2021","No function","AA/AO","Herefordshire, Worcestershire and Warwickshire","110","110","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Inner London - East","130","120","21850","22680"
"Leaver CS","2021","No function","AA/AO","Inner London - West","300","290","22080","22680"
"Leaver CS","2021","No function","AA/AO","Kent","210","190","19470","17180"
"Leaver CS","2021","No function","AA/AO","Lancashire","150","130","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Leicestershire, Rutland and Northamptonshire","190","180","20050","19510"
"Leaver CS","2021","No function","AA/AO","Lincolnshire","70","60","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Merseyside","70","60","20620","20650"
"Leaver CS","2021","No function","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Northumberland and Tyne and Wear","50","40","19550","19830"
"Leaver CS","2021","No function","AA/AO","Outer London - East and North East","80","70","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Outer London - South","30","30","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Outer London - West and North West","90","80","21690","22100"
"Leaver CS","2021","No function","AA/AO","Shropshire and Staffordshire","200","190","19940","18880"
"Leaver CS","2021","No function","AA/AO","South Yorkshire","100","90","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Surrey, East and West Sussex","170","160","22810","23660"
"Leaver CS","2021","No function","AA/AO","Tees Valley and Durham","160","140","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","West Central Scotland","60","50","21320","20810"
"Leaver CS","2021","No function","AA/AO","West Midlands","170","150","19930","19930"
"Leaver CS","2021","No function","AA/AO","West Wales and The Valleys","290","230","20400","21170"
"Leaver CS","2021","No function","AA/AO","West Yorkshire","210","190","19480","19570"
"Leaver CS","2021","No function","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"Leaver CS","2021","No function","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Dorset and Somerset","30","30","[c]","[c]"
"Leaver CS","2021","No function","EO","East Anglia","50","50","[c]","[c]"
"Leaver CS","2021","No function","EO","East Wales","30","30","[c]","[c]"
"Leaver CS","2021","No function","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Eastern Scotland","60","50","31880","33650"
"Leaver CS","2021","No function","EO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"Leaver CS","2021","No function","EO","Greater Manchester","50","50","[c]","[c]"
"Leaver CS","2021","No function","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Inner London - East","60","50","30180","28170"
"Leaver CS","2021","No function","EO","Inner London - West","160","150","25350","26410"
"Leaver CS","2021","No function","EO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"Leaver CS","2021","No function","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Merseyside","30","30","[c]","[c]"
"Leaver CS","2021","No function","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Shropshire and Staffordshire","40","30","[c]","[c]"
"Leaver CS","2021","No function","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Surrey, East and West Sussex","30","30","[c]","[c]"
"Leaver CS","2021","No function","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","West Central Scotland","70","60","29630","33210"
"Leaver CS","2021","No function","EO","West Midlands","40","30","[c]","[c]"
"Leaver CS","2021","No function","EO","West Wales and The Valleys","30","30","[c]","[c]"
"Leaver CS","2021","No function","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","58080","57940"
"Leaver CS","2021","No function","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Inner London - East","70","60","58920","54290"
"Leaver CS","2021","No function","G6/G7","Inner London - West","220","210","60230","57400"
"Leaver CS","2021","No function","G6/G7","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","West Midlands","30","30","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Inner London - West","60","60","104440","93800"
"Leaver CS","2021","No function","SCS","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Dorset and Somerset","30","30","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","East Anglia","80","60","36400","34530"
"Leaver CS","2021","No function","SEO/HEO","East Wales","50","40","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","34790","33840"
"Leaver CS","2021","No function","SEO/HEO","Greater Manchester","40","30","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Hampshire and Isle of Wight","60","50","34710","32330"
"Leaver CS","2021","No function","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Inner London - East","100","100","38570","38890"
"Leaver CS","2021","No function","SEO/HEO","Inner London - West","270","270","35760","34290"
"Leaver CS","2021","No function","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Lancashire","30","30","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Outer London - West and North West","50","40","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Surrey, East and West Sussex","40","30","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Tees Valley and Durham","30","30","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","West Midlands","50","40","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","West Yorkshire","40","40","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Anglia","30","30","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Greater Manchester","50","40","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Inner London - East","50","40","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Midlands","30","20","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","21920","21180"
"Leaver CS","2021","Project Delivery","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
