"Status","Year","Sex","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Male","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Merseyside","230","210","31950","24880"
"Leaver CS","2022","Male","Unknown","North Eastern Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Male","Unknown","North Yorkshire","50","50","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Northern Ireland","70","60","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Northumberland, and Tyne and Wear","360","320","28840","24880"
"Leaver CS","2022","Male","Unknown","Outer London - East and North East","70","60","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Outer London - South","130","120","36290","31060"
"Leaver CS","2022","Male","Unknown","Outer London - West and North West","90","80","36100","31060"
"Leaver CS","2022","Male","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Shropshire and Staffordshire","110","110","[c]","[c]"
"Leaver CS","2022","Male","Unknown","South Yorkshire","80","70","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Southern Scotland","140","130","31320","27460"
"Leaver CS","2022","Male","Unknown","Surrey, East and West Sussex","100","80","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Tees Valley and Durham","110","100","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Unknown","370","340","36370","32700"
"Leaver CS","2022","Male","Unknown","West Central Scotland","240","210","32670","28930"
"Leaver CS","2022","Male","Unknown","West Midlands","250","230","35270","27570"
"Leaver CS","2022","Male","Unknown","West Wales and The Valleys","60","60","[c]","[c]"
"Leaver CS","2022","Male","Unknown","West Yorkshire","370","340","33930","27570"
"Leaver CS","2022","Unknown","Heterosexual / straight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Derbyshire and Nottinghamshire","60","60","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Devon","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","East Anglia","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","East Wales","110","100","31600","27570"
"Leaver Dept.","2021","Female","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Eastern Scotland","50","40","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","220","210","34510","30450"
"Leaver Dept.","2021","Female","Heterosexual / straight","Greater Manchester","100","100","29620","27570"
"Leaver Dept.","2021","Female","Heterosexual / straight","Hampshire and Isle of Wight","70","70","31780","29060"
"Leaver Dept.","2021","Female","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Inner London - East","120","120","42780","37060"
"Leaver Dept.","2021","Female","Heterosexual / straight","Inner London - West","1330","1290","45210","40050"
"Leaver Dept.","2021","Female","Heterosexual / straight","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Lancashire","50","50","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Merseyside","130","110","29220","24970"
"Leaver Dept.","2021","Female","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Northumberland and Tyne and Wear","110","100","26650","24130"
"Leaver Dept.","2021","Female","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Outer London - South","80","70","39270","30480"
"Leaver Dept.","2021","Female","Heterosexual / straight","Outer London - West and North West","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Shropshire and Staffordshire","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","South Yorkshire","60","60","33950","31090"
"Leaver Dept.","2021","Female","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Tees Valley and Durham","60","50","[c]","[c]"
"Leaver Dept.","2021","Female","Heterosexual / straight","Unknown","130","130","36410","32000"
"Leaver Dept.","2021","Female","Heterosexual / straight","West Central Scotland","80","70","26690","25650"
"Leaver Dept.","2021","Female","Heterosexual / straight","West Midlands","120","120","27930","24310"
"Leaver Dept.","2021","Female","Heterosexual / straight","West Wales and The Valleys","70","60","26610","25900"
"Leaver Dept.","2021","Female","Heterosexual / straight","West Yorkshire","90","80","31130","27570"
"Leaver Dept.","2021","Female","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Inner London - West","120","120","41260","35040"
"Leaver Dept.","2021","Female","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Inner London - West","170","160","47580","44110"
"Leaver Dept.","2021","Female","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","East Wales","90","90","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Eastern Scotland","60","60","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","38240","34600"
"Leaver Dept.","2021","Female","Unknown","Greater Manchester","120","110","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Inner London - East","90","90","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Inner London - West","870","680","43020","38820"
"Leaver Dept.","2021","Female","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Lancashire","50","50","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Merseyside","70","60","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","North Yorkshire","40","30","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Northumberland and Tyne and Wear","150","140","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Outer London - South","40","30","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Southern Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Tees Valley and Durham","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Unknown","210","210","33230","32000"
"Leaver Dept.","2021","Female","Unknown","West Central Scotland","80","70","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","West Midlands","90","80","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","West Yorkshire","90","70","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","East Wales","80","80","37770","36030"
"Leaver Dept.","2021","Male","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","210","210","35960","32550"
"Leaver Dept.","2021","Male","Heterosexual / straight","Greater Manchester","90","90","29850","27570"
"Leaver Dept.","2021","Male","Heterosexual / straight","Hampshire and Isle of Wight","40","30","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Inner London - East","120","110","46270","40540"
"Leaver Dept.","2021","Male","Heterosexual / straight","Inner London - West","970","940","45160","39390"
"Leaver Dept.","2021","Male","Heterosexual / straight","Kent","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Merseyside","70","70","29000","25040"
"Leaver Dept.","2021","Male","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Northumberland and Tyne and Wear","70","70","28730","27570"
"Leaver Dept.","2021","Male","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Outer London - South","60","60","38840","33960"
"Leaver Dept.","2021","Male","Heterosexual / straight","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","South Yorkshire","50","40","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","Unknown","110","100","40280","32320"
"Leaver Dept.","2021","Male","Heterosexual / straight","West Central Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Heterosexual / straight","West Midlands","90","80","29680","24410"
"Leaver Dept.","2021","Male","Heterosexual / straight","West Wales and The Valleys","60","60","29230","26720"
"Leaver Dept.","2021","Male","Heterosexual / straight","West Yorkshire","60","60","30400","27570"
"Leaver Dept.","2021","Male","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Inner London - West","150","140","46100","40600"
"Leaver Dept.","2021","Male","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
