"Status","Year","Sex","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Female","West Midlands (England)","National Crime Agency","220","210","35740","36200"
"In post","2022","Female","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","100","100","52120","51360"
"In post","2022","Female","West Midlands (England)","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Female","West Midlands (England)","Office of Qualifications and Examinations Regulation","180","170","42540","38630"
"In post","2022","Female","West Midlands (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Female","West Midlands (England)","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Female","West Midlands (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Female","West Midlands (England)","Water Services Regulation Authority","100","90","47990","40800"
"In post","2022","Female","West Midlands (England)","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Female","Yorkshire and The Humber","Attorney General's Departments","620","560","39370","34480"
"In post","2022","Female","Yorkshire and The Humber","Cabinet Office","510","480","38300","33300"
"In post","2022","Female","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","110","100","32120","31140"
"In post","2022","Female","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Yorkshire and The Humber","Department for Education","930","870","39990","36500"
"In post","2022","Female","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","660","620","34590","30430"
"In post","2022","Female","Yorkshire and The Humber","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Female","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","80","80","44580","38250"
"In post","2022","Female","Yorkshire and The Humber","Department for Transport","240","220","29210","26700"
"In post","2022","Female","Yorkshire and The Humber","Department for Work and Pensions","6140","5260","29270","27570"
"In post","2022","Female","Yorkshire and The Humber","Department of Health and Social Care","1020","960","41960","36820"
"In post","2022","Female","Yorkshire and The Humber","Food Standards Agency","130","120","35650","30810"
"In post","2022","Female","Yorkshire and The Humber","HM Land Registry","200","180","29020","27130"
"In post","2022","Female","Yorkshire and The Humber","HM Revenue and Customs","2770","2480","31210","26820"
"In post","2022","Female","Yorkshire and The Humber","HM Treasury","40","30","[c]","[c]"
"In post","2022","Female","Yorkshire and The Humber","Home Office","1980","1780","28310","25040"
"In post","2022","Female","Yorkshire and The Humber","Ministry of Defence","720","680","28130","22330"
"In post","2022","Female","Yorkshire and The Humber","Ministry of Justice","5190","4720","28770","25700"
"In post","2022","Female","Yorkshire and The Humber","National Crime Agency","120","120","36090","36410"
"In post","2022","Female","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","80","80","61980","64500"
"In post","2022","Female","Yorkshire and The Humber","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Female","Yorkshire and The Humber","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Female","Yorkshire and The Humber","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Midlands (England)","Attorney General's Departments","160","150","41380","48080"
"In post","2022","Male","East Midlands (England)","Cabinet Office","30","30","[c]","[c]"
"In post","2022","Male","East Midlands (England)","Department for Business, Energy and Industrial Strategy","90","90","33120","31220"
"In post","2022","Male","East Midlands (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Midlands (England)","Department for Education","140","140","43500","38220"
"In post","2022","Male","East Midlands (England)","Department for Environment, Food and Rural Affairs","130","130","31600","29180"
"In post","2022","Male","East Midlands (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Midlands (England)","Department for Levelling Up, Housing and Communities","50","50","50560","48200"
"In post","2022","Male","East Midlands (England)","Department for Transport","420","410","33940","27930"
"In post","2022","Male","East Midlands (England)","Department for Work and Pensions","1730","1650","28490","27570"
"In post","2022","Male","East Midlands (England)","Department of Health and Social Care","60","50","43710","36330"
"In post","2022","Male","East Midlands (England)","Food Standards Agency","60","60","33820","27730"
"In post","2022","Male","East Midlands (England)","HM Land Registry","350","330","31530","27130"
"In post","2022","Male","East Midlands (England)","HM Revenue and Customs","2130","2070","34260","33080"
"In post","2022","Male","East Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Midlands (England)","Home Office","140","130","29680","26870"
"In post","2022","Male","East Midlands (England)","Ministry of Defence","910","900","30120","26670"
"In post","2022","Male","East Midlands (England)","Ministry of Justice","3360","3220","29110","26890"
"In post","2022","Male","East Midlands (England)","National Crime Agency","110","110","40230","38540"
"In post","2022","Male","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","60","60","53620","51360"
"In post","2022","Male","East Midlands (England)","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Midlands (England)","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Midlands (England)","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Midlands (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","East of England","Attorney General's Departments","150","140","47380","53050"
"In post","2022","Male","East of England","Cabinet Office","140","130","44360","38330"
"In post","2022","Male","East of England","Department for Business, Energy and Industrial Strategy","90","80","35550","34950"
"In post","2022","Male","East of England","Department for Education","30","30","[c]","[c]"
"In post","2022","Male","East of England","Department for Environment, Food and Rural Affairs","450","440","35230","31920"
"In post","2022","Male","East of England","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","East of England","Department for Levelling Up, Housing and Communities","70","70","44380","41020"
"In post","2022","Male","East of England","Department for Transport","310","290","30350","27930"
"In post","2022","Male","East of England","Department for Work and Pensions","1520","1460","29330","27570"
"In post","2022","Male","East of England","Department of Health and Social Care","250","240","46820","40450"
"In post","2022","Male","East of England","Food Standards Agency","90","90","33190","29090"
"In post","2022","Male","East of England","HM Land Registry","110","100","32140","33840"
"In post","2022","Male","East of England","HM Revenue and Customs","700","670","35460","33370"
"In post","2022","Male","East of England","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","East of England","Home Office","1050","970","28150","25580"
"In post","2022","Male","East of England","Ministry of Defence","2090","2060","33800","33000"
"In post","2022","Male","East of England","Ministry of Justice","3290","3170","30390","29840"
"In post","2022","Male","East of England","National Crime Agency","90","80","40290","39840"
"In post","2022","Male","East of England","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"In post","2022","Male","East of England","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Male","East of England","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Male","East of England","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","London","Attorney General's Departments","1770","1730","50850","51250"
"In post","2022","Male","London","Cabinet Office","3120","3100","53180","54700"
"In post","2022","Male","London","Chancellor's other departments","200","200","64400","56490"
"In post","2022","Male","London","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Male","London","Competition and Markets Authority","400","390","64440","59450"
"In post","2022","Male","London","Department for Business, Energy and Industrial Strategy","2990","2960","50080","53380"
"In post","2022","Male","London","Department for Digital, Culture, Media and Sport","800","800","48360","51730"
"In post","2022","Male","London","Department for Education","940","930","51730","53420"
"In post","2022","Male","London","Department for Environment, Food and Rural Affairs","1330","1310","44520","38910"
"In post","2022","Male","London","Department for International Trade","1270","1260","47370","41950"
"In post","2022","Male","London","Department for Levelling Up, Housing and Communities","1140","1130","48770","53130"
"In post","2022","Male","London","Department for Transport","1970","1930","47850","42890"
"In post","2022","Male","London","Department for Work and Pensions","3680","3590","35700","31060"
"In post","2022","Male","London","Department of Health and Social Care","2220","2170","50280","45580"
"In post","2022","Male","London","Food Standards Agency","110","110","43350","40350"
"In post","2022","Male","London","Foreign, Commonwealth and Development Office","1920","1910","51990","51500"
"In post","2022","Male","London","HM Land Registry","190","180","42800","37290"
"In post","2022","Male","London","HM Revenue and Customs","4920","4790","46270","40910"
"In post","2022","Male","London","HM Treasury","1220","1210","51000","52500"
"In post","2022","Male","London","Home Office","6260","6110","41490","35200"
"In post","2022","Male","London","Ministry of Defence","2410","2380","42360","39420"
"In post","2022","Male","London","Ministry of Justice","6450","6310","38520","34260"
"In post","2022","Male","London","National Crime Agency","880","870","46380","43630"
"In post","2022","Male","London","Northern Ireland Office","40","40","[c]","[c]"
"In post","2022","Male","London","Office for Standards in Education, Children's Services and Skills","100","100","52250","42850"
"In post","2022","Male","London","Office of Gas and Electricity Markets","400","400","50040","46160"
"In post","2022","Male","London","Office of Rail and Road","120","110","58900","55430"
"In post","2022","Male","London","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","London","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","London","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","London","The National Archives","270","260","36030","32070"
"In post","2022","Male","London","UK Export Finance","260","260","56860","52500"
"In post","2022","Male","London","UK Statistics Authority","150","150","47290","41340"
"In post","2022","Male","London","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Male","London","Water Services Regulation Authority","40","40","[c]","[c]"
"In post","2022","Male","London","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","North East (England)","Attorney General's Departments","120","120","43820","48080"
"In post","2022","Male","North East (England)","Cabinet Office","180","170","33020","28000"
"In post","2022","Male","North East (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","North East (England)","Department for Business, Energy and Industrial Strategy","90","90","35560","31220"
"In post","2022","Male","North East (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","North East (England)","Department for Education","360","360","40300","36780"
"In post","2022","Male","North East (England)","Department for Environment, Food and Rural Affairs","370","360","31630","26520"
"In post","2022","Male","North East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","North East (England)","Department for Levelling Up, Housing and Communities","70","70","44540","47660"
"In post","2022","Male","North East (England)","Department for Transport","210","200","29110","26780"
"In post","2022","Male","North East (England)","Department for Work and Pensions","4020","3860","30520","27570"
"In post","2022","Male","North East (England)","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2022","Male","North East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","North East (England)","HM Land Registry","260","240","29910","27130"
"In post","2022","Male","North East (England)","HM Revenue and Customs","4930","4720","31510","26820"
"In post","2022","Male","North East (England)","HM Treasury","60","60","42940","43870"
"In post","2022","Male","North East (England)","Home Office","590","560","26840","24880"
"In post","2022","Male","North East (England)","Ministry of Defence","130","120","25950","21170"
"In post","2022","Male","North East (England)","Ministry of Justice","2200","2070","30160","28550"
"In post","2022","Male","North East (England)","National Crime Agency","70","70","39830","36690"
"In post","2022","Male","North East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","North East (England)","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Male","North East (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Male","North East (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","North East (England)","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","Attorney General's Departments","340","330","43490","48080"
"In post","2022","Male","North West (England)","Cabinet Office","400","400","44800","38980"
"In post","2022","Male","North West (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","Charity Commission","140","130","32130","29160"
"In post","2022","Male","North West (England)","Department for Business, Energy and Industrial Strategy","310","310","37820","36060"
"In post","2022","Male","North West (England)","Department for Digital, Culture, Media and Sport","60","60","42710","34960"
"In post","2022","Male","North West (England)","Department for Education","550","550","40730","36500"
"In post","2022","Male","North West (England)","Department for Environment, Food and Rural Affairs","640","620","30560","25190"
"In post","2022","Male","North West (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","Department for Levelling Up, Housing and Communities","100","100","43380","40060"
"In post","2022","Male","North West (England)","Department for Transport","360","350","29750","26830"
"In post","2022","Male","North West (England)","Department for Work and Pensions","7340","7080","29800","27570"
"In post","2022","Male","North West (England)","Department of Health and Social Care","200","190","42320","35610"
"In post","2022","Male","North West (England)","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","Food Standards Agency","70","70","32610","26750"
"In post","2022","Male","North West (England)","HM Land Registry","350","330","29740","27130"
"In post","2022","Male","North West (England)","HM Revenue and Customs","6950","6730","32750","28920"
"In post","2022","Male","North West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","Home Office","3240","3160","29170","25040"
"In post","2022","Male","North West (England)","Ministry of Defence","960","940","31500","26670"
"In post","2022","Male","North West (England)","Ministry of Justice","4460","4200","29960","27380"
"In post","2022","Male","North West (England)","National Crime Agency","670","670","38460","36740"
"In post","2022","Male","North West (England)","Office for Standards in Education, Children's Services and Skills","180","180","40250","32010"
"In post","2022","Male","North West (England)","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","North West (England)","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2022","Male","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","Food Standards Agency","30","30","[c]","[c]"
"In post","2022","Male","Northern Ireland","HM Revenue and Customs","1160","1130","31090","26820"
"In post","2022","Male","Northern Ireland","Home Office","280","270","26320","24880"
"In post","2022","Male","Northern Ireland","Ministry of Defence","630","620","23780","20560"
"In post","2022","Male","Northern Ireland","National Crime Agency","60","60","41420","39710"
"In post","2022","Male","Northern Ireland","Northern Ireland Office","40","40","[c]","[c]"
"In post","2022","Male","Northern Ireland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Northern Ireland","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","Overseas","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Male","Overseas","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Overseas","Department for International Trade","120","120","55570","53410"
"In post","2022","Male","Overseas","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Male","Overseas","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Overseas","Foreign, Commonwealth and Development Office","1280","1280","51400","52500"
"In post","2022","Male","Overseas","Home Office","180","180","30120","27370"
"In post","2022","Male","Overseas","Ministry of Defence","450","450","42850","40580"
"In post","2022","Male","Overseas","National Crime Agency","110","110","63790","61330"
"In post","2022","Male","Overseas","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Overseas","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Cabinet Office","130","130","43580","32000"
"In post","2022","Male","Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Department for Business, Energy and Industrial Strategy","220","210","38090","34390"
"In post","2022","Male","Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Department for Environment, Food and Rural Affairs","70","70","35180","29980"
"In post","2022","Male","Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Department for Transport","330","320","33070","28240"
"In post","2022","Male","Scotland","Department for Work and Pensions","2950","2800","27700","27570"
"In post","2022","Male","Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Foreign, Commonwealth and Development Office","370","360","42970","39630"
"In post","2022","Male","Scotland","HM Revenue and Customs","3530","3370","30400","26820"
"In post","2022","Male","Scotland","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Home Office","560","530","28260","25040"
"In post","2022","Male","Scotland","Ministry of Defence","2690","2620","31000","26670"
"In post","2022","Male","Scotland","Ministry of Justice","270","260","28790","25120"
"In post","2022","Male","Scotland","National Crime Agency","40","40","[c]","[c]"
"In post","2022","Male","Scotland","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Office of Gas and Electricity Markets","310","300","36330","30950"
"In post","2022","Male","Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","Scottish Government","11720","11330","37790","35000"
"In post","2022","Male","Scotland","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Male","South East (England)","Attorney General's Departments","240","230","45930","53050"
"In post","2022","Male","South East (England)","Cabinet Office","120","120","51200","40580"
"In post","2022","Male","South East (England)","Department for Business, Energy and Industrial Strategy","110","100","36710","34500"
"In post","2022","Male","South East (England)","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","South East (England)","Department for Environment, Food and Rural Affairs","650","640","37850","33700"
"In post","2022","Male","South East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","South East (England)","Department for Levelling Up, Housing and Communities","40","30","[c]","[c]"
"In post","2022","Male","South East (England)","Department for Transport","960","930","37680","31380"
"In post","2022","Male","South East (England)","Department for Work and Pensions","2080","2000","28030","27570"
"In post","2022","Male","South East (England)","Department of Health and Social Care","200","180","47730","41690"
"In post","2022","Male","South East (England)","Food Standards Agency","50","50","41940","40410"
"In post","2022","Male","South East (England)","Foreign, Commonwealth and Development Office","650","620","38550","34640"
"In post","2022","Male","South East (England)","HM Revenue and Customs","1160","1090","33600","33080"
"In post","2022","Male","South East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","South East (England)","Home Office","2420","2280","28440","26410"
"In post","2022","Male","South East (England)","Ministry of Defence","5690","5590","36050","33300"
"In post","2022","Male","South East (England)","Ministry of Justice","4740","4570","31470","30890"
"In post","2022","Male","South East (England)","National Crime Agency","290","280","41670","40110"
"In post","2022","Male","South East (England)","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"In post","2022","Male","South East (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Male","South East (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","South East (England)","UK Statistics Authority","1050","880","30070","23880"
"In post","2022","Male","South East (England)","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","South West (England)","Attorney General's Departments","130","130","44850","48270"
"In post","2022","Male","South West (England)","Cabinet Office","150","150","56990","52810"
"In post","2022","Male","South West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Male","South West (England)","Department for Business, Energy and Industrial Strategy","1260","1220","41260","39750"
"In post","2022","Male","South West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","South West (England)","Department for Education","140","130","45080","42580"
"In post","2022","Male","South West (England)","Department for Environment, Food and Rural Affairs","890","860","37320","35900"
"In post","2022","Male","South West (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","South West (England)","Department for Levelling Up, Housing and Communities","300","290","37790","34610"
"In post","2022","Male","South West (England)","Department for Transport","500","480","33020","29080"
"In post","2022","Male","South West (England)","Department for Work and Pensions","1890","1790","27130","27570"
"In post","2022","Male","South West (England)","Department of Health and Social Care","390","370","44960","39170"
"In post","2022","Male","South West (England)","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Male","South West (England)","Food Standards Agency","70","70","34380","27680"
"In post","2022","Male","South West (England)","HM Land Registry","700","660","34770","33840"
"In post","2022","Male","South West (England)","HM Revenue and Customs","1070","1030","36650","33370"
"In post","2022","Male","South West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","South West (England)","Home Office","270","250","30800","27370"
"In post","2022","Male","South West (England)","Ministry of Defence","13660","13410","38380","36810"
"In post","2022","Male","South West (England)","Ministry of Justice","2570","2450","29660","27470"
"In post","2022","Male","South West (England)","National Crime Agency","220","220","39740","36740"
"In post","2022","Male","South West (England)","Office for Standards in Education, Children's Services and Skills","110","110","48060","39850"
"In post","2022","Male","South West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Male","South West (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","South West (England)","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Male","South West (England)","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Unknown","Cabinet Office","230","230","38310","32000"
"In post","2022","Male","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Unknown","Department for Work and Pensions","220","220","32630","27570"
"In post","2022","Male","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Unknown","Ministry of Defence","1710","1710","37670","33650"
"In post","2022","Male","Unknown","Ministry of Justice","50","40","[c]","[c]"
"In post","2022","Male","Unknown","National Crime Agency","40","40","[c]","[c]"
"In post","2022","Male","Wales","Attorney General's Departments","130","120","46300","48080"
"In post","2022","Male","Wales","Cabinet Office","90","90","40290","37300"
"In post","2022","Male","Wales","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Department for Business, Energy and Industrial Strategy","1440","1400","38320","36110"
"In post","2022","Male","Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Department for Environment, Food and Rural Affairs","130","120","31080","29180"
"In post","2022","Male","Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Department for Transport","2910","2800","29610","26130"
"In post","2022","Male","Wales","Department for Work and Pensions","1990","1910","26740","27570"
"In post","2022","Male","Wales","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Estyn","50","50","[c]","[c]"
"In post","2022","Male","Wales","Food Standards Agency","80","80","35160","30350"
"In post","2022","Male","Wales","HM Land Registry","310","280","30490","27130"
"In post","2022","Male","Wales","HM Revenue and Customs","2330","2260","31180","26820"
"In post","2022","Male","Wales","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Home Office","320","300","29720","25360"
"In post","2022","Male","Wales","Ministry of Defence","810","790","27770","26670"
"In post","2022","Male","Wales","Ministry of Justice","1760","1680","29970","27380"
"In post","2022","Male","Wales","National Crime Agency","40","40","[c]","[c]"
"In post","2022","Male","Wales","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","Wales","UK Statistics Authority","1290","1270","38000","36840"
"In post","2022","Male","Wales","Welsh Government","2400","2340","43610","38160"
"In post","2022","Male","West Midlands (England)","Attorney General's Departments","180","170","44240","48080"
"In post","2022","Male","West Midlands (England)","Cabinet Office","130","130","57430","49700"
"In post","2022","Male","West Midlands (England)","Department for Business, Energy and Industrial Strategy","320","310","35840","32730"
"In post","2022","Male","West Midlands (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","West Midlands (England)","Department for Education","580","580","42150","36960"
"In post","2022","Male","West Midlands (England)","Department for Environment, Food and Rural Affairs","300","290","35090","30710"
"In post","2022","Male","West Midlands (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","West Midlands (England)","Department for Levelling Up, Housing and Communities","150","150","39390","36340"
"In post","2022","Male","West Midlands (England)","Department for Transport","450","440","29820","26780"
"In post","2022","Male","West Midlands (England)","Department for Work and Pensions","2590","2460","26780","27570"
"In post","2022","Male","West Midlands (England)","Department of Health and Social Care","110","100","48410","36330"
"In post","2022","Male","West Midlands (England)","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Male","West Midlands (England)","Food Standards Agency","80","80","32430","28800"
"In post","2022","Male","West Midlands (England)","HM Land Registry","220","210","30930","27130"
"In post","2022","Male","West Midlands (England)","HM Revenue and Customs","2350","2280","35550","33370"
"In post","2022","Male","West Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","West Midlands (England)","Home Office","510","490","29100","25490"
"In post","2022","Male","West Midlands (England)","Ministry of Defence","1380","1370","30920","29200"
"In post","2022","Male","West Midlands (England)","Ministry of Justice","4080","3910","29230","26380"
"In post","2022","Male","West Midlands (England)","National Crime Agency","290","280","40190","37750"
"In post","2022","Male","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","50","50","[c]","[c]"
"In post","2022","Male","West Midlands (England)","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Male","West Midlands (England)","Office of Qualifications and Examinations Regulation","110","110","47190","46660"
"In post","2022","Male","West Midlands (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Male","West Midlands (England)","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Male","West Midlands (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","West Midlands (England)","Water Services Regulation Authority","80","80","51760","50220"
"In post","2022","Male","West Midlands (England)","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Yorkshire and The Humber","Attorney General's Departments","310","300","44120","48080"
