"Status","Year","Region_ITL2","Responsibility_level","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Northern Ireland","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Female","590","570","35480","33370"
"In post","2022","Northern Ireland","SEO/HEO","Male","600","590","36040","33370"
"In post","2022","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Female","5560","4430","21380","21260"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Male","3130","2930","21320","21260"
"In post","2022","Northumberland, and Tyne and Wear","EO","Female","3580","3170","26960","27570"
"In post","2022","Northumberland, and Tyne and Wear","EO","Male","2390","2290","26980","26820"
"In post","2022","Northumberland, and Tyne and Wear","G6/G7","Female","910","870","55960","55210"
"In post","2022","Northumberland, and Tyne and Wear","G6/G7","Male","1260","1240","56900","55210"
"In post","2022","Northumberland, and Tyne and Wear","SCS","Female","50","40","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","SCS","Male","60","50","90610","85800"
"In post","2022","Northumberland, and Tyne and Wear","SEO/HEO","Female","2960","2770","35200","33370"
"In post","2022","Northumberland, and Tyne and Wear","SEO/HEO","Male","2800","2730","35770","33370"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Female","440","410","28750","28200"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Male","140","140","31570","28970"
"In post","2022","Outer London - East and North East","AA/AO","Female","830","750","25740","25110"
"In post","2022","Outer London - East and North East","AA/AO","Male","630","610","28760","29020"
"In post","2022","Outer London - East and North East","EO","Female","1090","980","31030","31060"
"In post","2022","Outer London - East and North East","EO","Male","650","630","31770","31060"
"In post","2022","Outer London - East and North East","G6/G7","Female","30","30","[c]","[c]"
"In post","2022","Outer London - East and North East","G6/G7","Male","30","30","[c]","[c]"
"In post","2022","Outer London - East and North East","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","SEO/HEO","Female","210","200","39890","38450"
"In post","2022","Outer London - East and North East","SEO/HEO","Male","210","200","40300","39420"
"In post","2022","Outer London - East and North East","Unknown","Female","280","260","32740","30200"
"In post","2022","Outer London - East and North East","Unknown","Male","100","100","35680","34100"
"In post","2022","Outer London - South","AA/AO","Female","1210","1060","24870","25630"
"In post","2022","Outer London - South","AA/AO","Male","650","630","24830","25630"
"In post","2022","Outer London - South","EO","Female","2080","1910","30110","30110"
"In post","2022","Outer London - South","EO","Male","1310","1290","30440","30600"
"In post","2022","Outer London - South","G6/G7","Female","860","830","63690","62120"
"In post","2022","Outer London - South","G6/G7","Male","1050","1030","64620","62120"
"In post","2022","Outer London - South","SCS","Female","60","60","85570","82180"
"In post","2022","Outer London - South","SCS","Male","40","40","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Female","2240","2140","39550","37930"
"In post","2022","Outer London - South","SEO/HEO","Male","1990","1950","40090","38470"
"In post","2022","Outer London - South","Unknown","Female","260","240","33270","32090"
"In post","2022","Outer London - South","Unknown","Male","80","70","34210","33700"
"In post","2022","Outer London - West and North West","AA/AO","Female","1060","930","25400","25110"
"In post","2022","Outer London - West and North West","AA/AO","Male","820","780","26770","25630"
"In post","2022","Outer London - West and North West","EO","Female","2100","1900","29930","30350"
"In post","2022","Outer London - West and North West","EO","Male","1840","1740","29800","29610"
"In post","2022","Outer London - West and North West","G6/G7","Female","320","310","59090","57430"
"In post","2022","Outer London - West and North West","G6/G7","Male","290","280","60860","59390"
"In post","2022","Outer London - West and North West","SCS","Female","30","30","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Male","30","30","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Female","1170","1120","37630","36300"
"In post","2022","Outer London - West and North West","SEO/HEO","Male","1040","1010","38670","37890"
"In post","2022","Outer London - West and North West","Unknown","Female","300","280","32770","32090"
"In post","2022","Outer London - West and North West","Unknown","Male","120","120","33960","31980"
"In post","2022","Overseas","AA/AO","Female","40","40","[c]","[c]"
"In post","2022","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","EO","Female","140","130","27770","27070"
"In post","2022","Overseas","EO","Male","150","150","27640","27170"
"In post","2022","Overseas","G6/G7","Female","560","550","59300","57640"
"In post","2022","Overseas","G6/G7","Male","760","760","59850","57450"
"In post","2022","Overseas","SCS","Female","120","120","85600","76030"
"In post","2022","Overseas","SCS","Male","170","170","85280","76930"
"In post","2022","Overseas","SEO/HEO","Female","570","570","38090","35390"
"In post","2022","Overseas","SEO/HEO","Male","950","950","39950","36450"
"In post","2022","Overseas","Unknown","Female","80","80","[c]","[c]"
"In post","2022","Overseas","Unknown","Male","120","120","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","AA/AO","Female","1760","1560","22140","21260"
"In post","2022","Shropshire and Staffordshire","AA/AO","Male","1420","1360","24330","22610"
"In post","2022","Shropshire and Staffordshire","EO","Female","1360","1220","27360","27570"
"In post","2022","Shropshire and Staffordshire","EO","Male","1170","1130","28420","27570"
"In post","2022","Shropshire and Staffordshire","G6/G7","Female","320","310","58850","55210"
"In post","2022","Shropshire and Staffordshire","G6/G7","Male","320","320","60910","56160"
"In post","2022","Shropshire and Staffordshire","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","SEO/HEO","Female","1080","1020","36850","35870"
"In post","2022","Shropshire and Staffordshire","SEO/HEO","Male","920","890","38060","37340"
"In post","2022","Shropshire and Staffordshire","Unknown","Female","390","360","29390","28200"
"In post","2022","Shropshire and Staffordshire","Unknown","Male","130","110","30610","28200"
"In post","2022","South Yorkshire","AA/AO","Female","1650","1370","21660","21260"
"In post","2022","South Yorkshire","AA/AO","Male","1230","1170","23330","21680"
"In post","2022","South Yorkshire","EO","Female","1730","1490","26830","27570"
"In post","2022","South Yorkshire","EO","Male","1130","1080","27420","27370"
"In post","2022","South Yorkshire","G6/G7","Female","680","640","55140","52070"
"In post","2022","South Yorkshire","G6/G7","Male","660","650","56430","53280"
"In post","2022","South Yorkshire","SCS","Female","40","30","[c]","[c]"
"In post","2022","South Yorkshire","SCS","Male","50","50","81220","75560"
"In post","2022","South Yorkshire","SEO/HEO","Female","1520","1410","34840","34290"
"In post","2022","South Yorkshire","SEO/HEO","Male","1260","1220","35810","35950"
"In post","2022","South Yorkshire","Unknown","Female","430","390","29100","28200"
"In post","2022","South Yorkshire","Unknown","Male","110","110","31790","30210"
"In post","2022","Southern Scotland","AA/AO","Female","1440","1220","22170","21260"
"In post","2022","Southern Scotland","AA/AO","Male","890","840","22620","21260"
"In post","2022","Southern Scotland","EO","Female","1160","1010","27540","27570"
"In post","2022","Southern Scotland","EO","Male","790","750","27290","27570"
"In post","2022","Southern Scotland","G6/G7","Female","270","260","56010","54270"
"In post","2022","Southern Scotland","G6/G7","Male","260","250","57320","55210"
"In post","2022","Southern Scotland","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","SEO/HEO","Female","760","710","36390","33930"
"In post","2022","Southern Scotland","SEO/HEO","Male","630","610","36420","33930"
"In post","2022","Surrey, East and West Sussex","AA/AO","Female","1570","1380","23850","21840"
"In post","2022","Surrey, East and West Sussex","AA/AO","Male","1310","1260","25980","24370"
"In post","2022","Surrey, East and West Sussex","EO","Female","1740","1530","28070","27570"
"In post","2022","Surrey, East and West Sussex","EO","Male","1210","1130","28700","27570"
"In post","2022","Surrey, East and West Sussex","G6/G7","Female","310","300","59590","56320"
"In post","2022","Surrey, East and West Sussex","G6/G7","Male","300","300","60190","57690"
"In post","2022","Surrey, East and West Sussex","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","SEO/HEO","Female","890","830","37240","35980"
"In post","2022","Surrey, East and West Sussex","SEO/HEO","Male","760","730","38220","38160"
"In post","2022","Surrey, East and West Sussex","Unknown","Female","490","440","30010","28200"
"In post","2022","Surrey, East and West Sussex","Unknown","Male","140","130","32250","29300"
"In post","2022","Tees Valley and Durham","AA/AO","Female","2550","2180","22380","21680"
"In post","2022","Tees Valley and Durham","AA/AO","Male","1980","1850","24650","22600"
"In post","2022","Tees Valley and Durham","EO","Female","1500","1320","27170","27570"
"In post","2022","Tees Valley and Durham","EO","Male","960","910","28040","27570"
"In post","2022","Tees Valley and Durham","G6/G7","Female","310","290","55570","51470"
"In post","2022","Tees Valley and Durham","G6/G7","Male","240","240","56510","52400"
"In post","2022","Tees Valley and Durham","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","SEO/HEO","Female","990","930","35440","34060"
"In post","2022","Tees Valley and Durham","SEO/HEO","Male","700","670","36870","36480"
"In post","2022","Tees Valley and Durham","Unknown","Female","470","450","29570","28200"
"In post","2022","Tees Valley and Durham","Unknown","Male","130","120","30790","28200"
"In post","2022","Unknown","AA/AO","Female","140","120","22580","21300"
"In post","2022","Unknown","AA/AO","Male","60","60","21980","21260"
"In post","2022","Unknown","EO","Female","270","240","28560","27570"
"In post","2022","Unknown","EO","Male","170","170","27890","27570"
"In post","2022","Unknown","G6/G7","Female","90","80","56860","54700"
"In post","2022","Unknown","G6/G7","Male","80","80","58030","54700"
"In post","2022","Unknown","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Female","320","310","34030","32000"
"In post","2022","Unknown","SEO/HEO","Male","280","270","35070","33300"
"In post","2022","Unknown","Unknown","Female","210","200","32530","30780"
"In post","2022","Unknown","Unknown","Male","1680","1670","37530","33600"
"In post","2022","West Central Scotland","AA/AO","Female","3870","3320","21850","21260"
"In post","2022","West Central Scotland","AA/AO","Male","3290","3150","23730","21260"
"In post","2022","West Central Scotland","EO","Female","3070","2790","27740","27570"
"In post","2022","West Central Scotland","EO","Male","2530","2410","29150","27570"
"In post","2022","West Central Scotland","G6/G7","Female","950","910","60640","60250"
"In post","2022","West Central Scotland","G6/G7","Male","830","820","61260","61200"
"In post","2022","West Central Scotland","SCS","Female","40","40","[c]","[c]"
"In post","2022","West Central Scotland","SCS","Male","50","50","85460","83230"
"In post","2022","West Central Scotland","SEO/HEO","Female","2660","2520","37150","34760"
"In post","2022","West Central Scotland","SEO/HEO","Male","2490","2420","38140","36130"
"In post","2022","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Unknown","Male","40","40","[c]","[c]"
"In post","2022","West Midlands","AA/AO","Female","3400","2890","21300","21250"
"In post","2022","West Midlands","AA/AO","Male","2030","1930","21790","21250"
"In post","2022","West Midlands","EO","Female","3750","3350","27030","27570"
"In post","2022","West Midlands","EO","Male","2450","2370","27260","27570"
"In post","2022","West Midlands","G6/G7","Female","1060","1010","55770","53360"
"In post","2022","West Midlands","G6/G7","Male","970","950","56910","55210"
"In post","2022","West Midlands","SCS","Female","80","70","96580","88740"
"In post","2022","West Midlands","SCS","Male","80","80","100090","89580"
"In post","2022","West Midlands","SEO/HEO","Female","2740","2590","35280","33430"
"In post","2022","West Midlands","SEO/HEO","Male","2350","2310","35960","33840"
"In post","2022","West Midlands","Unknown","Female","880","810","28930","28200"
"In post","2022","West Midlands","Unknown","Male","290","270","30370","28200"
"In post","2022","West Wales and The Valleys","AA/AO","Female","4710","3900","21240","21840"
"In post","2022","West Wales and The Valleys","AA/AO","Male","2530","2400","21710","21840"
"In post","2022","West Wales and The Valleys","EO","Female","2800","2510","27350","27570"
"In post","2022","West Wales and The Valleys","EO","Male","1790","1730","27570","27570"
"In post","2022","West Wales and The Valleys","G6/G7","Female","400","380","60450","60740"
"In post","2022","West Wales and The Valleys","G6/G7","Male","530","520","62330","61440"
"In post","2022","West Wales and The Valleys","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","SEO/HEO","Female","1880","1760","37850","38160"
"In post","2022","West Wales and The Valleys","SEO/HEO","Male","1530","1490","38870","38160"
"In post","2022","West Wales and The Valleys","Unknown","Female","610","570","29020","27500"
"In post","2022","West Wales and The Valleys","Unknown","Male","200","190","29850","28350"
"In post","2022","West Yorkshire","AA/AO","Female","2720","2320","22040","21260"
"In post","2022","West Yorkshire","AA/AO","Male","2250","2140","23070","21260"
"In post","2022","West Yorkshire","EO","Female","3030","2710","27110","27570"
"In post","2022","West Yorkshire","EO","Male","2420","2350","27530","27570"
"In post","2022","West Yorkshire","G6/G7","Female","1260","1190","56010","55170"
"In post","2022","West Yorkshire","G6/G7","Male","1170","1150","57460","55210"
"In post","2022","West Yorkshire","SCS","Female","80","80","86110","78310"
"In post","2022","West Yorkshire","SCS","Male","90","80","86270","78110"
"In post","2022","West Yorkshire","SEO/HEO","Female","2840","2670","35300","33380"
"In post","2022","West Yorkshire","SEO/HEO","Male","2380","2320","35990","34190"
"In post","2022","West Yorkshire","Unknown","Female","670","620","29660","28200"
"In post","2022","West Yorkshire","Unknown","Male","240","220","30310","28200"
"Leaver CS","2021","Bedfordshire and Hertfordshire","AA/AO","Female","110","100","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","AA/AO","Male","90","90","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","EO","Female","70","60","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","EO","Male","50","50","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","SEO/HEO","Female","40","40","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","SEO/HEO","Male","50","40","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","170","150","21100","20920"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","190","180","24220","21720"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","60","60","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","90","80","29070","29290"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","30","30","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","50","40","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","60","60","38900","37930"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","AA/AO","Female","70","60","[c]","[c]"
"Leaver CS","2021","Cheshire","AA/AO","Male","40","40","[c]","[c]"
"Leaver CS","2021","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","AA/AO","Female","170","140","19920","20180"
"Leaver CS","2021","Derbyshire and Nottinghamshire","AA/AO","Male","150","140","21530","21010"
"Leaver CS","2021","Derbyshire and Nottinghamshire","EO","Female","90","70","25510","26890"
"Leaver CS","2021","Derbyshire and Nottinghamshire","EO","Male","70","60","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","SEO/HEO","Female","70","60","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","SEO/HEO","Male","40","40","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","AA/AO","Female","150","120","20610","21010"
"Leaver CS","2021","Devon","AA/AO","Male","150","140","21230","21010"
"Leaver CS","2021","Devon","EO","Female","50","50","[c]","[c]"
"Leaver CS","2021","Devon","EO","Male","80","70","[c]","[c]"
"Leaver CS","2021","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","SEO/HEO","Female","50","40","[c]","[c]"
"Leaver CS","2021","Devon","SEO/HEO","Male","80","70","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","AA/AO","Female","70","60","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","AA/AO","Male","80","70","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","EO","Female","40","40","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","EO","Male","50","40","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","SEO/HEO","Male","70","60","37470","37260"
"Leaver CS","2021","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","AA/AO","Female","240","200","20200","20230"
"Leaver CS","2021","East Anglia","AA/AO","Male","250","240","22190","20880"
"Leaver CS","2021","East Anglia","EO","Female","130","110","26440","26950"
"Leaver CS","2021","East Anglia","EO","Male","80","70","[c]","[c]"
"Leaver CS","2021","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","G6/G7","Male","30","30","[c]","[c]"
"Leaver CS","2021","East Anglia","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","SEO/HEO","Female","90","80","35410","33840"
"Leaver CS","2021","East Anglia","SEO/HEO","Male","100","90","37600","35960"
"Leaver CS","2021","East Anglia","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","AA/AO","Female","340","270","20430","20180"
"Leaver CS","2021","East Wales","AA/AO","Male","270","260","20090","19560"
"Leaver CS","2021","East Wales","EO","Female","130","110","26580","27510"
"Leaver CS","2021","East Wales","EO","Male","110","100","26980","27460"
"Leaver CS","2021","East Wales","G6/G7","Female","30","30","[c]","[c]"
"Leaver CS","2021","East Wales","G6/G7","Male","60","50","[c]","[c]"
"Leaver CS","2021","East Wales","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","SEO/HEO","Female","100","90","36780","37410"
"Leaver CS","2021","East Wales","SEO/HEO","Male","110","100","37200","37410"
"Leaver CS","2021","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Female","130","110","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Male","120","110","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","EO","Female","50","40","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","EO","Male","60","50","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","30","30","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","30","30","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","AA/AO","Female","320","260","21810","21010"
"Leaver CS","2021","Eastern Scotland","AA/AO","Male","200","190","21930","21010"
"Leaver CS","2021","Eastern Scotland","EO","Female","120","100","27730","27570"
"Leaver CS","2021","Eastern Scotland","EO","Male","140","130","29820","29190"
"Leaver CS","2021","Eastern Scotland","G6/G7","Female","50","40","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","G6/G7","Male","50","50","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","SEO/HEO","Female","90","70","38840","37880"
"Leaver CS","2021","Eastern Scotland","SEO/HEO","Male","140","120","39510","39350"
"Leaver CS","2021","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","AA/AO","Female","90","80","22510","21720"
"Leaver CS","2021","Essex","AA/AO","Male","60","60","[c]","[c]"
"Leaver CS","2021","Essex","EO","Female","60","50","[c]","[c]"
"Leaver CS","2021","Essex","EO","Male","30","30","[c]","[c]"
"Leaver CS","2021","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","SEO/HEO","Male","30","30","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","210","190","20110","20180"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","160","160","20990","20060"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","160","130","24910","26030"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","130","120","25260","25660"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","50","50","[c]","[c]"
