"Status","Year","Region_ITL3","Sexual_orientation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Heterosexual / straight","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Heterosexual / straight","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","AA/AO","70","60","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Heterosexual / straight","AA/AO","130","100","23550","23780"
"Leaver Dept.","2022","Barnet","Heterosexual / straight","EO","160","140","27470","26880"
"Leaver Dept.","2022","Barnet","Heterosexual / straight","G6/G7","150","150","58410","55130"
"Leaver Dept.","2022","Barnet","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Heterosexual / straight","SEO/HEO","300","290","37100","37030"
"Leaver Dept.","2022","Barnet","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Undeclared","SEO/HEO","40","30","[c]","[c]"
"Leaver Dept.","2022","Barnet","Unknown","AA/AO","30","20","[c]","[c]"
"Leaver Dept.","2022","Barnet","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Unknown","G6/G7","80","80","59980","56520"
"Leaver Dept.","2022","Barnet","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Unknown","SEO/HEO","80","80","40320","40570"
"Leaver Dept.","2022","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","EO","80","80","24410","25500"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","SEO/HEO","200","200","34790","34810"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Heterosexual / straight","AA/AO","120","110","20580","20370"
"Leaver Dept.","2022","Birmingham","Heterosexual / straight","EO","150","150","25560","25120"
"Leaver Dept.","2022","Birmingham","Heterosexual / straight","G6/G7","50","50","57540","52030"
"Leaver Dept.","2022","Birmingham","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Heterosexual / straight","SEO/HEO","150","140","34550","34350"
"Leaver Dept.","2022","Birmingham","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","AA/AO","80","80","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","EO","50","50","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","SEO/HEO","60","60","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Heterosexual / straight","AA/AO","70","60","21150","21260"
"Leaver Dept.","2022","Bristol, City of","Heterosexual / straight","EO","70","60","26200","26900"
"Leaver Dept.","2022","Bristol, City of","Heterosexual / straight","G6/G7","60","50","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Heterosexual / straight","SEO/HEO","130","120","34520","33520"
"Leaver Dept.","2022","Bristol, City of","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Undeclared","EO","[c]","[c]","[c]","[c]"
