"Status","Year","Organisation","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office for Standards in Education, Children's Services and Skills","G6/G7","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","G6/G7","East of England","50","50","75680","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","G6/G7","London","190","180","72650","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","G6/G7","North West (England)","100","100","71090","74280"
"In post","2021","Office for Standards in Education, Children's Services and Skills","G6/G7","South West (England)","70","70","70760","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","G6/G7","West Midlands (England)","60","60","75310","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","G6/G7","Yorkshire and The Humber","80","70","74620","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SEO/HEO","East Midlands (England)","70","70","42770","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SEO/HEO","East of England","40","40","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SEO/HEO","London","210","200","44730","42850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SEO/HEO","North West (England)","180","170","39940","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SEO/HEO","South West (England)","130","120","38990","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SEO/HEO","West Midlands (England)","70","60","46120","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","AA/AO","Scotland","30","30","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","EO","London","100","100","27970","27000"
"In post","2021","Office of Gas and Electricity Markets","EO","Scotland","170","170","24530","24050"
"In post","2021","Office of Gas and Electricity Markets","G6/G7","London","310","300","61950","60800"
"In post","2021","Office of Gas and Electricity Markets","G6/G7","Scotland","130","130","56570","55040"
"In post","2021","Office of Gas and Electricity Markets","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SCS","London","40","40","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SEO/HEO","London","200","190","38080","37260"
"In post","2021","Office of Gas and Electricity Markets","SEO/HEO","Scotland","170","170","34670","34050"
"In post","2021","Office of Gas and Electricity Markets","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G6/G7","West Midlands (England)","100","90","53040","48350"
"In post","2021","Office of Qualifications and Examinations Regulation","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","West Midlands (England)","110","110","36160","36540"
"In post","2021","Office of Rail and Road","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","G6/G7","London","100","100","64210","63580"
"In post","2021","Office of Rail and Road","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO/HEO","London","60","60","41150","42670"
"In post","2021","Office of Rail and Road","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","AA/AO","East Midlands (England)","220","200","18970","18880"
"In post","2021","Office of the Public Guardian","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","AA/AO","West Midlands (England)","640","580","20010","19930"
"In post","2021","Office of the Public Guardian","EO","East Midlands (England)","140","140","21480","21170"
"In post","2021","Office of the Public Guardian","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","EO","West Midlands (England)","220","210","22810","22570"
"In post","2021","Office of the Public Guardian","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","SEO/HEO","East Midlands (England)","50","50","27600","24000"
"In post","2021","Office of the Public Guardian","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","SEO/HEO","West Midlands (England)","110","110","28940","26690"
"In post","2021","Office of the Scottish Charity Regulator","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","AA/AO","South West (England)","160","150","21540","21270"
"In post","2021","Planning Inspectorate","AA/AO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","EO","South West (England)","90","90","26760","26050"
"In post","2021","Planning Inspectorate","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","G6/G7","South West (England)","400","360","57950","58810"
"In post","2021","Planning Inspectorate","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","SEO/HEO","South West (England)","150","140","36530","34860"
"In post","2021","Planning Inspectorate","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","AA/AO","East of England","70","60","21580","21570"
"In post","2021","Public Health England","AA/AO","London","230","200","23540","23530"
"In post","2021","Public Health England","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","AA/AO","North West (England)","150","140","19870","19630"
"In post","2021","Public Health England","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","AA/AO","South East (England)","70","50","21310","21570"
"In post","2021","Public Health England","AA/AO","South West (England)","200","170","20150","19630"
"In post","2021","Public Health England","AA/AO","West Midlands (England)","90","80","20340","19630"
"In post","2021","Public Health England","AA/AO","Yorkshire and The Humber","70","60","20230","19630"
"In post","2021","Public Health England","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","EO","East of England","50","40","[c]","[c]"
"In post","2021","Public Health England","EO","London","410","370","27560","27080"
"In post","2021","Public Health England","EO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","EO","North West (England)","80","80","24280","23690"
"In post","2021","Public Health England","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","EO","South East (England)","50","40","[c]","[c]"
"In post","2021","Public Health England","EO","South West (England)","170","160","24280","23690"
"In post","2021","Public Health England","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","EO","West Midlands (England)","80","70","24180","23770"
"In post","2021","Public Health England","EO","Yorkshire and The Humber","50","50","25110","24260"
"In post","2021","Public Health England","G6/G7","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Public Health England","G6/G7","East of England","90","90","56780","52350"
"In post","2021","Public Health England","G6/G7","London","940","890","59790","55960"
"In post","2021","Public Health England","G6/G7","North East (England)","40","40","[c]","[c]"
"In post","2021","Public Health England","G6/G7","North West (England)","100","90","55810","51010"
"In post","2021","Public Health England","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","G6/G7","South East (England)","180","170","57900","53270"
"In post","2021","Public Health England","G6/G7","South West (England)","280","260","56630","52610"
"In post","2021","Public Health England","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","G6/G7","West Midlands (England)","90","90","55300","51070"
"In post","2021","Public Health England","G6/G7","Yorkshire and The Humber","110","110","56800","53080"
"In post","2021","Public Health England","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","SCS","East of England","40","40","[c]","[c]"
"In post","2021","Public Health England","SCS","London","220","180","107220","100640"
"In post","2021","Public Health England","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","SCS","North West (England)","30","30","[c]","[c]"
"In post","2021","Public Health England","SCS","South East (England)","30","30","[c]","[c]"
"In post","2021","Public Health England","SCS","South West (England)","50","40","[c]","[c]"
"In post","2021","Public Health England","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","SCS","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Public Health England","SCS","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Public Health England","SEO/HEO","East Midlands (England)","90","80","34630","36330"
"In post","2021","Public Health England","SEO/HEO","East of England","160","140","35530","35720"
"In post","2021","Public Health England","SEO/HEO","London","1180","1100","37750","38930"
"In post","2021","Public Health England","SEO/HEO","North East (England)","60","50","35790","36330"
"In post","2021","Public Health England","SEO/HEO","North West (England)","190","170","35550","36330"
"In post","2021","Public Health England","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","SEO/HEO","South East (England)","190","170","37180","38200"
"In post","2021","Public Health England","SEO/HEO","South West (England)","530","480","34670","35610"
"In post","2021","Public Health England","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","SEO/HEO","West Midlands (England)","160","140","35210","36330"
"In post","2021","Public Health England","SEO/HEO","Yorkshire and The Humber","160","140","35260","36330"
"In post","2021","Queen Elizabeth II Centre","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","AA/AO","Scotland","360","340","24010","24130"
"In post","2021","Registers of Scotland","EO","Scotland","350","340","30050","30080"
"In post","2021","Registers of Scotland","G6/G7","Scotland","60","60","60120","60630"
"In post","2021","Registers of Scotland","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","SEO/HEO","Scotland","390","380","39150","36780"
"In post","2021","Revenue Scotland","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Unknown","Unknown","1830","1830","37620","34460"
"In post","2021","Rural Payments Agency","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","AA/AO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","AA/AO","North East (England)","130","120","21050","21050"
"In post","2021","Rural Payments Agency","AA/AO","North West (England)","490","430","20980","21050"
"In post","2021","Rural Payments Agency","AA/AO","South East (England)","70","60","21050","21050"
"In post","2021","Rural Payments Agency","AA/AO","South West (England)","100","90","21030","21050"
"In post","2021","Rural Payments Agency","AA/AO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","AA/AO","West Midlands (England)","60","60","20950","21050"
"In post","2021","Rural Payments Agency","AA/AO","Yorkshire and The Humber","80","70","21050","21050"
"In post","2021","Rural Payments Agency","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","EO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","EO","North East (England)","80","70","25390","25190"
"In post","2021","Rural Payments Agency","EO","North West (England)","210","190","25460","25190"
"In post","2021","Rural Payments Agency","EO","South East (England)","50","50","[c]","[c]"
"In post","2021","Rural Payments Agency","EO","South West (England)","90","80","25800","25880"
"In post","2021","Rural Payments Agency","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","EO","West Midlands (England)","50","50","25630","25310"
"In post","2021","Rural Payments Agency","EO","Yorkshire and The Humber","90","80","25380","25190"
"In post","2021","Rural Payments Agency","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","SEO/HEO","North East (England)","70","70","32800","31080"
"In post","2021","Rural Payments Agency","SEO/HEO","North West (England)","150","130","32980","31240"
"In post","2021","Rural Payments Agency","SEO/HEO","South East (England)","60","60","34060","31900"
"In post","2021","Rural Payments Agency","SEO/HEO","South West (England)","70","70","33210","31580"
"In post","2021","Rural Payments Agency","SEO/HEO","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Rural Payments Agency","SEO/HEO","Yorkshire and The Humber","60","60","32810","30490"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","Scotland","40","30","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","AA/AO","Scotland","920","810","21680","22820"
"In post","2021","Scottish Courts and Tribunals Service","EO","Scotland","490","450","28610","29350"
"In post","2021","Scottish Courts and Tribunals Service","G6/G7","Scotland","60","60","58340","57820"
"In post","2021","Scottish Courts and Tribunals Service","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","SEO/HEO","Scotland","320","300","37910","35230"
"In post","2021","Scottish Courts and Tribunals Service","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","AA/AO","Scotland","50","40","23550","22920"
"In post","2021","Scottish Forestry","EO","Scotland","60","50","30650","30160"
"In post","2021","Scottish Forestry","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","SEO/HEO","Scotland","70","60","40570","38450"
"In post","2021","Scottish Government (excl. agencies)","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","AA/AO","Scotland","920","880","23730","23340"
"In post","2021","Scottish Government (excl. agencies)","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","EO","Scotland","1170","1120","28260","28170"
"In post","2021","Scottish Government (excl. agencies)","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","G6/G7","Scotland","2110","2020","62110","61010"
"In post","2021","Scottish Government (excl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","SCS","Scotland","180","180","90010","83230"
"In post","2021","Scottish Government (excl. agencies)","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","SEO/HEO","Scotland","3410","3270","38920","38540"
"In post","2021","Scottish Housing Regulator","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","AA/AO","Scotland","1540","1470","23760","24450"
"In post","2021","Scottish Prison Service","EO","Scotland","2130","2010","32770","33650"
"In post","2021","Scottish Prison Service","G6/G7","Scotland","130","130","60760","55110"
"In post","2021","Scottish Prison Service","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","SEO/HEO","Scotland","680","600","40860","39500"
"In post","2021","Scottish Public Pensions Agency","AA/AO","Scotland","140","120","24020","24110"
"In post","2021","Scottish Public Pensions Agency","EO","Scotland","80","70","28210","29190"
"In post","2021","Scottish Public Pensions Agency","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","SEO/HEO","Scotland","60","50","36280","35110"
"In post","2021","Serious Fraud Office","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","EO","London","60","60","27740","27040"
"In post","2021","Serious Fraud Office","G6/G7","London","180","180","60910","58600"
"In post","2021","Serious Fraud Office","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","SEO/HEO","London","210","200","37320","38300"
"In post","2021","Serious Fraud Office","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","AA/AO","Scotland","400","380","21090","20060"
"In post","2021","Social Security Scotland","EO","Scotland","280","270","26940","26160"
"In post","2021","Social Security Scotland","G6/G7","Scotland","130","130","59940","61010"
"In post","2021","Social Security Scotland","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","SEO/HEO","Scotland","330","320","36200","35110"
"In post","2021","Standards and Testing Agency","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","EO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","SEO/HEO","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Standards and Testing Agency","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","AA/AO","Scotland","120","110","21800","22230"
"In post","2021","Student Awards Agency for Scotland","EO","Scotland","60","50","28570","27150"
"In post","2021","Student Awards Agency for Scotland","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","SEO/HEO","Scotland","50","50","39490","39110"
"In post","2021","Submarine Delivery Agency","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Unknown","North West (England)","150","150","42610","41000"
"In post","2021","Submarine Delivery Agency","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Unknown","Scotland","90","90","39930","41000"
"In post","2021","Submarine Delivery Agency","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Unknown","South West (England)","1500","1470","41610","39860"
"In post","2021","Teaching Regulation Agency","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","AA/AO","London","90","80","21250","20650"
"In post","2021","The National Archives","EO","London","80","70","25550","24630"
"In post","2021","The National Archives","G6/G7","London","90","90","53110","50710"
"In post","2021","The National Archives","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","SEO/HEO","London","280","270","35920","34770"
"In post","2021","Transport Scotland","AA/AO","Scotland","60","60","22880","22230"
"In post","2021","Transport Scotland","EO","Scotland","40","40","[c]","[c]"
"In post","2021","Transport Scotland","G6/G7","Scotland","140","130","63330","62120"
"In post","2021","Transport Scotland","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","SEO/HEO","Scotland","250","250","40210","39660"
"In post","2021","UK Export Finance","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","EO","London","50","40","[c]","[c]"
"In post","2021","UK Export Finance","G6/G7","London","120","120","67800","66690"
"In post","2021","UK Export Finance","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","SEO/HEO","London","200","200","42550","42240"
