"Status","Year","Sexual_orientation","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Heterosexual / straight","Female","Birmingham","140","120","30930","24180"
"Leaver CS","2021","Heterosexual / straight","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Blackpool","80","70","27010","21010"
"Leaver CS","2021","Heterosexual / straight","Female","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Bristol, City of","100","90","30700","27530"
"Leaver CS","2021","Heterosexual / straight","Female","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Buckinghamshire CC","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Cambridgeshire CC","70","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Camden and City of London","60","50","35010","27020"
"Leaver CS","2021","Heterosexual / straight","Female","Cardiff and Vale of Glamorgan","100","80","35120","27460"
"Leaver CS","2021","Heterosexual / straight","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Central Hampshire","70","70","28950","26890"
"Leaver CS","2021","Heterosexual / straight","Female","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","City of Edinburgh","70","70","38010","32140"
"Leaver CS","2021","Heterosexual / straight","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Coventry","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Croydon","100","80","33960","28730"
"Leaver CS","2021","Heterosexual / straight","Female","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Devon CC","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Dorset CC","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Durham CC","80","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Kent","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Riding of Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","East Sussex CC","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Flintshire and Wrexham","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Glasgow City","120","100","30190","24250"
"Leaver CS","2021","Heterosexual / straight","Female","Gloucestershire","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Greater Manchester North East","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Greater Manchester North West","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Greater Manchester South East","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Greater Manchester South West","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Hertfordshire","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Lambeth","100","90","40930","37920"
"Leaver CS","2021","Heterosexual / straight","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Leeds","130","110","29810","27570"
"Leaver CS","2021","Heterosexual / straight","Female","Leicester","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Leicestershire CC and Rutland","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Lewisham and Southwark","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Lincolnshire","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Liverpool","120","100","25690","21950"
"Leaver CS","2021","Heterosexual / straight","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Manchester","120","100","35820","28290"
"Leaver CS","2021","Heterosexual / straight","Female","Medway","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Mid Lancashire","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Monmouthshire and Newport","80","60","30080","22940"
"Leaver CS","2021","Heterosexual / straight","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","North Yorkshire CC","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Norwich and East Norfolk","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Nottingham","80","70","28180","23200"
"Leaver CS","2021","Heterosexual / straight","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Overseas","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Oxfordshire","70","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Peterborough","30","20","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Plymouth","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Portsmouth","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Sefton","60","40","29570","26240"
"Leaver CS","2021","Heterosexual / straight","Female","Sheffield","100","80","29170","24880"
"Leaver CS","2021","Heterosexual / straight","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Somerset","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","South Hampshire","60","50","26420","23520"
"Leaver CS","2021","Heterosexual / straight","Female","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Staffordshire CC","90","70","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Suffolk","80","70","24850","23690"
"Leaver CS","2021","Heterosexual / straight","Female","Sunderland","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Swansea","110","80","22690","21590"
"Leaver CS","2021","Heterosexual / straight","Female","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Tower Hamlets","80","80","44890","40730"
"Leaver CS","2021","Heterosexual / straight","Female","Tyneside","160","130","26150","21010"
"Leaver CS","2021","Heterosexual / straight","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Warwickshire","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","West Northamptonshire","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","West Surrey","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Westminster","600","560","44980","39880"
"Leaver CS","2021","Heterosexual / straight","Female","Wiltshire","140","120","31090","26480"
"Leaver CS","2021","Heterosexual / straight","Female","Wirral","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","Worcestershire","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Female","York","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Aberdeen City and Aberdeenshire","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Barnet","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Barnsley, Doncaster and Rotherham","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","230","220","41080","39510"
"Leaver CS","2021","Heterosexual / straight","Male","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Berkshire","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Birmingham","110","100","38360","30130"
"Leaver CS","2021","Heterosexual / straight","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Blackpool","50","50","28640","21010"
"Leaver CS","2021","Heterosexual / straight","Male","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Bristol, City of","80","70","39600","32390"
"Leaver CS","2021","Heterosexual / straight","Male","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Buckinghamshire CC","60","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Cambridgeshire CC","60","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Camden and City of London","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Cardiff and Vale of Glamorgan","110","100","40220","30660"
"Leaver CS","2021","Heterosexual / straight","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Central Hampshire","80","70","33880","32430"
"Leaver CS","2021","Heterosexual / straight","Male","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","City of Edinburgh","90","80","43520","35110"
"Leaver CS","2021","Heterosexual / straight","Male","Clackmannanshire and Fife","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Croydon","90","80","38660","31060"
"Leaver CS","2021","Heterosexual / straight","Male","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Devon CC","80","70","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Dorset CC","60","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Durham CC","70","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Kent","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Riding of Yorkshire","70","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","East Sussex CC","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Flintshire and Wrexham","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Glasgow City","100","90","32090","27510"
"Leaver CS","2021","Heterosexual / straight","Male","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Harrow and Hillingdon","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Hertfordshire","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Hounslow and Richmond upon Thames","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Lambeth","60","60","48400","38080"
"Leaver CS","2021","Heterosexual / straight","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Leeds","130","110","33000","27570"
"Leaver CS","2021","Heterosexual / straight","Male","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Leicestershire CC and Rutland","60","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Lincolnshire","110","110","29500","29930"
"Leaver CS","2021","Heterosexual / straight","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Liverpool","90","80","26010","24110"
"Leaver CS","2021","Heterosexual / straight","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Manchester","120","110","34330","27880"
"Leaver CS","2021","Heterosexual / straight","Male","Medway","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Mid Lancashire","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Milton Keynes","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Monmouthshire and Newport","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","North Yorkshire CC","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Norwich and East Norfolk","40","40","[c]","[c]"
