"Status","Year","Profession_of_post","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Medicine","EO","East of England","30","30","[c]","[c]"
"In post","2022","Medicine","EO","London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","South East (England)","50","40","[c]","[c]"
"In post","2022","Medicine","EO","South West (England)","60","50","31820","31530"
"In post","2022","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","Wales","50","40","[c]","[c]"
"In post","2022","Medicine","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G6/G7","East Midlands (England)","40","30","[c]","[c]"
"In post","2022","Medicine","G6/G7","East of England","50","40","[c]","[c]"
"In post","2022","Medicine","G6/G7","London","150","130","67680","66560"
"In post","2022","Medicine","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G6/G7","North West (England)","40","30","[c]","[c]"
"In post","2022","Medicine","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G6/G7","Overseas","40","30","[c]","[c]"
"In post","2022","Medicine","G6/G7","Scotland","40","30","[c]","[c]"
"In post","2022","Medicine","G6/G7","South East (England)","100","80","77650","82170"
"In post","2022","Medicine","G6/G7","South West (England)","110","90","79300","81410"
"In post","2022","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","G6/G7","Wales","110","100","73160","75480"
"In post","2022","Medicine","G6/G7","West Midlands (England)","40","30","[c]","[c]"
"In post","2022","Medicine","G6/G7","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","Medicine","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS","East of England","30","30","[c]","[c]"
"In post","2022","Medicine","SCS","London","150","130","103850","95140"
"In post","2022","Medicine","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS","South East (England)","40","30","[c]","[c]"
"In post","2022","Medicine","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","East Midlands (England)","90","80","40740","39030"
"In post","2022","Medicine","SEO/HEO","East of England","50","40","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","London","50","50","41250","40850"
"In post","2022","Medicine","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","Scotland","40","30","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","South East (England)","140","130","40180","39630"
"In post","2022","Medicine","SEO/HEO","South West (England)","100","90","39070","39030"
"In post","2022","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","Wales","110","100","40610","39030"
"In post","2022","Medicine","SEO/HEO","West Midlands (England)","60","50","40720","39030"
"In post","2022","Medicine","SEO/HEO","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2022","Operational Delivery","AA/AO","East Midlands (England)","6330","5750","22900","21260"
"In post","2022","Operational Delivery","AA/AO","East of England","5580","5090","24430","22600"
"In post","2022","Operational Delivery","AA/AO","London","9010","8320","26420","25160"
"In post","2022","Operational Delivery","AA/AO","North East (England)","11240","9600","22200","21260"
"In post","2022","Operational Delivery","AA/AO","North West (England)","17640","15720","22060","21260"
"In post","2022","Operational Delivery","AA/AO","Northern Ireland","700","620","21560","21250"
"In post","2022","Operational Delivery","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","AA/AO","Scotland","9600","8510","22020","21260"
"In post","2022","Operational Delivery","AA/AO","South East (England)","9570","8530","24640","22080"
"In post","2022","Operational Delivery","AA/AO","South West (England)","5730","5140","22780","21300"
"In post","2022","Operational Delivery","AA/AO","Unknown","100","90","21560","21260"
"In post","2022","Operational Delivery","AA/AO","Wales","10400","9110","21650","21680"
"In post","2022","Operational Delivery","AA/AO","West Midlands (England)","8420","7590","22470","21260"
"In post","2022","Operational Delivery","AA/AO","Yorkshire and The Humber","8820","7890","22990","21680"
"In post","2022","Operational Delivery","EO","East Midlands (England)","4500","4130","27490","27570"
"In post","2022","Operational Delivery","EO","East of England","5010","4570","28440","27570"
"In post","2022","Operational Delivery","EO","London","12260","11500","30620","31020"
"In post","2022","Operational Delivery","EO","North East (England)","5820","5250","27240","27570"
"In post","2022","Operational Delivery","EO","North West (England)","14140","13010","27260","27570"
"In post","2022","Operational Delivery","EO","Northern Ireland","650","600","26770","26590"
"In post","2022","Operational Delivery","EO","Overseas","110","100","27420","27370"
"In post","2022","Operational Delivery","EO","Scotland","8500","7760","28970","27570"
"In post","2022","Operational Delivery","EO","South East (England)","8460","7760","28330","27570"
"In post","2022","Operational Delivery","EO","South West (England)","5010","4510","27570","27570"
"In post","2022","Operational Delivery","EO","Unknown","310","290","28720","27570"
"In post","2022","Operational Delivery","EO","Wales","6150","5680","27100","27570"
"In post","2022","Operational Delivery","EO","West Midlands (England)","7020","6440","27490","27570"
"In post","2022","Operational Delivery","EO","Yorkshire and The Humber","7320","6660","27420","27570"
"In post","2022","Operational Delivery","G6/G7","East Midlands (England)","300","290","58600","55210"
"In post","2022","Operational Delivery","G6/G7","East of England","290","280","58720","53970"
"In post","2022","Operational Delivery","G6/G7","London","2570","2500","61030","58970"
"In post","2022","Operational Delivery","G6/G7","North East (England)","390","390","55570","54160"
"In post","2022","Operational Delivery","G6/G7","North West (England)","930","910","57020","54350"
"In post","2022","Operational Delivery","G6/G7","Northern Ireland","50","50","[c]","[c]"
"In post","2022","Operational Delivery","G6/G7","Overseas","40","40","[c]","[c]"
"In post","2022","Operational Delivery","G6/G7","Scotland","440","430","59750","55410"
"In post","2022","Operational Delivery","G6/G7","South East (England)","520","510","58360","54620"
"In post","2022","Operational Delivery","G6/G7","South West (England)","560","540","56820","54160"
"In post","2022","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","G6/G7","Wales","640","630","58300","57190"
"In post","2022","Operational Delivery","G6/G7","West Midlands (England)","600","580","56620","52280"
"In post","2022","Operational Delivery","G6/G7","Yorkshire and The Humber","700","690","56790","53430"
"In post","2022","Operational Delivery","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","SCS","London","430","420","94710","85040"
"In post","2022","Operational Delivery","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","SCS","North West (England)","70","60","84540","76840"
"In post","2022","Operational Delivery","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","SCS","Scotland","30","30","[c]","[c]"
"In post","2022","Operational Delivery","SCS","South East (England)","40","40","[c]","[c]"
"In post","2022","Operational Delivery","SCS","South West (England)","40","40","[c]","[c]"
"In post","2022","Operational Delivery","SCS","Wales","90","90","85080","78460"
"In post","2022","Operational Delivery","SCS","West Midlands (England)","50","50","96070","95000"
"In post","2022","Operational Delivery","SCS","Yorkshire and The Humber","50","40","[c]","[c]"
"In post","2022","Operational Delivery","SEO/HEO","East Midlands (England)","2060","1950","36330","33840"
"In post","2022","Operational Delivery","SEO/HEO","East of England","1740","1670","37080","35630"
"In post","2022","Operational Delivery","SEO/HEO","London","7220","7000","39400","38450"
"In post","2022","Operational Delivery","SEO/HEO","North East (England)","2620","2490","35370","33370"
"In post","2022","Operational Delivery","SEO/HEO","North West (England)","5910","5630","35700","33370"
"In post","2022","Operational Delivery","SEO/HEO","Northern Ireland","400","390","35820","33370"
"In post","2022","Operational Delivery","SEO/HEO","Overseas","130","130","57460","59020"
"In post","2022","Operational Delivery","SEO/HEO","Scotland","3320","3140","37690","35720"
"In post","2022","Operational Delivery","SEO/HEO","South East (England)","3060","2910","37220","36050"
"In post","2022","Operational Delivery","SEO/HEO","South West (England)","2330","2170","36300","34810"
"In post","2022","Operational Delivery","SEO/HEO","Unknown","80","80","39410","38440"
"In post","2022","Operational Delivery","SEO/HEO","Wales","3090","2930","36230","34500"
"In post","2022","Operational Delivery","SEO/HEO","West Midlands (England)","2880","2750","36110","34290"
"In post","2022","Operational Delivery","SEO/HEO","Yorkshire and The Humber","3390","3220","35820","34000"
"In post","2022","Operational Delivery","Unknown","East Midlands (England)","1530","1400","29430","28200"
"In post","2022","Operational Delivery","Unknown","East of England","1720","1580","28760","26310"
"In post","2022","Operational Delivery","Unknown","London","2320","2220","34550","33700"
"In post","2022","Operational Delivery","Unknown","North East (England)","1170","1110","29600","28200"
"In post","2022","Operational Delivery","Unknown","North West (England)","3100","2890","29320","28180"
"In post","2022","Operational Delivery","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","South East (England)","2170","1990","29990","28200"
"In post","2022","Operational Delivery","Unknown","South West (England)","1800","1650","29950","28200"
"In post","2022","Operational Delivery","Unknown","Unknown","50","40","31700","28200"
"In post","2022","Operational Delivery","Unknown","Wales","1420","1340","29350","28200"
"In post","2022","Operational Delivery","Unknown","West Midlands (England)","2070","1890","29400","28200"
"In post","2022","Operational Delivery","Unknown","Yorkshire and The Humber","2080","1900","29710","28200"
"In post","2022","Operational Research","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","G6/G7","London","150","140","62830","60700"
"In post","2022","Operational Research","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","G6/G7","North West (England)","40","30","[c]","[c]"
"In post","2022","Operational Research","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","G6/G7","South East (England)","230","210","51430","47060"
"In post","2022","Operational Research","G6/G7","South West (England)","50","50","[c]","[c]"
