"Status","Year","Region_ITL3","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","York","Undeclared","Male","60","60","34670","33300"
"In post","2022","York","Unknown","Female","210","190","32020","26670"
"In post","2022","York","Unknown","Male","190","180","33090","27330"
"In post","2022","York","White","Female","1170","1080","33560","30350"
"In post","2022","York","White","Male","880","860","35590","32160"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","White","Female","50","50","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","White","Male","60","50","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","White","Female","40","30","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","White","Female","50","40","[c]","[c]"
"Leaver CS","2021","Barnet","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","White","Female","90","70","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","White","Male","50","50","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","Female","150","130","33070","29020"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","Male","240","230","41140","40000"
"Leaver CS","2021","Bedford","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","White","Female","50","40","[c]","[c]"
"Leaver CS","2021","Belfast","White","Male","30","30","[c]","[c]"
"Leaver CS","2021","Berkshire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Unknown","Male","30","30","[c]","[c]"
"Leaver CS","2021","Berkshire","White","Female","50","40","[c]","[c]"
"Leaver CS","2021","Berkshire","White","Male","50","50","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","White","Female","30","30","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","White","Male","40","40","[c]","[c]"
"Leaver CS","2021","Birmingham","Asian","Female","40","30","[c]","[c]"
"Leaver CS","2021","Birmingham","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Unknown","Female","60","60","[c]","[c]"
"Leaver CS","2021","Birmingham","Unknown","Male","50","50","[c]","[c]"
"Leaver CS","2021","Birmingham","White","Female","150","130","32820","27570"
"Leaver CS","2021","Birmingham","White","Male","130","110","39110","31650"
"Leaver CS","2021","Blackburn with Darwen","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2021","Blackpool","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","White","Female","130","100","26410","21010"
"Leaver CS","2021","Blackpool","White","Male","70","60","28050","21010"
"Leaver CS","2021","Bournemouth and Poole","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","White","Female","90","70","[c]","[c]"
"Leaver CS","2021","Bradford","White","Male","30","30","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","White","Male","30","30","[c]","[c]"
"Leaver CS","2021","Brent","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Undeclared","Female","[c]","[c]","[c]","[c]"
