"Status","Year","Region_ITL2","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cheshire","EO","Declared disabled","170","150","28330","27570"
"In post","2022","Cheshire","EO","Declared non-disabled","660","610","28620","27570"
"In post","2022","Cheshire","EO","Undeclared","60","60","28760","27570"
"In post","2022","Cheshire","EO","Unknown","490","480","31910","31060"
"In post","2022","Cheshire","G6/G7","Declared disabled","30","30","[c]","[c]"
"In post","2022","Cheshire","G6/G7","Declared non-disabled","190","190","57030","54990"
"In post","2022","Cheshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","G6/G7","Unknown","60","50","60450","55740"
"In post","2022","Cheshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","SEO/HEO","Declared disabled","90","80","36770","36500"
"In post","2022","Cheshire","SEO/HEO","Declared non-disabled","590","570","38230","37230"
"In post","2022","Cheshire","SEO/HEO","Undeclared","50","50","37730","36480"
"In post","2022","Cheshire","SEO/HEO","Unknown","330","320","40780","40210"
"In post","2022","Cheshire","Unknown","Declared disabled","50","40","[c]","[c]"
"In post","2022","Cheshire","Unknown","Declared non-disabled","190","180","29720","28200"
"In post","2022","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Unknown","Unknown","40","40","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","Declared disabled","110","90","21090","21260"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","Declared non-disabled","490","450","21170","21260"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","Undeclared","40","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","Unknown","90","80","21340","21170"
"In post","2022","Cornwall and Isles of Scilly","EO","Declared disabled","80","70","27420","27570"
"In post","2022","Cornwall and Isles of Scilly","EO","Declared non-disabled","450","410","27310","27570"
"In post","2022","Cornwall and Isles of Scilly","EO","Undeclared","30","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","EO","Unknown","30","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","Declared non-disabled","60","50","57700","54990"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","Declared disabled","30","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","Declared non-disabled","210","200","35690","34290"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Declared non-disabled","50","40","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","AA/AO","Declared disabled","100","90","21380","21300"
"In post","2022","Cumbria","AA/AO","Declared non-disabled","760","680","22060","21300"
"In post","2022","Cumbria","AA/AO","Undeclared","40","40","[c]","[c]"
"In post","2022","Cumbria","AA/AO","Unknown","50","40","[c]","[c]"
"In post","2022","Cumbria","EO","Declared disabled","70","60","26540","27550"
"In post","2022","Cumbria","EO","Declared non-disabled","470","420","26180","25850"
"In post","2022","Cumbria","EO","Undeclared","30","30","[c]","[c]"
"In post","2022","Cumbria","EO","Unknown","40","30","[c]","[c]"
"In post","2022","Cumbria","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","G6/G7","Declared non-disabled","80","80","56110","53430"
"In post","2022","Cumbria","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","SEO/HEO","Declared disabled","40","40","[c]","[c]"
"In post","2022","Cumbria","SEO/HEO","Declared non-disabled","260","240","34350","31990"
"In post","2022","Cumbria","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Unknown","Declared disabled","40","30","[c]","[c]"
"In post","2022","Cumbria","Unknown","Declared non-disabled","220","210","37410","34340"
"In post","2022","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Unknown","Unknown","40","40","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","Declared disabled","510","460","22470","21260"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","Declared non-disabled","2460","2230","22680","21260"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","Undeclared","240","220","24130","21440"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","Unknown","710","670","22260","21250"
"In post","2022","Derbyshire and Nottinghamshire","EO","Declared disabled","530","480","27120","27570"
"In post","2022","Derbyshire and Nottinghamshire","EO","Declared non-disabled","2400","2200","27210","27130"
"In post","2022","Derbyshire and Nottinghamshire","EO","Undeclared","220","210","27800","27380"
"In post","2022","Derbyshire and Nottinghamshire","EO","Unknown","580","560","27040","26820"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","Declared disabled","120","110","57610","55210"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","Declared non-disabled","980","940","58150","55210"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","Undeclared","60","60","58270","55210"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","Unknown","190","190","57070","55210"
"In post","2022","Derbyshire and Nottinghamshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","SCS","Declared non-disabled","60","60","90910","87400"
"In post","2022","Derbyshire and Nottinghamshire","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","Declared disabled","410","400","35710","33680"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","Declared non-disabled","2580","2440","36440","33840"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","230","220","36820","34790"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","630","610","35170","33370"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Declared disabled","170","150","30290","28200"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Declared non-disabled","410","380","29470","28200"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","150","130","28090","26060"
"In post","2022","Devon","AA/AO","Declared disabled","400","340","22150","21260"
"In post","2022","Devon","AA/AO","Declared non-disabled","1930","1720","22570","21260"
"In post","2022","Devon","AA/AO","Undeclared","190","170","24490","21860"
"In post","2022","Devon","AA/AO","Unknown","520","490","23260","22010"
"In post","2022","Devon","EO","Declared disabled","300","270","27590","27570"
"In post","2022","Devon","EO","Declared non-disabled","1600","1440","27260","27570"
"In post","2022","Devon","EO","Undeclared","130","120","27800","27570"
"In post","2022","Devon","EO","Unknown","210","200","28470","27130"
"In post","2022","Devon","G6/G7","Declared disabled","50","50","[c]","[c]"
"In post","2022","Devon","G6/G7","Declared non-disabled","890","840","54820","52070"
"In post","2022","Devon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Devon","G6/G7","Unknown","50","50","57470","54540"
"In post","2022","Devon","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Devon","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Devon","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Devon","SEO/HEO","Declared disabled","230","210","37240","36710"
"In post","2022","Devon","SEO/HEO","Declared non-disabled","1990","1880","37610","37420"
"In post","2022","Devon","SEO/HEO","Undeclared","110","110","38650","38160"
"In post","2022","Devon","SEO/HEO","Unknown","180","170","37650","38450"
"In post","2022","Devon","Unknown","Declared disabled","80","70","31380","29270"
"In post","2022","Devon","Unknown","Declared non-disabled","330","310","31760","29750"
"In post","2022","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","Unknown","80","70","28190","24090"
"In post","2022","Dorset and Somerset","AA/AO","Declared disabled","200","180","22470","21260"
"In post","2022","Dorset and Somerset","AA/AO","Declared non-disabled","1120","1040","22820","21260"
"In post","2022","Dorset and Somerset","AA/AO","Undeclared","130","120","24810","21860"
"In post","2022","Dorset and Somerset","AA/AO","Unknown","230","220","21880","21170"
"In post","2022","Dorset and Somerset","EO","Declared disabled","230","200","27540","27570"
"In post","2022","Dorset and Somerset","EO","Declared non-disabled","1100","1000","27470","27570"
"In post","2022","Dorset and Somerset","EO","Undeclared","120","110","27750","27520"
"In post","2022","Dorset and Somerset","EO","Unknown","190","170","26840","26740"
"In post","2022","Dorset and Somerset","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","G6/G7","Declared non-disabled","180","180","59440","55690"
"In post","2022","Dorset and Somerset","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","G6/G7","Unknown","50","50","60980","57410"
"In post","2022","Dorset and Somerset","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","SEO/HEO","Declared disabled","150","140","37560","35570"
"In post","2022","Dorset and Somerset","SEO/HEO","Declared non-disabled","1050","1000","36850","34610"
"In post","2022","Dorset and Somerset","SEO/HEO","Undeclared","120","110","37530","36710"
"In post","2022","Dorset and Somerset","SEO/HEO","Unknown","210","190","37480","34700"
"In post","2022","Dorset and Somerset","Unknown","Declared disabled","70","60","29650","28200"
"In post","2022","Dorset and Somerset","Unknown","Declared non-disabled","220","200","28890","26170"
"In post","2022","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","Unknown","60","50","26850","24090"
"In post","2022","East Anglia","AA/AO","Declared disabled","490","440","23400","21500"
"In post","2022","East Anglia","AA/AO","Declared non-disabled","3290","3020","23640","21680"
"In post","2022","East Anglia","AA/AO","Undeclared","450","410","25910","23960"
"In post","2022","East Anglia","AA/AO","Unknown","590","560","23640","21830"
"In post","2022","East Anglia","EO","Declared disabled","470","420","27620","27570"
"In post","2022","East Anglia","EO","Declared non-disabled","2290","2110","27690","27570"
"In post","2022","East Anglia","EO","Undeclared","240","220","28980","27570"
"In post","2022","East Anglia","EO","Unknown","300","290","27300","26670"
"In post","2022","East Anglia","G6/G7","Declared disabled","50","50","56980","54540"
"In post","2022","East Anglia","G6/G7","Declared non-disabled","500","480","57860","54540"
"In post","2022","East Anglia","G6/G7","Undeclared","40","40","[c]","[c]"
"In post","2022","East Anglia","G6/G7","Unknown","160","150","58070","54540"
"In post","2022","East Anglia","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","SCS","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","East Anglia","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","SEO/HEO","Declared disabled","340","330","36780","34290"
"In post","2022","East Anglia","SEO/HEO","Declared non-disabled","2130","2040","36370","34290"
"In post","2022","East Anglia","SEO/HEO","Undeclared","270","260","37950","36480"
"In post","2022","East Anglia","SEO/HEO","Unknown","390","370","35490","34500"
"In post","2022","East Anglia","Unknown","Declared disabled","130","110","29180","28200"
"In post","2022","East Anglia","Unknown","Declared non-disabled","540","500","28810","26990"
"In post","2022","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Unknown","Unknown","170","160","26440","24800"
"In post","2022","East Wales","AA/AO","Declared disabled","540","470","21790","21260"
"In post","2022","East Wales","AA/AO","Declared non-disabled","3360","3060","22190","21260"
"In post","2022","East Wales","AA/AO","Undeclared","250","230","22890","21770"
"In post","2022","East Wales","AA/AO","Unknown","1210","1100","21560","21250"
"In post","2022","East Wales","EO","Declared disabled","500","460","27120","27460"
"In post","2022","East Wales","EO","Declared non-disabled","3390","3170","27240","27000"
"In post","2022","East Wales","EO","Undeclared","290","270","28510","27570"
