"Status","Year","Parent_department","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Revenue and Customs","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Tees Valley and Durham","AA/AO","150","120","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Tees Valley and Durham","EO","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","330","320","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Central Scotland","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands","AA/AO","200","160","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands","EO","90","80","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands","SEO/HEO","80","70","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Wales and The Valleys","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Yorkshire","AA/AO","140","120","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Yorkshire","EO","70","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Yorkshire","SEO/HEO","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Inner London - West","G6/G7","40","30","[c]","[c]"
"Leaver CS","2021","HM Treasury","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Inner London - West","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Home Office","Inner London - West","EO","50","50","[c]","[c]"
"Leaver CS","2021","Home Office","Inner London - West","G6/G7","50","50","[c]","[c]"
"Leaver CS","2021","Home Office","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Inner London - West","SEO/HEO","90","90","39340","40640"
"Leaver CS","2021","Home Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Kent","EO","40","30","[c]","[c]"
"Leaver CS","2021","Home Office","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Merseyside","AA/AO","100","70","20510","21010"
"Leaver CS","2021","Home Office","Merseyside","EO","70","60","24960","24890"
"Leaver CS","2021","Home Office","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Outer London - South","AA/AO","60","50","24060","25120"
"Leaver CS","2021","Home Office","Outer London - South","EO","60","50","28800","28670"
"Leaver CS","2021","Home Office","Outer London - South","G6/G7","30","30","[c]","[c]"
"Leaver CS","2021","Home Office","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Outer London - South","SEO/HEO","70","60","[c]","[c]"
"Leaver CS","2021","Home Office","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Outer London - West and North West","EO","60","50","29110","28670"
"Leaver CS","2021","Home Office","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South Yorkshire","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Home Office","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Tees Valley and Durham","AA/AO","40","20","[c]","[c]"
"Leaver CS","2021","Home Office","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","100","90","23470","20920"
"Leaver CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","60","50","27080","29930"
"Leaver CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon","AA/AO","70","60","21270","20920"
"Leaver CS","2021","Ministry of Defence","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset and Somerset","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset and Somerset","EO","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset and Somerset","SEO/HEO","60","60","37440","36460"
"Leaver CS","2021","Ministry of Defence","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Anglia","AA/AO","60","60","22280","21100"
"Leaver CS","2021","Ministry of Defence","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Anglia","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Eastern Scotland","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","110","110","21170","20370"
"Leaver CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","130","130","23370","22780"
"Leaver CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","90","80","56850","54540"
"Leaver CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","340","320","36340","36610"
"Leaver CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","AA/AO","120","120","22280","20920"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","EO","90","90","27700","26670"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","SEO/HEO","120","110","35400","34710"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","EO","60","60","29930","29930"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","AA/AO","50","50","22210","20920"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
