"Status","Year","Parent_department","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Cambridgeshire CC","40","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Lambeth","190","170","26820","26880"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Leeds","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Manchester","70","60","24310","23390"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Westminster","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Wiltshire","120","110","24470","24100"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","EO","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Barnet","270","250","58800","55130"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Birmingham","60","50","57210","50930"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Bristol, City of","60","50","58570","53500"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Cambridgeshire CC","40","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Lambeth","530","490","58890","54760"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Leeds","190","80","57640","53430"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Lewisham and Southwark","90","80","60000","56500"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Manchester","40","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Oxfordshire CC","110","100","57850","53220"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Westminster","280","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Wiltshire","180","170","56680","52610"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Barnet","50","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Lambeth","120","90","101770","95140"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Westminster","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Barnet","440","420","37630","40070"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Birmingham","110","100","35850","36330"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Bristol, City of","120","110","34850","35610"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Cambridgeshire CC","90","80","36090","36690"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Lambeth","680","630","36440","36330"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Leeds","300","130","34210","32790"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Lewisham and Southwark","70","70","36860","37140"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Liverpool","50","40","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Manchester","80","70","34820","34530"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Nottingham","80","70","34020","34530"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Oxfordshire CC","120","110","37090","38200"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Tyneside","40","30","[c]","[c]"
