"Status","Year","Region_ITL1","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","East of England","30-39","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","30-39","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","30-39","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","40-49","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","50-59","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","60-64","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","60-64","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","60-64","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","60-64","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","60-64","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","16-19","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Camden and City of London","40","40","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Croydon","90","90","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Tower Hamlets","130","130","35740","33020"
"Leaver Dept.","2021","London","20-29","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","20-29","Westminster","1850","1690","36090","33610"
"Leaver Dept.","2021","London","30-39","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Camden and City of London","40","40","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Croydon","70","70","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Tower Hamlets","90","90","50170","50200"
"Leaver Dept.","2021","London","30-39","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","30-39","Westminster","1410","1280","47890","50700"
"Leaver Dept.","2021","London","40-49","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Croydon","40","40","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Tower Hamlets","60","60","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","40-49","Westminster","650","590","58370","56550"
"Leaver Dept.","2021","London","50-59","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Croydon","30","30","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Tower Hamlets","30","30","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","50-59","Westminster","310","290","54680","49500"
"Leaver Dept.","2021","London","60-64","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","60-64","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","60-64","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","60-64","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","60-64","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","60-64","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","60-64","Westminster","30","[c]","[c]","[c]"
"Leaver Dept.","2021","London","65+","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","65+","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","65+","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","65+","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Westminster","90","40","[c]","[c]"
"Leaver Dept.","2021","North East (England)","16-19","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","16-19","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","20-29","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","20-29","Durham CC","40","30","[c]","[c]"
"Leaver Dept.","2021","North East (England)","20-29","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","20-29","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","20-29","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","20-29","Tyneside","110","110","23680","21010"
"Leaver Dept.","2021","North East (England)","30-39","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","30-39","Durham CC","30","30","[c]","[c]"
"Leaver Dept.","2021","North East (England)","30-39","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","30-39","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","30-39","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","30-39","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","30-39","Tyneside","120","120","27000","25040"
"Leaver Dept.","2021","North East (England)","40-49","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","40-49","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","40-49","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","40-49","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","40-49","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","40-49","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","40-49","Tyneside","70","70","[c]","[c]"
"Leaver Dept.","2021","North East (England)","50-59","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","50-59","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","50-59","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","50-59","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","50-59","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","50-59","Tyneside","50","50","[c]","[c]"
"Leaver Dept.","2021","North East (England)","60-64","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","60-64","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","60-64","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","65+","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","16-19","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Greater Manchester South West","50","50","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Liverpool","60","60","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Manchester","70","70","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Mid Lancashire","30","30","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","20-29","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Greater Manchester South West","70","70","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Liverpool","60","50","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Manchester","50","50","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Sefton","40","30","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","30-39","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Greater Manchester South West","30","30","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Liverpool","40","40","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Manchester","50","50","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Mid Lancashire","30","30","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","40-49","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Manchester","30","30","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","50-59","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","60-64","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","60-64","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","60-64","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","60-64","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","60-64","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","60-64","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","60-64","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","60-64","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","65+","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","20-29","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","20-29","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","20-29","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","30-39","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","30-39","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","40-49","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","40-49","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","50-59","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","50-59","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","50-59","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","20-29","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","30-39","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","40-49","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","50-59","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","60-64","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","65+","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","16-19","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","City of Edinburgh","40","40","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","Glasgow City","50","50","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","20-29","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","City of Edinburgh","40","40","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","Glasgow City","80","70","26870","25310"
"Leaver Dept.","2021","Scotland","30-39","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","30-39","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","City of Edinburgh","[c]","[c]","[c]","[c]"
