"Status","Year","Sex","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Male","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Health Security Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Health Security Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Health Security Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Health Security Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Health Security Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Health Security Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Health Security Agency","No function","250","240","42340","36330"
"Leaver CS","2022","Male","UK Health Security Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Hydrographic Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Hydrographic Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Hydrographic Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Hydrographic Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Hydrographic Office","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Hydrographic Office","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Space Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Space Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Space Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Space Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Statistics Authority","Analysis","70","70","30820","29540"
"Leaver CS","2022","Male","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Statistics Authority","Digital, Data & Technology","70","70","35790","33960"
"Leaver CS","2022","Male","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Statistics Authority","No function","150","110","23480","20100"
"Leaver CS","2022","Male","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Statistics Authority","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Supreme Court","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Valuation Office Agency","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Valuation Office Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Valuation Office Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Valuation Office Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Valuation Office Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Valuation Office Agency","Property","110","100","31140","26000"
"Leaver CS","2022","Male","Vehicle Certification Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Vehicle Certification Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Vehicle Certification Agency","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Vehicle Certification Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Veterinary Medicines Directorate","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Water Services Regulation Authority","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Water Services Regulation Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Water Services Regulation Authority","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Welsh Government (excl. agencies)","Unknown","110","100","44550","37410"
"Leaver CS","2022","Male","Welsh Revenue Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Welsh Revenue Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Welsh Revenue Authority","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wilton Park","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wilton Park","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wilton Park","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Savings and Investments","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Savings and Investments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Advisory, Conciliation and Arbitration Service","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Advisory, Conciliation and Arbitration Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Advisory, Conciliation and Arbitration Service","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Advisory, Conciliation and Arbitration Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Advisory, Conciliation and Arbitration Service","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Advisory, Conciliation and Arbitration Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Animal and Plant Health Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Attorney General's Office","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Communications","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Human Resources","120","110","37840","32910"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","No function","550","540","38690","32000"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Centre for Environment, Fisheries and Aquaculture Science","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Centre for Environment, Fisheries and Aquaculture Science","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Companies House","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Companies House","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Companies House","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Companies House","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Companies House","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Competition and Markets Authority","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Criminal Injuries Compensation Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Criminal Injuries Compensation Authority","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Criminal Injuries Compensation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Commercial Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Commercial Service","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Commercial Service","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Commercial Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Office and Procurator Fiscal Service","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Office and Procurator Fiscal Service","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Prosecution Service","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Prosecution Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Prosecution Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Prosecution Service","Legal","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Prosecution Service Inspectorate","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Equipment and Support","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Equipment and Support","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Equipment and Support","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Equipment and Support","Project Delivery","80","80","31380","28220"
"Leaver Dept.","2021","Female","Defence Equipment and Support","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Equipment and Support","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Science and Technology Laboratory","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Science and Technology Laboratory","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Science and Technology Laboratory","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Science and Technology Laboratory","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Science and Technology Laboratory","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Science and Technology Laboratory","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Science and Technology Laboratory","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","No function","190","170","45840","40220"
"Leaver Dept.","2021","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Digital, Culture, Media and Sport","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Digital, Culture, Media and Sport","No function","90","90","46200","49600"
"Leaver Dept.","2021","Female","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Education (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Education (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Education (excl. agencies)","Unknown","120","120","44600","40780"
"Leaver Dept.","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","190","190","41140","36510"
"Leaver Dept.","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Development","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Development","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Development","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Development","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Development","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Development","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Trade","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Trade","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Trade","No function","90","90","43640","38540"
"Leaver Dept.","2021","Female","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Transport (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Transport (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Transport (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Transport (excl. agencies)","Unknown","90","80","45830","42460"
"Leaver Dept.","2021","Female","Department for Work and Pensions (excl. agencies)","Unknown","800","750","29810","27570"
"Leaver Dept.","2021","Female","Department of Health and Social Care (excl. agencies)","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Licensing Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Licensing Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Licensing Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Licensing Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Licensing Agency","No function","40","30","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Licensing Agency","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Standards Agency","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Standards Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Standards Agency","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Education and Skills Funding Agency","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","ESTYN","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","FCDO Services","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Agency","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign and Commonwealth Office (excl. agencies)","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Forestry and Land Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Forestry and Land Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Forestry and Land Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Forestry and Land Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Forestry and Land Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Actuary's Department","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Actuary's Department","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Internal Audit Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Internal Audit Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Internal Audit Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Internal Audit Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Internal Audit Agency","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Internal Audit Agency","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Legal Department","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Legal Department","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Legal Department","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Legal Department","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Legal Department","Legal","50","40","[c]","[c]"
"Leaver Dept.","2021","Female","Government Legal Department","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Legal Department","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Health and Safety Executive","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Health and Safety Executive","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Health and Safety Executive","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Health and Safety Executive","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Health and Safety Executive","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Health and Safety Executive","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Courts and Tribunals Service","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Courts and Tribunals Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Courts and Tribunals Service","No function","210","200","22710","20420"
"Leaver Dept.","2021","Female","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Prison and Probation Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Prison and Probation Service","No function","230","220","[c]","[c]"
"Leaver Dept.","2021","Female","HM Prison and Probation Service","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Revenue and Customs (excl. agencies)","Unknown","870","830","[c]","[c]"
"Leaver Dept.","2021","Female","HM Treasury (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Treasury (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Treasury (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Treasury (excl. agencies)","No function","50","50","[c]","[c]"
"Leaver Dept.","2021","Female","HM Treasury (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Home Office (incl. agencies)","Unknown","640","600","36500","30820"
