"Status","Year","Parent_department","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","National Crime Agency","Declared disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared disabled","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared disabled","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared disabled","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared non-disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared non-disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared non-disabled","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared non-disabled","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared non-disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Declared non-disabled","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Unknown","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Declared disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Declared non-disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Declared non-disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Undeclared","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Unknown","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared disabled","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared non-disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared non-disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared non-disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared non-disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared non-disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared non-disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Declared non-disabled","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Declared disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Declared disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Declared non-disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Declared non-disabled","Tower Hamlets","30","30","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Declared disabled","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Declared non-disabled","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Declared disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Declared disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Declared non-disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Declared non-disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared non-disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared non-disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","City of Edinburgh","30","30","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared non-disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared non-disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Monmouthshire and Newport","60","60","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","South Hampshire","30","30","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared non-disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Undeclared","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Westminster","120","120","44600","40410"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Westminster","60","60","46910","45430"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Sandwell","[c]","[c]","[c]","[c]"
