"Status","Year","Function_of_post","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","South East (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","EO","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","EO","70","70","25650","25040"
"Leaver Dept.","2022","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","SEO/HEO","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","AA/AO","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","EO","100","100","25770","25040"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","London","AA/AO","60","60","23210","23720"
"New entrant CS","2021","Analysis","London","EO","110","110","28260","27680"
"New entrant CS","2021","Analysis","London","G6/G7","90","90","59320","56000"
"New entrant CS","2021","Analysis","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","London","SEO/HEO","460","450","34780","33570"
"New entrant CS","2021","Analysis","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North West (England)","SEO/HEO","50","50","32440","31810"
"New entrant CS","2021","Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South East (England)","SEO/HEO","70","70","30460","29540"
"New entrant CS","2021","Analysis","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Wales","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Analysis","Wales","EO","30","30","[c]","[c]"
"New entrant CS","2021","Analysis","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Wales","SEO/HEO","120","120","32190","29540"
"New entrant CS","2021","Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","G6/G7","70","70","71430","66240"
"New entrant CS","2021","Commercial","London","SCS","110","110","82940","71000"
"New entrant CS","2021","Commercial","London","SEO/HEO","90","90","40660","40650"
"New entrant CS","2021","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","EO","110","110","25430","25560"
"New entrant CS","2021","Communications","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Communications","London","EO","100","100","26800","27270"
"New entrant CS","2021","Communications","London","G6/G7","60","60","59310","57670"
"New entrant CS","2021","Communications","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","SEO/HEO","170","170","37230","36660"
"New entrant CS","2021","Communications","North East (England)","EO","290","280","25560","25560"
"New entrant CS","2021","Communications","North East (England)","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","EO","140","140","25530","25560"
"New entrant CS","2021","Communications","North West (England)","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","EO","70","70","25350","25560"
"New entrant CS","2021","Communications","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","EO","30","30","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Debt","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North East (England)","AA/AO","310","300","20140","20140"
"New entrant CS","2021","Debt","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Debt","Scotland","AA/AO","360","360","20140","20140"
"New entrant CS","2021","Debt","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","West Midlands (England)","AA/AO","100","90","20140","20140"
"New entrant CS","2021","Debt","Yorkshire and The Humber","AA/AO","60","50","20140","20140"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","EO","60","60","28140","27500"
"New entrant CS","2021","Digital, Data & Technology","London","G6/G7","230","220","59280","56560"
"New entrant CS","2021","Digital, Data & Technology","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","SEO/HEO","280","270","38240","38160"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","G6/G7","40","30","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","SEO/HEO","70","70","34850","35900"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","EO","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","SEO/HEO","60","60","34910","35900"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","EO","90","90","26320","26350"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","SEO/HEO","120","120","35640","35900"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Wales","EO","80","80","25480","24500"
"New entrant CS","2021","Digital, Data & Technology","Wales","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Wales","SEO/HEO","80","80","36990","36030"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","SEO/HEO","70","70","34860","36120"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","SEO/HEO","50","50","34910","35900"
"New entrant CS","2021","Finance","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","EO","50","50","[c]","[c]"
"New entrant CS","2021","Finance","London","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Finance","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","SEO/HEO","160","160","37130","34260"
"New entrant CS","2021","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","AA/AO","30","20","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
