"Status","Year","Parent_department","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Lancashire","80","80","25410","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Merseyside","60","50","24900","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Northumberland, and Tyne and Wear","100","100","25500","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","South Yorkshire","80","80","24410","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","West Central Scotland","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","West Midlands","80","70","24710","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","West Wales and The Valleys","50","50","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","West Yorkshire","110","100","28070","27570"
"Leaver CS","2022","Department of Health and Social Care","Analysis","Inner London - West","40","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","Inner London - West","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","Inner London - West","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data & Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","Inner London - West","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","Inner London - East","40","40","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Bedfordshire and Hertfordshire","50","50","40270","33090"
"Leaver CS","2022","Department of Health and Social Care","No function","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","East Anglia","130","110","42650","37470"
"Leaver CS","2022","Department of Health and Social Care","No function","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Essex","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Gloucestershire, Wiltshire and Bath/Bristol area","210","190","33760","28590"
"Leaver CS","2022","Department of Health and Social Care","No function","Greater Manchester","80","70","41820","34170"
"Leaver CS","2022","Department of Health and Social Care","No function","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Inner London - East","960","880","46060","40070"
"Leaver CS","2022","Department of Health and Social Care","No function","Inner London - West","350","180","48690","40650"
"Leaver CS","2022","Department of Health and Social Care","No function","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Northumberland, and Tyne and Wear","110","100","42140","36940"
"Leaver CS","2022","Department of Health and Social Care","No function","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Outer London - West and North West","110","100","37750","32330"
"Leaver CS","2022","Department of Health and Social Care","No function","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Surrey, East and West Sussex","40","40","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","No function","West Midlands","130","110","43070","37190"
"Leaver CS","2022","Department of Health and Social Care","No function","West Yorkshire","270","210","31960","28590"
"Leaver CS","2022","Department of Health and Social Care","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Inner London - West","50","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data & Technology","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","No function","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data & Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data & Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","No function","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","No function","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","Inner London - West","50","40","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","Inner London - West","190","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","Devon","50","40","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","Tees Valley and Durham","40","30","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","No function","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Debt","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Debt","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Debt","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Debt","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Debt","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data & Technology","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data & Technology","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data & Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data & Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
