"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Transport","50","40","19840","18310"
"New entrant CS","2022","16-19","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Revenue and Customs","60","60","21990","21250"
"New entrant CS","2022","16-19","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Ministry of Defence","80","80","17520","17140"
"New entrant CS","2022","16-19","Unknown","Ministry of Justice","100","90","22670","21790"
"New entrant CS","2022","16-19","Unknown","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Transport","40","30","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Work and Pensions","90","80","22390","21260"
"New entrant CS","2022","16-19","White","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Revenue and Customs","50","50","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2022","16-19","White","Ministry of Justice","100","100","23370","23140"
"New entrant CS","2022","16-19","White","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2022","16-19","White","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Attorney General's Departments","80","80","27030","25480"
"New entrant CS","2022","20-29","Asian","Cabinet Office","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy","60","60","31250","33570"
"New entrant CS","2022","20-29","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Department for Education","50","50","27990","25000"
"New entrant CS","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","70","70","29560","29180"
"New entrant CS","2022","20-29","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Department for Transport","60","60","30410","29730"
"New entrant CS","2022","20-29","Asian","Department for Work and Pensions","700","690","26630","27570"
"New entrant CS","2022","20-29","Asian","Department of Health and Social Care","150","130","28440","26880"
"New entrant CS","2022","20-29","Asian","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","HM Revenue and Customs","520","500","26140","25680"
"New entrant CS","2022","20-29","Asian","HM Treasury","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Ministry of Defence","60","60","28260","27200"
"New entrant CS","2022","20-29","Asian","Ministry of Justice","290","280","24320","23170"
"New entrant CS","2022","20-29","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","UK Statistics Authority","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Attorney General's Departments","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Department for Work and Pensions","250","240","28240","27570"
"New entrant CS","2022","20-29","Black","Department of Health and Social Care","90","80","28970","26880"
"New entrant CS","2022","20-29","Black","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","HM Revenue and Customs","100","100","28470","26590"
"New entrant CS","2022","20-29","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Ministry of Justice","180","180","25900","25120"
"New entrant CS","2022","20-29","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Department for Work and Pensions","140","140","25930","27570"
"New entrant CS","2022","20-29","Mixed","Department of Health and Social Care","50","50","29070","27270"
"New entrant CS","2022","20-29","Mixed","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","HM Revenue and Customs","80","80","27540","26590"
"New entrant CS","2022","20-29","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Ministry of Justice","210","200","24880","23170"
"New entrant CS","2022","20-29","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Work and Pensions","60","60","26160","26370"
"New entrant CS","2022","20-29","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
