"Status","Year","Responsibility_level","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","50","40","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Lambeth","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Leeds","700","640","35380","35310"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Leicester","50","50","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Lincolnshire CC","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Liverpool","90","80","33370","32900"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Manchester","470","460","35440","35310"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Mid Lancashire","100","90","33210","32330"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","North Lanarkshire","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","50","50","33650","34190"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Nottingham","60","60","33560","32210"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Plymouth","50","50","33160","31990"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Powys","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","60","60","38100","36650"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Sandwell","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Sefton","90","90","33250","31990"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Sheffield","700","650","34960","34290"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Somerset CC","50","50","33860","34010"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","50","50","33330","33170"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","South Teesside","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","South West Wales","40","30","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Staffordshire CC","50","50","33110","32240"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Suffolk CC","50","40","33760","32780"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Sunderland","160","140","33130","31990"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Swansea","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Tyneside","1310","1240","35290","34290"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Unknown","100","100","36890","35720"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Warwickshire CC","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","West Surrey","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Westminster","1050","1020","38940","38780"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Wirral","70","60","33430","32400"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Wolverhampton","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department for Work and Pensions (excl. agencies)","York","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Leeds","380","370","34070","36820"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Westminster","1000","980","36920","35140"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Department of Health and Social Care (excl. agencies)","York","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Disclosure Scotland","Glasgow City","60","60","39410","37070"
"In post","2022","SEO/HEO","Driver and Vehicle Licensing Agency","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Licensing Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Licensing Agency","Swansea","980","940","37340","35770"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Bristol, City of","140","140","35650","33350"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Derby","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Luton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Medway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Nottingham","160","150","37190","38650"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","South Teesside","[c]","[c]","[c]","[c]"
