"Status","Year","Parent_department","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","Declared non-disabled","130","130","40750","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","Declared non-disabled","110","100","24090","24020"
"New entrant CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","Unknown","110","110","23220","21500"
"New entrant CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","160","160","25370","24020"
"New entrant CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Unknown","130","120","23830","24020"
"New entrant CS","2021","Ministry of Justice","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Cheshire","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Cheshire","Unknown","70","70","21340","20600"
"New entrant CS","2021","Ministry of Justice","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","Declared non-disabled","190","190","22520","22850"
"New entrant CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","Unknown","110","100","20990","20600"
"New entrant CS","2021","Ministry of Justice","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Devon","Declared non-disabled","120","120","22600","22850"
"New entrant CS","2021","Ministry of Justice","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Devon","Unknown","60","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Dorset and Somerset","Declared non-disabled","60","50","23950","22920"
"New entrant CS","2021","Ministry of Justice","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Dorset and Somerset","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","East Anglia","Declared non-disabled","310","300","23270","22850"
"New entrant CS","2021","Ministry of Justice","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","East Anglia","Unknown","120","110","22850","21500"
"New entrant CS","2021","Ministry of Justice","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","East Wales","Declared non-disabled","170","160","22150","22850"
"New entrant CS","2021","Ministry of Justice","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","East Wales","Unknown","140","140","21560","21170"
"New entrant CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Declared non-disabled","90","80","22420","22850"
"New entrant CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Essex","Declared non-disabled","70","70","23120","22920"
"New entrant CS","2021","Ministry of Justice","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Essex","Unknown","80","70","22220","21030"
"New entrant CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","150","140","21930","20600"
"New entrant CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","90","90","22940","20600"
"New entrant CS","2021","Ministry of Justice","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Greater Manchester","Declared non-disabled","140","140","24080","22850"
"New entrant CS","2021","Ministry of Justice","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Greater Manchester","Unknown","130","120","20970","19930"
"New entrant CS","2021","Ministry of Justice","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Hampshire and Isle of Wight","Declared non-disabled","120","120","22790","22850"
"New entrant CS","2021","Ministry of Justice","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Hampshire and Isle of Wight","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","140","130","22660","22850"
"New entrant CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Inner London - East","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Inner London - East","Declared non-disabled","300","300","32030","27020"
"New entrant CS","2021","Ministry of Justice","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Inner London - East","Unknown","280","280","29490","26810"
"New entrant CS","2021","Ministry of Justice","Inner London - West","Declared disabled","60","60","31550","30220"
"New entrant CS","2021","Ministry of Justice","Inner London - West","Declared non-disabled","380","380","31570","30220"
"New entrant CS","2021","Ministry of Justice","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Inner London - West","Unknown","470","460","31110","27220"
"New entrant CS","2021","Ministry of Justice","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Kent","Declared non-disabled","150","150","24230","25380"
"New entrant CS","2021","Ministry of Justice","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Kent","Unknown","140","140","23740","22920"
"New entrant CS","2021","Ministry of Justice","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lancashire","Declared non-disabled","110","110","22360","22850"
"New entrant CS","2021","Ministry of Justice","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lancashire","Unknown","100","90","21990","20600"
"New entrant CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","150","140","21750","22850"
"New entrant CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","110","100","20720","19450"
"New entrant CS","2021","Ministry of Justice","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lincolnshire","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lincolnshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Merseyside","Declared non-disabled","60","60","22430","20260"
"New entrant CS","2021","Ministry of Justice","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Merseyside","Unknown","60","50","21310","19930"
"New entrant CS","2021","Ministry of Justice","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Outer London - East and North East","Declared non-disabled","90","80","26590","26810"
"New entrant CS","2021","Ministry of Justice","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Outer London - East and North East","Unknown","120","120","25590","26810"
"New entrant CS","2021","Ministry of Justice","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Outer London - South","Declared non-disabled","60","60","24050","21980"
"New entrant CS","2021","Ministry of Justice","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Outer London - South","Unknown","80","80","24570","21960"
"New entrant CS","2021","Ministry of Justice","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Outer London - West and North West","Declared non-disabled","80","70","25310","24660"
"New entrant CS","2021","Ministry of Justice","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Outer London - West and North West","Unknown","110","110","25030","22680"
"New entrant CS","2021","Ministry of Justice","Shropshire and Staffordshire","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Shropshire and Staffordshire","Declared non-disabled","250","240","21450","21170"
"New entrant CS","2021","Ministry of Justice","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Shropshire and Staffordshire","Unknown","170","160","21070","20600"
"New entrant CS","2021","Ministry of Justice","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Yorkshire","Declared non-disabled","100","90","27730","22920"
"New entrant CS","2021","Ministry of Justice","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Yorkshire","Unknown","100","100","25760","22850"
"New entrant CS","2021","Ministry of Justice","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Surrey, East and West Sussex","Declared non-disabled","210","200","24540","24660"
"New entrant CS","2021","Ministry of Justice","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Surrey, East and West Sussex","Unknown","120","110","24400","22920"
"New entrant CS","2021","Ministry of Justice","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Tees Valley and Durham","Declared non-disabled","140","130","22340","22850"
"New entrant CS","2021","Ministry of Justice","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Tees Valley and Durham","Unknown","80","80","22220","20600"
"New entrant CS","2021","Ministry of Justice","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Midlands","Declared non-disabled","160","150","25670","22920"
"New entrant CS","2021","Ministry of Justice","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Midlands","Unknown","130","120","23640","20600"
"New entrant CS","2021","Ministry of Justice","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Wales and The Valleys","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Wales and The Valleys","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Yorkshire","Declared non-disabled","210","200","24980","22850"
"New entrant CS","2021","Ministry of Justice","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","West Yorkshire","Unknown","180","170","21920","20600"
"New entrant CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Cheshire","Unknown","180","180","32220","30640"
"New entrant CS","2021","National Crime Agency","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","100","100","32260","32770"
"New entrant CS","2021","National Crime Agency","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Inner London - East","Unknown","300","300","37850","36200"
"New entrant CS","2021","National Crime Agency","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Midlands","Unknown","80","80","33170","32770"
"New entrant CS","2021","National Crime Agency","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","West Yorkshire","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Inner London - West","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
