"Status","Year","Responsibility_level","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Oxfordshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Peterborough","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Peterborough","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Redbridge and Waltham Forest","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Redbridge and Waltham Forest","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sandwell","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sefton","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sefton","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sefton","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Somerset","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Somerset","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Somerset","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South and West Derbyshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South and West Derbyshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Hampshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Hampshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Teesside","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Teesside","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Teesside","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southampton","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southampton","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southampton","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southampton","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Staffordshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Staffordshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Staffordshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Staffordshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Staffordshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Stoke-on-Trent","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Stoke-on-Trent","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Stoke-on-Trent","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Suffolk","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Suffolk","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Suffolk","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Suffolk","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sunderland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sunderland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sunderland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sunderland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sunderland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Swansea","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Swansea","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Swansea","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Swansea","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Swansea","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Swansea","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Swindon","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Torbay","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Torbay","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tyneside","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tyneside","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tyneside","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tyneside","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tyneside","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tyneside","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","20-29","140","140","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","30-39","90","90","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","40-49","70","70","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","50-59","100","100","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","60-64","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wakefield","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wakefield","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wakefield","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wakefield","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wakefield","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Walsall","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Walsall","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wandsworth","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warrington","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warrington","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warwickshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warwickshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warwickshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warwickshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warwickshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Cumbria","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Cumbria","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Cumbria","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Cumbria","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Cumbria","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Cumbria","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Essex","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Northamptonshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Surrey","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Surrey","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Surrey","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Sussex (North East)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Sussex (South West)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Sussex (South West)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Sussex (South West)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wiltshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wiltshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wirral","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wirral","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wirral","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wolverhampton","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wolverhampton","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wolverhampton","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wolverhampton","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wolverhampton","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Worcestershire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Worcestershire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Worcestershire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Worcestershire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","York","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","York","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","York","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Aberdeen City and Aberdeenshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Aberdeen City and Aberdeenshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Aberdeen City and Aberdeenshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Aberdeen City and Aberdeenshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Aberdeen City and Aberdeenshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Aberdeen City and Aberdeenshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Angus and Dundee City","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Angus and Dundee City","30-39","30","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Angus and Dundee City","40-49","30","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Angus and Dundee City","50-59","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Angus and Dundee City","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Angus and Dundee City","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Antrim and Newtownabbey","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Antrim and Newtownabbey","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Antrim and Newtownabbey","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Antrim and Newtownabbey","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Antrim and Newtownabbey","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Ards and North Down","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Ards and North Down","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Ards and North Down","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Ards and North Down","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barking & Dagenham and Havering","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barking & Dagenham and Havering","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barking & Dagenham and Havering","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barking & Dagenham and Havering","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barking & Dagenham and Havering","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barking & Dagenham and Havering","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnet","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnet","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnet","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnet","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnet","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnet","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnet","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnsley, Doncaster and Rotherham","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnsley, Doncaster and Rotherham","20-29","60","60","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnsley, Doncaster and Rotherham","30-39","50","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnsley, Doncaster and Rotherham","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnsley, Doncaster and Rotherham","50-59","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnsley, Doncaster and Rotherham","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Barnsley, Doncaster and Rotherham","65+","30","20","[c]","[c]"
"Leaver CS","2022","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","20-29","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bedford","20-29","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Bedford","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bedford","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bedford","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bedford","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bedford","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Belfast","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Belfast","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Belfast","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Belfast","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Belfast","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Belfast","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Berkshire","20-29","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Berkshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Berkshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Berkshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Berkshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Berkshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bexley and Greenwich","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bexley and Greenwich","20-29","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Bexley and Greenwich","30-39","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Bexley and Greenwich","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bexley and Greenwich","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bexley and Greenwich","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bexley and Greenwich","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Birmingham","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Birmingham","20-29","150","150","20610","20370"
"Leaver CS","2022","AA/AO","Birmingham","30-39","60","50","[c]","[c]"
"Leaver CS","2022","AA/AO","Birmingham","40-49","50","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Birmingham","50-59","60","50","[c]","[c]"
"Leaver CS","2022","AA/AO","Birmingham","60-64","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Birmingham","65+","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackburn with Darwen","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackburn with Darwen","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackburn with Darwen","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackburn with Darwen","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackburn with Darwen","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackpool","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackpool","20-29","90","80","21220","21260"
"Leaver CS","2022","AA/AO","Blackpool","30-39","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackpool","40-49","30","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackpool","50-59","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackpool","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Blackpool","65+","30","20","[c]","[c]"
"Leaver CS","2022","AA/AO","Bournemouth, Christchurch and Poole","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bournemouth, Christchurch and Poole","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bournemouth, Christchurch and Poole","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bournemouth, Christchurch and Poole","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bournemouth, Christchurch and Poole","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bradford","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bradford","20-29","60","60","[c]","[c]"
"Leaver CS","2022","AA/AO","Bradford","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bradford","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bradford","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bradford","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bradford","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Breckland and South Norfolk","20-29","30","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Breckland and South Norfolk","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Breckland and South Norfolk","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Breckland and South Norfolk","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Breckland and South Norfolk","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Breckland and South Norfolk","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brent","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brent","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brent","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brent","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brent","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bridgend and Neath Port Talbot","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bridgend and Neath Port Talbot","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bridgend and Neath Port Talbot","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bridgend and Neath Port Talbot","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bridgend and Neath Port Talbot","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bridgend and Neath Port Talbot","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brighton and Hove","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brighton and Hove","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brighton and Hove","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brighton and Hove","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brighton and Hove","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brighton and Hove","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Brighton and Hove","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bristol, City of","20-29","100","100","20120","20970"
"Leaver CS","2022","AA/AO","Bristol, City of","30-39","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Bristol, City of","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bristol, City of","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bristol, City of","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bristol, City of","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bromley","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bromley","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bromley","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bromley","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Bromley","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Buckinghamshire","20-29","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Buckinghamshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Buckinghamshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Buckinghamshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Buckinghamshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Buckinghamshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Caithness and Sutherland, and Ross and Cromarty","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Caithness and Sutherland, and Ross and Cromarty","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Caithness and Sutherland, and Ross and Cromarty","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Caithness and Sutherland, and Ross and Cromarty","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Caithness and Sutherland, and Ross and Cromarty","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Calderdale and Kirklees","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Calderdale and Kirklees","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Calderdale and Kirklees","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Calderdale and Kirklees","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Calderdale and Kirklees","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Calderdale and Kirklees","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Calderdale and Kirklees","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cambridgeshire CC","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cambridgeshire CC","20-29","50","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Cambridgeshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cambridgeshire CC","40-49","[c]","[c]","[c]","[c]"
