"Status","Year","Parent_department","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Westminster","520","510","50160","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Birmingham","200","190","29110","24250"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Cardiff and Vale of Glamorgan","240","210","27230","22740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","City of Edinburgh","50","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Greater Manchester South West","40","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Hackney and Newham","90","90","41260","38510"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Leeds","60","60","31690","28300"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Manchester","70","70","31110","28220"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Monmouthshire and Newport","520","490","37170","30770"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Nottingham","60","50","26190","24250"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Suffolk CC","30","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Tyneside","40","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Westminster","490","490","46410","40400"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Manchester","80","80","41130","34060"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Westminster","1320","1300","48100","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","LGBO","Westminster","190","190","46540","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Westminster","130","120","45930","48000"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Westminster","150","150","46850","51730"
"In post","2022","Department for Education","Heterosexual / straight","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Bristol, City of","220","210","42930","36870"
"In post","2022","Department for Education","Heterosexual / straight","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Coventry","940","920","40570","36570"
"In post","2022","Department for Education","Heterosexual / straight","Croydon","40","30","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Darlington","660","630","37900","36500"
"In post","2022","Department for Education","Heterosexual / straight","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Leeds","90","80","44650","42220"
"In post","2022","Department for Education","Heterosexual / straight","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Manchester","910","880","40150","36500"
"In post","2022","Department for Education","Heterosexual / straight","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Nottingham","270","260","41550","37100"
"In post","2022","Department for Education","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Sheffield","1180","1120","40490","36500"
"In post","2022","Department for Education","Heterosexual / straight","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Tyneside","90","90","40280","36500"
"In post","2022","Department for Education","Heterosexual / straight","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Westminster","1640","1580","50460","53420"
"In post","2022","Department for Education","Heterosexual / straight","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Heterosexual / straight","York","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Coventry","60","50","39030","36500"
"In post","2022","Department for Education","LGBO","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Darlington","40","40","[c]","[c]"
"In post","2022","Department for Education","LGBO","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Manchester","100","100","37730","36500"
