"Status","Year","Ethnicity","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Monmouthshire and Newport","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Nottingham","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Orkney Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Plymouth","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Powys","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sandwell","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sheffield","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Swansea","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Thurrock","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Torbay","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tower Hamlets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tyneside","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Westminster","Inner London - West","120","110","36790","30850"
"Leaver CS","2021","Black","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","York","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Aberdeen City and Aberdeenshire","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Angus and Dundee City","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barnet","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Birmingham","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bromley","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Camden and City of London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Central Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","City of Edinburgh","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Croydon","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Devon CC","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex Thames Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Glasgow City","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester South West","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hertfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Leeds","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Liverpool","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Manchester","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medway","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Monmouthshire and Newport","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Nottingham","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Orkney Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Plymouth","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Powys","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Sandwell","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Sheffield","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Swansea","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Thurrock","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Torbay","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tower Hamlets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tyneside","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Westminster","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","York","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Aberdeen City and Aberdeenshire","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Angus and Dundee City","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Barnet","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Birmingham","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
