"Status","Year","Region_ITL2","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Cumbria","EO","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","EO","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","East Cumbria","40","40","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","West Cumbria","50","50","33040","30960"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","Derby","80","80","21460","21260"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","North Nottinghamshire","70","70","21330","20890"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","Nottingham","490","480","21320","21250"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","South and West Derbyshire","60","60","22000","21960"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","South Nottinghamshire","70","70","22060","23140"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","North Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","Nottingham","430","420","26420","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","South Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","Nottingham","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Nottingham","290","280","33710","33080"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","South Nottinghamshire","50","50","34850","34590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Derby","110","90","27720","26310"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","East Derbyshire","40","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","North Nottinghamshire","70","60","27310","25480"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Nottingham","110","100","28160","26090"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","AA/AO","Devon CC","310","300","20980","21260"
"New entrant CS","2022","Devon","AA/AO","Plymouth","150","150","22210","21750"
"New entrant CS","2022","Devon","AA/AO","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Devon CC","100","90","25410","24620"
"New entrant CS","2022","Devon","EO","Plymouth","50","50","[c]","[c]"
"New entrant CS","2022","Devon","EO","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Devon CC","50","50","52100","47560"
"New entrant CS","2022","Devon","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Devon CC","90","90","34380","35900"
"New entrant CS","2022","Devon","SEO/HEO","Plymouth","50","50","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Devon CC","70","70","27010","24800"
"New entrant CS","2022","Devon","Unknown","Plymouth","90","80","27150","24800"
"New entrant CS","2022","Devon","Unknown","Torbay","30","30","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Dorset","160","160","22650","22600"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Somerset CC","120","110","20870","20420"
"New entrant CS","2022","Dorset and Somerset","EO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Dorset","40","40","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Somerset CC","40","40","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SCS","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Somerset CC","70","70","35880","33290"
"New entrant CS","2022","Dorset and Somerset","Unknown","Bournemouth, Christchurch and Poole","80","70","26780","24800"
"New entrant CS","2022","Dorset and Somerset","Unknown","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Somerset CC","80","80","27600","24090"
"New entrant CS","2022","East Anglia","AA/AO","Breckland and South Norfolk","70","70","23220","23140"
"New entrant CS","2022","East Anglia","AA/AO","Cambridgeshire CC","170","170","23310","21820"
"New entrant CS","2022","East Anglia","AA/AO","North and West Norfolk","60","60","21850","20890"
"New entrant CS","2022","East Anglia","AA/AO","Norwich and East Norfolk","130","130","21710","21730"
"New entrant CS","2022","East Anglia","AA/AO","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Suffolk CC","290","280","22540","21260"
"New entrant CS","2022","East Anglia","EO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Cambridgeshire CC","90","90","26500","26350"
"New entrant CS","2022","East Anglia","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Norwich and East Norfolk","70","60","26780","27570"
"New entrant CS","2022","East Anglia","EO","Peterborough","30","30","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Suffolk CC","100","90","26200","26350"
"New entrant CS","2022","East Anglia","G6/G7","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Cambridgeshire CC","70","70","35190","33000"
"New entrant CS","2022","East Anglia","SEO/HEO","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Norwich and East Norfolk","30","30","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Suffolk CC","70","60","34020","33000"
"New entrant CS","2022","East Anglia","Unknown","Cambridgeshire CC","90","80","27300","24800"
"New entrant CS","2022","East Anglia","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Norwich and East Norfolk","190","180","22980","18870"
"New entrant CS","2022","East Anglia","Unknown","Peterborough","70","60","29540","27860"
"New entrant CS","2022","East Anglia","Unknown","Suffolk CC","110","90","29050","25370"
"New entrant CS","2022","East Wales","AA/AO","Cardiff and Vale of Glamorgan","560","540","21220","21250"
"New entrant CS","2022","East Wales","AA/AO","Flintshire and Wrexham","200","200","21910","21260"
"New entrant CS","2022","East Wales","AA/AO","Monmouthshire and Newport","290","270","20730","19860"
"New entrant CS","2022","East Wales","AA/AO","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Cardiff and Vale of Glamorgan","270","270","26140","26590"
"New entrant CS","2022","East Wales","EO","Flintshire and Wrexham","40","30","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Monmouthshire and Newport","170","170","25310","24030"
"New entrant CS","2022","East Wales","EO","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Cardiff and Vale of Glamorgan","70","70","55710","52080"
"New entrant CS","2022","East Wales","G6/G7","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Monmouthshire and Newport","70","70","54520","50210"
"New entrant CS","2022","East Wales","G6/G7","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Cardiff and Vale of Glamorgan","250","250","35290","33080"
"New entrant CS","2022","East Wales","SEO/HEO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Monmouthshire and Newport","370","360","33920","30710"
"New entrant CS","2022","East Wales","SEO/HEO","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Cardiff and Vale of Glamorgan","100","90","25090","23170"
"New entrant CS","2022","East Wales","Unknown","Flintshire and Wrexham","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Monmouthshire and Newport","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","East Riding of Yorkshire","190","190","22370","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Kingston upon Hull, City of","130","120","21760","21260"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","East Riding of Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Kingston upon Hull, City of","80","80","28240","26080"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","North and North East Lincolnshire","50","40","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Angus and Dundee City","370","360","21490","21050"
"New entrant CS","2022","Eastern Scotland","AA/AO","City of Edinburgh","780","760","22120","21250"
"New entrant CS","2022","Eastern Scotland","AA/AO","Clackmannanshire and Fife","70","70","21620","21640"
"New entrant CS","2022","Eastern Scotland","AA/AO","Falkirk","120","120","21660","21640"
"New entrant CS","2022","Eastern Scotland","AA/AO","Perth and Kinross, and Stirling","80","80","21720","21640"
"New entrant CS","2022","Eastern Scotland","AA/AO","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Angus and Dundee City","220","210","27450","27230"
"New entrant CS","2022","Eastern Scotland","EO","City of Edinburgh","400","390","27190","27230"
"New entrant CS","2022","Eastern Scotland","EO","Clackmannanshire and Fife","60","50","26850","27570"
"New entrant CS","2022","Eastern Scotland","EO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Falkirk","30","30","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Perth and Kinross, and Stirling","30","30","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","City of Edinburgh","220","210","56510","53480"
"New entrant CS","2022","Eastern Scotland","G6/G7","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Angus and Dundee City","80","80","33810","31540"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","City of Edinburgh","700","690","35950","33540"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Essex Thames Gateway","100","100","24130","24250"
"New entrant CS","2022","Essex","AA/AO","Heart of Essex","110","110","23060","20970"
"New entrant CS","2022","Essex","AA/AO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Heart of Essex","50","50","[c]","[c]"
"New entrant CS","2022","Essex","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Essex Haven Gateway","60","60","31550","26310"
"New entrant CS","2022","Essex","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Heart of Essex","90","80","26810","24060"
"New entrant CS","2022","Essex","Unknown","Southend-on-Sea","70","60","28450","25560"
"New entrant CS","2022","Essex","Unknown","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","120","120","21710","21170"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Bristol, City of","290","290","21190","21260"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Gloucestershire CC","40","40","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Wiltshire","310","300","20800","20890"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","440","430","22800","23000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Bristol, City of","160","150","25630","26040"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Gloucestershire CC","50","50","26490","27130"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Wiltshire","150","150","25170","24620"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","70","70","57550","56000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Bristol, City of","140","140","52050","49860"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Wiltshire","90","80","54150","51710"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","460","450","35930","35000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Bristol, City of","390","380","33440","33080"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Wiltshire","390","380","32180","30020"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","220","220","33420","28900"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Bristol, City of","140","130","27190","24090"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Gloucestershire CC","80","70","28070","26310"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Swindon","50","40","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Wiltshire","50","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester","AA/AO","Greater Manchester North East","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester","AA/AO","Greater Manchester North West","130","130","21760","21260"
"New entrant CS","2022","Greater Manchester","AA/AO","Greater Manchester South East","50","50","21320","21260"
"New entrant CS","2022","Greater Manchester","AA/AO","Greater Manchester South West","590","560","21200","21250"
"New entrant CS","2022","Greater Manchester","AA/AO","Manchester","320","310","21300","21260"
"New entrant CS","2022","Greater Manchester","EO","Greater Manchester North East","30","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester","EO","Greater Manchester North West","50","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester","EO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","EO","Greater Manchester South West","340","330","26120","26590"
"New entrant CS","2022","Greater Manchester","EO","Manchester","430","420","26680","26590"
"New entrant CS","2022","Greater Manchester","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","G6/G7","Greater Manchester South West","90","90","56020","52080"
"New entrant CS","2022","Greater Manchester","G6/G7","Manchester","140","130","56100","53370"
"New entrant CS","2022","Greater Manchester","SCS","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SCS","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SEO/HEO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SEO/HEO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SEO/HEO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SEO/HEO","Greater Manchester South West","290","290","33380","33080"
"New entrant CS","2022","Greater Manchester","SEO/HEO","Manchester","390","390","34280","33080"
"New entrant CS","2022","Greater Manchester","Unknown","Greater Manchester North East","80","80","26310","24800"
"New entrant CS","2022","Greater Manchester","Unknown","Greater Manchester North West","90","90","28250","27150"
"New entrant CS","2022","Greater Manchester","Unknown","Greater Manchester South East","50","50","27120","24800"
"New entrant CS","2022","Greater Manchester","Unknown","Greater Manchester South West","120","110","26710","23970"
"New entrant CS","2022","Greater Manchester","Unknown","Manchester","150","140","27740","23170"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","Central Hampshire","140","140","22710","21170"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","Isle of Wight","90","90","22280","21260"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","Portsmouth","110","110","21930","21250"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","South Hampshire","270","200","20410","19860"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","Central Hampshire","80","80","25360","25390"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","Portsmouth","60","60","26620","26350"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","South Hampshire","90","90","24860","23880"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","Southampton","50","50","26400","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","Central Hampshire","60","50","55250","51650"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","South Hampshire","40","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SCS","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SCS","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SCS","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","Central Hampshire","200","200","30790","29230"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","Portsmouth","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","South Hampshire","130","130","32930","30710"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","Southampton","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
