"Status","Year","Sex","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Male","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cabinet Office (excl. agencies)","Cabinet Office","780","770","39070","32320"
"Leaver Dept.","2021","Female","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Commercial Service","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Prosecution Service","Attorney General's Departments","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Defence Equipment and Support","Ministry of Defence","160","150","33390","29650"
"Leaver Dept.","2021","Female","Defence Science and Technology Laboratory","Ministry of Defence","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","230","210","45850","40220"
"Leaver Dept.","2021","Female","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","120","120","47670","49600"
"Leaver Dept.","2021","Female","Department for Education (excl. agencies)","Department for Education","130","130","44600","40780"
"Leaver Dept.","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","250","240","41640","36970"
"Leaver Dept.","2021","Female","Department for International Development","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Department for International Trade","Department for International Trade","130","130","43030","38480"
"Leaver Dept.","2021","Female","Department for Transport (excl. agencies)","Department for Transport","90","90","46210","42470"
"Leaver Dept.","2021","Female","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","800","750","29810","27570"
"Leaver Dept.","2021","Female","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Driver and Vehicle Licensing Agency","Department for Transport","60","50","26280","21590"
"Leaver Dept.","2021","Female","Driver and Vehicle Standards Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","ESTYN","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","120","40","[c]","[c]"
"Leaver Dept.","2021","Female","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Government Legal Department","Attorney General's Departments","60","50","45460","50570"
"Leaver Dept.","2021","Female","Government Property Agency","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Health and Safety Executive","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","HM Courts and Tribunals Service","Ministry of Justice","260","240","25540","21300"
"Leaver Dept.","2021","Female","HM Prison and Probation Service","Ministry of Justice","230","220","[c]","[c]"
"Leaver Dept.","2021","Female","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","870","830","[c]","[c]"
"Leaver Dept.","2021","Female","HM Treasury (excl. agencies)","HM Treasury","60","60","[c]","[c]"
"Leaver Dept.","2021","Female","Home Office (incl. agencies)","Home Office","640","600","36500","30820"
"Leaver Dept.","2021","Female","Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Ministry of Defence","220","210","37430","33300"
"Leaver Dept.","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","190","190","42420","38820"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","Ministry of Justice","240","240","41220","36800"
"Leaver Dept.","2021","Female","National Crime Agency","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of the Public Guardian","Ministry of Justice","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Planning Inspectorate","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Public Health England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","United Kingdom Statistics Authority","United Kingdom Statistics Authority","70","60","37430","32040"
"Leaver Dept.","2021","Female","Valuation Office Agency","HM Revenue and Customs","40","30","[c]","[c]"
"Leaver Dept.","2021","Female","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cabinet Office (excl. agencies)","Cabinet Office","610","610","40800","32910"
"Leaver Dept.","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Crown Commercial Service","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Crown Prosecution Service","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Defence Equipment and Support","Ministry of Defence","220","220","34420","32370"
"Leaver Dept.","2021","Male","Defence Science and Technology Laboratory","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","230","210","47170","40220"
"Leaver Dept.","2021","Male","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","90","90","45880","49600"
"Leaver Dept.","2021","Male","Department for Education (excl. agencies)","Department for Education","90","80","40690","36980"
"Leaver Dept.","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","170","170","41430","36710"
"Leaver Dept.","2021","Male","Department for International Development","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for International Trade","Department for International Trade","140","140","43620","38540"
"Leaver Dept.","2021","Male","Department for Transport (excl. agencies)","Department for Transport","110","110","44430","42460"
"Leaver Dept.","2021","Male","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","550","550","30500","27570"
"Leaver Dept.","2021","Male","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Driver and Vehicle Licensing Agency","Department for Transport","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Driver and Vehicle Standards Agency","Department for Transport","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","ESTYN","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","110","30","[c]","[c]"
"Leaver Dept.","2021","Male","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Government Legal Department","Attorney General's Departments","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Government Property Agency","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Health and Safety Executive","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Ministry of Justice","120","120","27260","21620"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Ministry of Justice","160","160","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","750","740","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury (excl. agencies)","HM Treasury","60","60","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Home Office","430","420","34640","28670"
"Leaver Dept.","2021","Male","Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Ministry of Defence","180","170","42000","39510"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","160","160","39250","33210"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Ministry of Justice","170","170","43710","39580"
"Leaver Dept.","2021","Male","National Crime Agency","National Crime Agency","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of the Public Guardian","Ministry of Justice","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Planning Inspectorate","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","United Kingdom Statistics Authority","90","90","36770","36030"
"Leaver Dept.","2021","Male","Valuation Office Agency","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Cabinet Office","1010","1000","41850","34550"
"Leaver Dept.","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Crown Prosecution Service","Attorney General's Departments","70","70","33030","26970"
"Leaver Dept.","2022","Female","Defence Equipment and Support","Ministry of Defence","180","170","33040","30940"
"Leaver Dept.","2022","Female","Defence Science and Technology Laboratory","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","290","280","45020","40050"
"Leaver Dept.","2022","Female","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","110","110","41720","34280"
"Leaver Dept.","2022","Female","Department for Education (excl. agencies)","Department for Education","250","250","43040","38640"
"Leaver Dept.","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","200","200","[c]","[c]"
"Leaver Dept.","2022","Female","Department for International Trade","Department for International Trade","130","120","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","170","170","40740","36340"
"Leaver Dept.","2022","Female","Department for Transport (excl. agencies)","Department for Transport","150","140","42500","38650"
"Leaver Dept.","2022","Female","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","1820","1740","29360","27570"
"Leaver Dept.","2022","Female","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","750","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Driver and Vehicle Licensing Agency","Department for Transport","80","80","28210","26130"
"Leaver Dept.","2022","Female","Driver and Vehicle Standards Agency","Department for Transport","70","70","30070","27520"
"Leaver Dept.","2022","Female","Education and Skills Funding Agency","Department for Education","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Food Standards Agency","Food Standards Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","230","70","41250","38600"
"Leaver Dept.","2022","Female","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Government Legal Department","Attorney General's Departments","60","60","47750","51250"
"Leaver Dept.","2022","Female","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Health and Safety Executive","Department for Work and Pensions","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","HM Courts and Tribunals Service","Ministry of Justice","350","340","26940","22680"
"Leaver Dept.","2022","Female","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","HM Prison and Probation Service","Ministry of Justice","350","340","[c]","[c]"
"Leaver Dept.","2022","Female","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","710","680","[c]","[c]"
"Leaver Dept.","2022","Female","HM Treasury (excl. agencies)","HM Treasury","100","100","[c]","[c]"
"Leaver Dept.","2022","Female","Home Office","Home Office","740","700","35410","28850"
"Leaver Dept.","2022","Female","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Legal Aid Agency","Ministry of Justice","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ministry of Defence (excl. agencies)","Ministry of Defence","310","300","36060","33300"
"Leaver Dept.","2022","Female","Ministry of Justice (excl. agencies)","Ministry of Justice","270","260","40440","36800"
"Leaver Dept.","2022","Female","National Crime Agency","National Crime Agency","50","50","42560","39840"
"Leaver Dept.","2022","Female","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
