"Status","Year","Organisation","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Westminster","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Worcestershire","Herefordshire, Worcestershire and Warwickshire","160","150","29810","26600"
"In post","2021","Animal and Plant Health Agency","York","North Yorkshire","60","60","24060","21050"
"In post","2021","Attorney General's Office","Westminster","Inner London - West","50","50","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Birmingham","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Blackpool","Lancashire","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","43300","38420"
"In post","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","Inner London - West","100","90","54190","54700"
"In post","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","East Wales","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Central Hampshire","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","City of Edinburgh","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Croydon","Outer London - South","50","50","43890","32000"
"In post","2021","Cabinet Office (excl. agencies)","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon CC","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Glasgow City","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","Greater Manchester","170","170","45200","38890"
"In post","2021","Cabinet Office (excl. agencies)","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hertfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Leeds","West Yorkshire","190","180","47110","40250"
"In post","2021","Cabinet Office (excl. agencies)","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Liverpool","Merseyside","120","120","49230","49700"
"In post","2021","Cabinet Office (excl. agencies)","Manchester","Greater Manchester","100","90","46350","37300"
"In post","2021","Cabinet Office (excl. agencies)","Medway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","90","90","29950","33000"
"In post","2021","Cabinet Office (excl. agencies)","Monmouthshire and Newport","East Wales","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","East Anglia","90","90","46130","40250"
"In post","2021","Cabinet Office (excl. agencies)","Nottingham","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Plymouth","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Sheffield","South Yorkshire","100","100","46980","49700"
"In post","2021","Cabinet Office (excl. agencies)","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Swansea","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Tower Hamlets","Inner London - East","870","850","51680","54700"
"In post","2021","Cabinet Office (excl. agencies)","Tyneside","Northumberland and Tyne and Wear","400","380","28460","23850"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","600","600","36250","32000"
"In post","2021","Cabinet Office (excl. agencies)","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Westminster","Inner London - West","5450","5380","49380","40600"
"In post","2021","Cabinet Office (excl. agencies)","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","61990","54700"
"In post","2021","Cabinet Office (excl. agencies)","York","North Yorkshire","440","420","29190","26670"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","Dorset and Somerset","140","130","33130","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Plymouth","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","East Anglia","460","440","34620","30220"
"In post","2021","Charity Commission","Monmouthshire and Newport","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Merseyside","310","290","32780","29160"
"In post","2021","Charity Commission","Somerset","Dorset and Somerset","50","50","35580","30350"
"In post","2021","Charity Commission","Westminster","Inner London - West","70","70","42950","37910"
"In post","2021","Companies House","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Cardiff and Vale of Glamorgan","East Wales","1030","950","31130","27460"
"In post","2021","Companies House","City of Edinburgh","Eastern Scotland","40","40","[c]","[c]"
"In post","2021","Companies House","Westminster","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Eastern Scotland","50","50","56490","55860"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Inner London - East","790","760","60810","56630"
"In post","2021","Criminal Injuries Compensation Authority","Glasgow City","West Central Scotland","300","280","26120","22640"
"In post","2021","Crown Commercial Service","Birmingham","West Midlands","30","30","[c]","[c]"
"In post","2021","Crown Commercial Service","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Liverpool","Merseyside","400","390","38230","34800"
"In post","2021","Crown Commercial Service","Monmouthshire and Newport","East Wales","110","110","33670","31680"
"In post","2021","Crown Commercial Service","Norwich and East Norfolk","East Anglia","170","160","35020","33340"
"In post","2021","Crown Commercial Service","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Tower Hamlets","Inner London - East","70","70","50350","49300"
"In post","2021","Crown Commercial Service","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","North Eastern Scotland","100","90","33070","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Angus and Dundee City","Eastern Scotland","90","80","35220","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","Eastern Scotland","490","460","38430","32930"
"In post","2021","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","Eastern Scotland","80","70","32830","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","Southern Scotland","40","30","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","Southern Scotland","50","50","32600","26570"
"In post","2021","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","70","60","25650","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Falkirk","Eastern Scotland","60","60","34040","27810"
"In post","2021","Crown Office and Procurator Fiscal Service","Glasgow City","West Central Scotland","570","520","35620","30500"
"In post","2021","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","100","90","37300","33550"
"In post","2021","Crown Office and Procurator Fiscal Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","50","50","35530","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","North Lanarkshire","West Central Scotland","80","70","39460","32930"
"In post","2021","Crown Office and Procurator Fiscal Service","Orkney Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","Southern Scotland","140","130","38270","33550"
"In post","2021","Crown Office and Procurator Fiscal Service","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","140","130","43310","40000"
"In post","2021","Crown Prosecution Service","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Birmingham","West Midlands","490","460","39820","38000"
"In post","2021","Crown Prosecution Service","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Brighton and Hove","Surrey, East and West Sussex","110","100","42660","36240"
"In post","2021","Crown Prosecution Service","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","150","140","40450","38000"
"In post","2021","Crown Prosecution Service","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Camden and City of London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cardiff and Vale of Glamorgan","East Wales","210","200","41090","38760"
"In post","2021","Crown Prosecution Service","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Croydon","Outer London - South","40","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Devon CC","Devon","100","90","39950","36240"
"In post","2021","Crown Prosecution Service","East Cumbria","Cumbria","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Kent","Kent","120","120","39460","30110"
"In post","2021","Crown Prosecution Service","Flintshire and Wrexham","East Wales","70","70","41500","38000"
"In post","2021","Crown Prosecution Service","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Heart of Essex","Essex","190","170","41150","35020"
"In post","2021","Crown Prosecution Service","Hertfordshire","Bedfordshire and Hertfordshire","170","150","42490","40000"
"In post","2021","Crown Prosecution Service","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","70","70","38580","28430"
"In post","2021","Crown Prosecution Service","Leeds","West Yorkshire","350","320","40440","38000"
"In post","2021","Crown Prosecution Service","Leicester","Leicestershire, Rutland and Northamptonshire","140","130","39010","38180"
"In post","2021","Crown Prosecution Service","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Liverpool","Merseyside","360","350","37570","30930"
"In post","2021","Crown Prosecution Service","Manchester","Greater Manchester","360","330","40750","38000"
"In post","2021","Crown Prosecution Service","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Mid Lancashire","Lancashire","180","170","40040","38000"
"In post","2021","Crown Prosecution Service","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Norwich and East Norfolk","East Anglia","80","70","35640","28430"
"In post","2021","Crown Prosecution Service","Nottingham","Derbyshire and Nottinghamshire","270","250","37300","30130"
"In post","2021","Crown Prosecution Service","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Portsmouth","Hampshire and Isle of Wight","110","100","38780","30110"
"In post","2021","Crown Prosecution Service","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Sheffield","South Yorkshire","140","120","35940","28430"
"In post","2021","Crown Prosecution Service","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","South Hampshire","Hampshire and Isle of Wight","150","140","45830","50520"
"In post","2021","Crown Prosecution Service","South Teesside","Tees Valley and Durham","100","90","38060","32370"
"In post","2021","Crown Prosecution Service","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Stoke-on-Trent","Shropshire and Staffordshire","60","60","41930","48080"
"In post","2021","Crown Prosecution Service","Suffolk","East Anglia","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","Swansea","West Wales and The Valleys","70","60","41460","38180"
"In post","2021","Crown Prosecution Service","Tyneside","Northumberland and Tyne and Wear","240","220","38030","32420"
"In post","2021","Crown Prosecution Service","Wakefield","West Yorkshire","70","70","36100","30130"
"In post","2021","Crown Prosecution Service","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","West Surrey","Surrey, East and West Sussex","60","50","41400","40000"
"In post","2021","Crown Prosecution Service","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Westminster","Inner London - West","1560","1470","45280","40530"
"In post","2021","Crown Prosecution Service","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","York","North Yorkshire","310","280","46790","53350"
"In post","2021","Crown Prosecution Service Inspectorate","Westminster","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","York","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Camden and City of London","Inner London - West","110","110","58680","51550"
"In post","2021","Defence Electronics and Components Agency","Flintshire and Wrexham","East Wales","380","360","28840","28750"
"In post","2021","Defence Electronics and Components Agency","Staffordshire CC","Shropshire and Staffordshire","60","60","25770","25950"
"In post","2021","Defence Electronics and Components Agency","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","8120","7830","38100","35650"
