"Status","Year","Responsibility_level","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","Forestry and Land Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Forestry and Land Scotland","Unknown","150","140","39900","37990"
"In post","2021","SEO/HEO","Government Actuary's Department","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Government Internal Audit Agency","Heterosexual / straight","210","200","40420","39980"
"In post","2021","SEO/HEO","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Government Legal Department","Heterosexual / straight","180","170","37850","38290"
"In post","2021","SEO/HEO","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Government Legal Department","Unknown","50","40","[c]","[c]"
"In post","2021","SEO/HEO","Government Property Agency","Heterosexual / straight","50","50","36350","35790"
"In post","2021","SEO/HEO","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Health and Safety Executive","Heterosexual / straight","910","860","44740","41480"
"In post","2021","SEO/HEO","Health and Safety Executive","LGBO","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Health and Safety Executive","Undeclared","220","210","45290","45070"
"In post","2021","SEO/HEO","Health and Safety Executive","Unknown","120","110","45980","41480"
"In post","2021","SEO/HEO","HM Courts and Tribunals Service","Heterosexual / straight","1940","1830","33770","31780"
"In post","2021","SEO/HEO","HM Courts and Tribunals Service","LGBO","90","90","33400","31350"
"In post","2021","SEO/HEO","HM Courts and Tribunals Service","Undeclared","340","320","37120","36800"
"In post","2021","SEO/HEO","HM Courts and Tribunals Service","Unknown","350","340","34540","31410"
"In post","2021","SEO/HEO","HM Land Registry","Heterosexual / straight","1280","1150","37560","37290"
"In post","2021","SEO/HEO","HM Land Registry","LGBO","40","40","[c]","[c]"
"In post","2021","SEO/HEO","HM Land Registry","Undeclared","280","250","37260","33840"
"In post","2021","SEO/HEO","HM Land Registry","Unknown","420","380","37090","33840"
"In post","2021","SEO/HEO","HM Prison and Probation Service","Heterosexual / straight","4750","4560","40990","38160"
"In post","2021","SEO/HEO","HM Prison and Probation Service","LGBO","320","320","40440","38160"
"In post","2021","SEO/HEO","HM Prison and Probation Service","Undeclared","630","590","41500","38160"
"In post","2021","SEO/HEO","HM Prison and Probation Service","Unknown","760","710","41100","38160"
"In post","2021","SEO/HEO","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","12210","11600","34780","32030"
"In post","2021","SEO/HEO","HM Revenue and Customs (excl. agencies)","LGBO","720","700","34270","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs (excl. agencies)","Undeclared","1620","1520","35240","35000"
"In post","2021","SEO/HEO","HM Revenue and Customs (excl. agencies)","Unknown","5170","4960","34510","31810"
"In post","2021","SEO/HEO","HM Treasury (excl. agencies)","Heterosexual / straight","550","550","34510","32320"
"In post","2021","SEO/HEO","HM Treasury (excl. agencies)","LGBO","50","50","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury (excl. agencies)","Undeclared","120","110","33850","32320"
"In post","2021","SEO/HEO","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","Heterosexual / straight","6980","6740","36530","35200"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","LGBO","310","310","36320","35200"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","Undeclared","1120","1080","37010","36440"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","Unknown","370","370","37750","36590"
"In post","2021","SEO/HEO","Insolvency Service","Heterosexual / straight","450","430","38360","39170"
"In post","2021","SEO/HEO","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Insolvency Service","Undeclared","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Insolvency Service","Unknown","300","290","37540","37940"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","Heterosexual / straight","260","250","35030","34990"
"In post","2021","SEO/HEO","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","Heterosexual / straight","410","390","40330","38750"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","Undeclared","70","70","41310","39040"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","Unknown","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","300","300","37660","40450"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","Undeclared","50","50","39530","40930"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","Unknown","130","130","38640","40450"
"In post","2021","SEO/HEO","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Met Office","Unknown","1240","1180","37690","38300"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","Heterosexual / straight","8620","8390","38250","37640"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","LGBO","280","280","38200","37640"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","Undeclared","1510","1460","38560","37640"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","Unknown","1010","980","39660","40000"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","830","810","36130","35780"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","90","80","35930","33960"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","90","80","37770","38130"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","Heterosexual / straight","1880","1840","36710","36800"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","LGBO","150","140","35340","34110"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","Undeclared","220","210","37290","36800"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","Unknown","430","420","36430","36790"
"In post","2021","SEO/HEO","National Crime Agency","Heterosexual / straight","1720","1680","44590","43710"
"In post","2021","SEO/HEO","National Crime Agency","LGBO","60","60","43040","44720"
"In post","2021","SEO/HEO","National Crime Agency","Undeclared","130","130","44500","43710"
"In post","2021","SEO/HEO","National Crime Agency","Unknown","380","370","45070","43710"
"In post","2021","SEO/HEO","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","Heterosexual / straight","90","80","38440","38080"
"In post","2021","SEO/HEO","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","Unknown","60","60","39650","38540"
"In post","2021","SEO/HEO","National Savings and Investments","Heterosexual / straight","70","70","41070","41060"
"In post","2021","SEO/HEO","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Unknown","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","600","580","43410","42850"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","LGBO","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Undeclared","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Unknown","50","50","44240","51360"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Heterosexual / straight","160","150","36480","36000"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Unknown","190","190","36680","35880"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Heterosexual / straight","80","70","36510","37270"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Heterosexual / straight","50","50","39660","39430"
"In post","2021","SEO/HEO","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of the Public Guardian","Heterosexual / straight","140","130","28110","26560"
"In post","2021","SEO/HEO","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Planning Inspectorate","Heterosexual / straight","110","100","36700","34860"
"In post","2021","SEO/HEO","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Planning Inspectorate","Unknown","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Public Health England","Heterosexual / straight","1890","1730","35930","36330"
"In post","2021","SEO/HEO","Public Health England","LGBO","110","100","35860","36330"
"In post","2021","SEO/HEO","Public Health England","Undeclared","310","270","36310","36690"
"In post","2021","SEO/HEO","Public Health England","Unknown","420","390","38640","38930"
"In post","2021","SEO/HEO","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Registers of Scotland","Heterosexual / straight","220","210","39000","36780"
"In post","2021","SEO/HEO","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Registers of Scotland","Unknown","130","130","38960","36780"
"In post","2021","SEO/HEO","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Revenue Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Rural Payments Agency","Heterosexual / straight","270","250","33170","31410"
"In post","2021","SEO/HEO","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Rural Payments Agency","Unknown","160","150","32830","31290"
"In post","2021","SEO/HEO","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland Office (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scottish Courts and Tribunals Service","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scottish Courts and Tribunals Service","Undeclared","290","270","37810","35230"
"In post","2021","SEO/HEO","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
