"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Department for Work and Pensions (excl. agencies)","180","120","24670","25890"
"Leaver CS","2021","65+","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Courts and Tribunals Service","40","30","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Prison and Probation Service","60","50","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Revenue and Customs (excl. agencies)","110","70","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Home Office (incl. agencies)","30","20","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Defence (excl. agencies)","50","50","27480","22290"
"Leaver CS","2021","65+","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Defence Equipment and Support","40","30","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions (excl. agencies)","570","380","25650","26120"
"Leaver CS","2021","65+","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Driver and Vehicle Standards Agency","50","30","27020","26700"
"Leaver CS","2021","65+","Declared non-disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Courts and Tribunals Service","200","150","20800","20100"
"Leaver CS","2021","65+","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Prison and Probation Service","230","160","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","370","240","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office (incl. agencies)","120","80","27020","25120"
"Leaver CS","2021","65+","Declared non-disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","300","270","28890","23590"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Prison and Probation Service","100","70","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Revenue and Customs (excl. agencies)","30","20","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs (excl. agencies)","190","130","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Defence (excl. agencies)","60","50","24590","20440"
"Leaver CS","2021","65+","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
