"Status","Year","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","East of England","Central Bedfordshire","30","30","[c]","[c]"
"New entrant CS","2021","East of England","Essex Haven Gateway","120","120","29050","29290"
"New entrant CS","2021","East of England","Essex Thames Gateway","160","160","25940","24180"
"New entrant CS","2021","East of England","Heart of Essex","230","220","27650","27700"
"New entrant CS","2021","East of England","Hertfordshire","500","490","28290","29290"
"New entrant CS","2021","East of England","Luton","130","120","24430","27570"
"New entrant CS","2021","East of England","North and West Norfolk","90","90","25060","24230"
"New entrant CS","2021","East of England","Norwich and East Norfolk","240","230","25960","23750"
"New entrant CS","2021","East of England","Peterborough","150","140","26130","27570"
"New entrant CS","2021","East of England","Southend-on-Sea","120","120","29080","29290"
"New entrant CS","2021","East of England","Suffolk","490","480","25220","25980"
"New entrant CS","2021","East of England","Thurrock","50","50","[c]","[c]"
"New entrant CS","2021","East of England","West Essex","100","100","28730","29290"
"New entrant CS","2021","London","Barking & Dagenham and Havering","170","170","29510","31060"
"New entrant CS","2021","London","Barnet","390","370","32700","31060"
"New entrant CS","2021","London","Bexley and Greenwich","330","320","28860","30150"
"New entrant CS","2021","London","Brent","150","150","29420","31060"
"New entrant CS","2021","London","Bromley","110","110","28020","31060"
"New entrant CS","2021","London","Camden and City of London","340","340","30690","24090"
"New entrant CS","2021","London","Croydon","760","750","34700","30120"
"New entrant CS","2021","London","Ealing","160","160","30260","31060"
"New entrant CS","2021","London","Enfield","140","130","30070","31060"
"New entrant CS","2021","London","Hackney and Newham","370","360","29870","31060"
"New entrant CS","2021","London","Haringey and Islington","420","410","28220","31030"
"New entrant CS","2021","London","Harrow and Hillingdon","360","360","29350","31060"
"New entrant CS","2021","London","Hounslow and Richmond upon Thames","370","360","29070","30720"
"New entrant CS","2021","London","Kensington & Chelsea and Hammersmith & Fulham","210","200","29300","31060"
"New entrant CS","2021","London","Lambeth","1260","1160","37110","32330"
"New entrant CS","2021","London","Lewisham and Southwark","310","300","31070","31060"
"New entrant CS","2021","London","Merton, Kingston upon Thames and Sutton","210","200","29830","31060"
"New entrant CS","2021","London","Redbridge and Waltham Forest","300","290","28500","31060"
"New entrant CS","2021","London","Tower Hamlets","980","970","39690","33960"
"New entrant CS","2021","London","Wandsworth","180","180","28290","30220"
"New entrant CS","2021","London","Westminster","7620","7530","38390","33570"
"New entrant CS","2021","North East (England)","Darlington","70","70","29410","25000"
"New entrant CS","2021","North East (England)","Durham CC","400","400","23030","21010"
"New entrant CS","2021","North East (England)","Hartlepool and Stockton-on-Tees","120","120","23250","22850"
"New entrant CS","2021","North East (England)","Northumberland","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","South Teesside","110","110","22310","21010"
"New entrant CS","2021","North East (England)","Sunderland","340","330","24570","25560"
"New entrant CS","2021","North East (England)","Tyneside","2180","2150","24880","21010"
"New entrant CS","2021","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Blackpool","690","690","23000","21010"
"New entrant CS","2021","North West (England)","Cheshire East","90","90","25940","22850"
"New entrant CS","2021","North West (England)","Cheshire West and Chester","130","130","22310","21010"
"New entrant CS","2021","North West (England)","Chorley and West Lancashire","110","100","25330","24120"
"New entrant CS","2021","North West (England)","East Cumbria","60","60","26600","21050"
"New entrant CS","2021","North West (England)","East Lancashire","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","East Merseyside","140","140","26890","27570"
"New entrant CS","2021","North West (England)","Greater Manchester North East","250","240","26360","27570"
"New entrant CS","2021","North West (England)","Greater Manchester North West","190","190","23320","21010"
"New entrant CS","2021","North West (England)","Greater Manchester South East","230","230","22740","21010"
"New entrant CS","2021","North West (England)","Greater Manchester South West","790","780","26530","24880"
"New entrant CS","2021","North West (England)","Lancaster and Wyre","170","170","23040","21010"
"New entrant CS","2021","North West (England)","Liverpool","590","570","26430","21430"
"New entrant CS","2021","North West (England)","Manchester","1220","1180","30930","27570"
"New entrant CS","2021","North West (England)","Mid Lancashire","250","240","24460","22350"
"New entrant CS","2021","North West (England)","Sefton","370","370","26560","24880"
"New entrant CS","2021","North West (England)","Warrington","450","440","29780","27570"
"New entrant CS","2021","North West (England)","West Cumbria","90","90","29360","24620"
"New entrant CS","2021","North West (England)","Wirral","140","140","23350","22350"
"New entrant CS","2021","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Belfast","310","300","24170","20140"
"New entrant CS","2021","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","Aberdeen City and Aberdeenshire","190","180","28000","27570"
"New entrant CS","2021","Scotland","Angus and Dundee City","140","140","25250","21010"
"New entrant CS","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","City of Edinburgh","1500","1470","30580","26160"
"New entrant CS","2021","Scotland","Clackmannanshire and Fife","90","90","26190","26350"
"New entrant CS","2021","Scotland","Dumfries and Galloway","50","50","24390","25140"
"New entrant CS","2021","Scotland","East Ayrshire and North Ayrshire mainland","70","70","23940","23230"
"New entrant CS","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","140","140","26650","23540"
"New entrant CS","2021","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Falkirk","160","150","22430","21010"
"New entrant CS","2021","Scotland","Glasgow City","1200","1170","27480","23450"
"New entrant CS","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","70","60","27800","26160"
"New entrant CS","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","130","130","25610","21030"
"New entrant CS","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Lanarkshire","120","110","23640","20760"
"New entrant CS","2021","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Perth and Kinross and Stirling","120","120","25960","25980"
"New entrant CS","2021","Scotland","Scottish Borders","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","South Ayrshire","80","80","26550","27570"
"New entrant CS","2021","Scotland","South Lanarkshire","240","230","21360","20140"
"New entrant CS","2021","Scotland","West Lothian","70","60","23050","21010"
"New entrant CS","2021","South East (England)","Berkshire","480","470","30380","29290"
"New entrant CS","2021","South East (England)","Brighton and Hove","150","140","25810","27570"
"New entrant CS","2021","South East (England)","Buckinghamshire CC","260","250","28880","27570"
"New entrant CS","2021","South East (England)","Central Hampshire","380","370","28880","26350"
"New entrant CS","2021","South East (England)","East Kent","510","500","25970","24880"
"New entrant CS","2021","South East (England)","East Surrey","160","160","28160","29290"
"New entrant CS","2021","South East (England)","East Sussex CC","340","330","24040","22920"
"New entrant CS","2021","South East (England)","Isle of Wight","90","90","24300","24120"
"New entrant CS","2021","South East (England)","Kent Thames Gateway","270","270","26740","27850"
"New entrant CS","2021","South East (England)","Medway","170","170","26750","27850"
"New entrant CS","2021","South East (England)","Mid Kent","140","140","28610","29290"
"New entrant CS","2021","South East (England)","Milton Keynes","150","150","25160","27570"
"New entrant CS","2021","South East (England)","North Hampshire","160","150","28280","27120"
"New entrant CS","2021","South East (England)","Oxfordshire","370","340","27840","27570"
"New entrant CS","2021","South East (England)","Portsmouth","440","430","28200","25190"
"New entrant CS","2021","South East (England)","South Hampshire","580","550","29020","28290"
"New entrant CS","2021","South East (England)","Southampton","220","210","30260","27570"
"New entrant CS","2021","South East (England)","West Kent","50","50","28870","29290"
"New entrant CS","2021","South East (England)","West Surrey","380","370","28870","27960"
"New entrant CS","2021","South East (England)","West Sussex (North East)","190","180","27700","27570"
"New entrant CS","2021","South East (England)","West Sussex (South West)","130","130","27830","27570"
"New entrant CS","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1140","1110","31780","27570"
"New entrant CS","2021","South West (England)","Bournemouth and Poole","110","110","25610","27570"
"New entrant CS","2021","South West (England)","Bristol, City of","880","850","30290","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","180","170","27020","27570"
"New entrant CS","2021","South West (England)","Devon CC","690","670","26140","22850"
"New entrant CS","2021","South West (England)","Dorset CC","190","190","25160","22850"
"New entrant CS","2021","South West (England)","Gloucestershire","180","180","26130","27570"
"New entrant CS","2021","South West (England)","Plymouth","330","320","26640","22350"
"New entrant CS","2021","South West (England)","Somerset","220","210","26020","22920"
"New entrant CS","2021","South West (England)","Swindon","100","90","26920","27570"
"New entrant CS","2021","South West (England)","Torbay","40","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Wiltshire","910","850","29820","26670"
"New entrant CS","2021","Unknown","Unknown","900","880","32720","27570"
"New entrant CS","2021","Wales","Bridgend and Neath Port Talbot","80","70","25510","24240"
"New entrant CS","2021","Wales","Cardiff and Vale of Glamorgan","900","870","25690","21010"
"New entrant CS","2021","Wales","Central Valleys","100","100","24690","22920"
"New entrant CS","2021","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Flintshire and Wrexham","190","190","23280","22850"
"New entrant CS","2021","Wales","Gwent Valleys","70","70","25540","27570"
"New entrant CS","2021","Wales","Gwynedd","70","70","21400","21010"
"New entrant CS","2021","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","810","790","28900","27570"
"New entrant CS","2021","Wales","Powys","40","40","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","100","100","23560","21050"
"New entrant CS","2021","Wales","Swansea","560","520","24120","21590"
"New entrant CS","2021","West Midlands (England)","Birmingham","1320","1280","29180","25560"
"New entrant CS","2021","West Midlands (England)","Coventry","350","340","31580","27570"
"New entrant CS","2021","West Midlands (England)","Dudley","110","110","24580","27570"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","60","50","27820","26970"
"New entrant CS","2021","West Midlands (England)","Sandwell","50","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","110","110","26810","27570"
"New entrant CS","2021","West Midlands (England)","Solihull","60","50","27790","27570"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","470","460","24660","23700"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","280","260","22060","18880"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","190","180","32610","27570"
"New entrant CS","2021","West Midlands (England)","Walsall","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","100","100","24680","22920"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","80","70","24160","22920"
"New entrant CS","2021","West Midlands (England)","Worcestershire","250","240","25480","22850"
"New entrant CS","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","300","290","23670","22850"
"New entrant CS","2021","Yorkshire and The Humber","Bradford","270","270","25270","25560"
"New entrant CS","2021","Yorkshire and The Humber","Calderdale and Kirklees","140","130","26330","27570"
"New entrant CS","2021","Yorkshire and The Humber","East Riding of Yorkshire","180","180","24390","22850"
"New entrant CS","2021","Yorkshire and The Humber","Kingston upon Hull, City of","170","170","25590","24880"
"New entrant CS","2021","Yorkshire and The Humber","Leeds","1890","1840","28790","27570"
"New entrant CS","2021","Yorkshire and The Humber","North and North East Lincolnshire","90","80","23020","21430"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire CC","210","200","28000","27570"
"New entrant CS","2021","Yorkshire and The Humber","Sheffield","740","720","28450","25000"
"New entrant CS","2021","Yorkshire and The Humber","Wakefield","200","190","26040","27570"
"New entrant CS","2021","Yorkshire and The Humber","York","350","340","30530","26750"
"New entrant CS","2022","East Midlands (England)","Derby","210","190","25130","23170"
"New entrant CS","2022","East Midlands (England)","East Derbyshire","70","70","27100","26310"
"New entrant CS","2022","East Midlands (England)","Leicester","440","420","24490","21260"
"New entrant CS","2022","East Midlands (England)","Leicestershire CC and Rutland","310","290","25340","23140"
"New entrant CS","2022","East Midlands (England)","Lincolnshire CC","450","430","27030","25480"
"New entrant CS","2022","East Midlands (England)","North Northamptonshire","130","120","23860","21260"
"New entrant CS","2022","East Midlands (England)","North Nottinghamshire","190","170","25540","24800"
"New entrant CS","2022","East Midlands (England)","Nottingham","1370","1330","27380","26590"
"New entrant CS","2022","East Midlands (England)","South and West Derbyshire","130","120","27090","23180"
"New entrant CS","2022","East Midlands (England)","South Nottinghamshire","160","160","29420","25020"
"New entrant CS","2022","East Midlands (England)","West Northamptonshire","180","170","26970","24800"
"New entrant CS","2022","East of England","Bedford","190","180","27570","27570"
"New entrant CS","2022","East of England","Breckland and South Norfolk","80","80","26430","23140"
"New entrant CS","2022","East of England","Cambridgeshire CC","440","420","28480","26140"
"New entrant CS","2022","East of England","Central Bedfordshire","40","30","[c]","[c]"
"New entrant CS","2022","East of England","Essex Haven Gateway","130","120","31240","27880"
"New entrant CS","2022","East of England","Essex Thames Gateway","150","140","25240","24250"
"New entrant CS","2022","East of England","Heart of Essex","270","260","27540","25120"
"New entrant CS","2022","East of England","Hertfordshire CC","430","420","29870","29290"
"New entrant CS","2022","East of England","Luton","100","90","28500","27570"
"New entrant CS","2022","East of England","North and West Norfolk","100","100","24150","23140"
"New entrant CS","2022","East of England","Norwich and East Norfolk","430","410","25200","23140"
"New entrant CS","2022","East of England","Peterborough","140","130","29090","27350"
"New entrant CS","2022","East of England","Southend-on-Sea","120","110","28570","26590"
"New entrant CS","2022","East of England","Suffolk CC","570","530","26840","24800"
"New entrant CS","2022","East of England","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","West Essex","70","60","29730","29290"
"New entrant CS","2022","London","Barking & Dagenham and Havering","120","110","31970","31060"
"New entrant CS","2022","London","Barnet","390","350","31360","27980"
"New entrant CS","2022","London","Bexley and Greenwich","270","260","28860","29020"
"New entrant CS","2022","London","Brent","120","120","31110","31060"
"New entrant CS","2022","London","Bromley","130","120","32550","31060"
"New entrant CS","2022","London","Camden and City of London","230","230","37450","31060"
"New entrant CS","2022","London","Croydon","900","880","34430","30750"
"New entrant CS","2022","London","Ealing","90","80","33610","31060"
"New entrant CS","2022","London","Enfield","40","40","[c]","[c]"
"New entrant CS","2022","London","Hackney and Newham","560","550","35260","31060"
"New entrant CS","2022","London","Haringey and Islington","320","310","31520","31060"
"New entrant CS","2022","London","Harrow and Hillingdon","220","210","29710","28650"
"New entrant CS","2022","London","Hounslow and Richmond upon Thames","450","440","30260","28700"
"New entrant CS","2022","London","Kensington & Chelsea and Hammersmith & Fulham","170","170","30700","30520"
"New entrant CS","2022","London","Lambeth","790","760","38570","32330"
"New entrant CS","2022","London","Lewisham and Southwark","320","310","35990","31060"
"New entrant CS","2022","London","Merton, Kingston upon Thames and Sutton","130","130","32160","31060"
"New entrant CS","2022","London","Redbridge and Waltham Forest","260","250","29730","28090"
"New entrant CS","2022","London","Tower Hamlets","880","870","40050","34260"
"New entrant CS","2022","London","Wandsworth","190","180","29460","30520"
"New entrant CS","2022","London","Westminster","7180","6910","38130","33570"
"New entrant CS","2022","North East (England)","Darlington","260","250","32720","29360"
"New entrant CS","2022","North East (England)","Durham","610","600","24490","22990"
"New entrant CS","2022","North East (England)","Hartlepool and Stockton-on-Tees","260","250","26310","24090"
"New entrant CS","2022","North East (England)","Northumberland","70","70","30010","27570"
"New entrant CS","2022","North East (England)","South Teesside","100","100","27090","27570"
"New entrant CS","2022","North East (England)","Sunderland","400","390","23820","21260"
"New entrant CS","2022","North East (England)","Tyneside","2520","2450","26520","23170"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","680","670","25730","21260"
"New entrant CS","2022","North West (England)","Cheshire East","230","220","25370","23140"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","80","70","26760","24800"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","210","210","24830","23140"
"New entrant CS","2022","North West (England)","East Cumbria","150","140","27250","23960"
"New entrant CS","2022","North West (England)","East Lancashire","80","70","28170","27570"
"New entrant CS","2022","North West (England)","East Merseyside","190","180","29670","27570"
"New entrant CS","2022","North West (England)","Greater Manchester North East","170","160","26330","24800"
"New entrant CS","2022","North West (England)","Greater Manchester North West","270","260","25110","23170"
"New entrant CS","2022","North West (England)","Greater Manchester South East","120","110","24970","23170"
"New entrant CS","2022","North West (England)","Greater Manchester South West","1430","1380","28180","25480"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","120","120","24280","21260"
"New entrant CS","2022","North West (England)","Liverpool","1690","1650","25480","23170"
"New entrant CS","2022","North West (England)","Manchester","1430","1400","30810","27570"
"New entrant CS","2022","North West (England)","Mid Lancashire","470","450","26600","23140"
"New entrant CS","2022","North West (England)","Sefton","670","660","26310","24880"
"New entrant CS","2022","North West (England)","Warrington","280","270","30630","28840"
"New entrant CS","2022","North West (England)","West Cumbria","210","200","26230","21300"
"New entrant CS","2022","North West (England)","Wirral","300","290","24850","21260"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","510","500","27870","26590"
"New entrant CS","2022","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Lisburn and Castlereagh","40","40","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","50","50","37970","36740"
"New entrant CS","2022","Scotland","Aberdeen City and Aberdeenshire","270","270","30400","27230"
"New entrant CS","2022","Scotland","Angus and Dundee City","680","660","25230","23230"
"New entrant CS","2022","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","City of Edinburgh","2120","2060","31860","27230"
"New entrant CS","2022","Scotland","Clackmannanshire and Fife","150","140","25640","23620"
"New entrant CS","2022","Scotland","Dumfries and Galloway","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","East Ayrshire and North Ayrshire mainland","150","150","24000","21260"
"New entrant CS","2022","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","250","250","26450","22630"
"New entrant CS","2022","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Falkirk","170","160","23840","21640"
"New entrant CS","2022","Scotland","Glasgow City","2520","2470","29820","27230"
"New entrant CS","2022","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","110","100","27050","24880"
"New entrant CS","2022","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","140","130","27180","27020"
"New entrant CS","2022","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Lanarkshire","270","260","24150","21640"
"New entrant CS","2022","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Perth and Kinross, and Stirling","120","120","25310","21640"
"New entrant CS","2022","Scotland","Scottish Borders","80","80","24770","24400"
"New entrant CS","2022","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","South Ayrshire","70","70","25590","27570"
"New entrant CS","2022","Scotland","South Lanarkshire","370","360","24390","21250"
"New entrant CS","2022","Scotland","West Lothian","50","50","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire","420","420","29790","26350"
"New entrant CS","2022","South East (England)","Brighton and Hove","120","110","28550","26370"
"New entrant CS","2022","South East (England)","Buckinghamshire","240","230","29940","28140"
"New entrant CS","2022","South East (England)","Central Hampshire","480","470","30550","27010"
"New entrant CS","2022","South East (England)","East Kent","450","420","25730","24250"
"New entrant CS","2022","South East (England)","East Surrey","190","180","29280","31020"
"New entrant CS","2022","South East (England)","East Sussex CC","290","280","25340","21840"
"New entrant CS","2022","South East (England)","Isle of Wight","120","110","23980","23140"
"New entrant CS","2022","South East (England)","Kent Thames Gateway","200","190","26600","28140"
"New entrant CS","2022","South East (England)","Medway","230","230","27010","27430"
"New entrant CS","2022","South East (England)","Mid Kent","170","160","27830","24920"
"New entrant CS","2022","South East (England)","Milton Keynes","220","210","27540","27570"
"New entrant CS","2022","South East (England)","North Hampshire","130","120","30390","27250"
"New entrant CS","2022","South East (England)","Oxfordshire CC","430","410","29110","27330"
"New entrant CS","2022","South East (England)","Portsmouth","290","280","28700","24880"
"New entrant CS","2022","South East (England)","South Hampshire","580","490","26900","23860"
"New entrant CS","2022","South East (England)","Southampton","200","200","31150","26310"
"New entrant CS","2022","South East (England)","West Kent","50","40","[c]","[c]"
"New entrant CS","2022","South East (England)","West Surrey","410","390","31400","28140"
"New entrant CS","2022","South East (England)","West Sussex (North East)","160","150","29230","25770"
"New entrant CS","2022","South East (England)","West Sussex (South West)","160","160","29230","27570"
"New entrant CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1310","1280","31170","27570"
"New entrant CS","2022","South West (England)","Bournemouth, Christchurch and Poole","140","130","27260","26030"
"New entrant CS","2022","South West (England)","Bristol, City of","1130","1100","31450","28590"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","250","240","25720","21260"
"New entrant CS","2022","South West (England)","Devon CC","620","600","27210","23170"
"New entrant CS","2022","South West (England)","Dorset","260","250","25240","23140"
"New entrant CS","2022","South West (England)","Gloucestershire CC","200","190","28000","26310"
"New entrant CS","2022","South West (England)","Plymouth","350","340","27050","23540"
"New entrant CS","2022","South West (England)","Somerset CC","310","300","28110","24090"
"New entrant CS","2022","South West (England)","Swindon","80","80","28610","24100"
"New entrant CS","2022","South West (England)","Torbay","50","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Wiltshire","1000","970","30000","26350"
"New entrant CS","2022","Unknown","Unknown","870","770","29440","27570"
"New entrant CS","2022","Wales","Bridgend and Neath Port Talbot","110","100","25720","21260"
"New entrant CS","2022","Wales","Cardiff and Vale of Glamorgan","1260","1230","27950","24500"
"New entrant CS","2022","Wales","Central Valleys","290","280","27260","27570"
"New entrant CS","2022","Wales","Conwy and Denbighshire","80","80","31370","27570"
"New entrant CS","2022","Wales","Flintshire and Wrexham","300","290","24440","23140"
"New entrant CS","2022","Wales","Gwent Valleys","80","80","27680","27570"
"New entrant CS","2022","Wales","Gwynedd","90","80","24590","21260"
"New entrant CS","2022","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Monmouthshire and Newport","940","900","29880","29540"
"New entrant CS","2022","Wales","Powys","40","40","[c]","[c]"
"New entrant CS","2022","Wales","South West Wales","160","150","28470","23630"
"New entrant CS","2022","Wales","Swansea","860","810","23630","21840"
"New entrant CS","2022","West Midlands (England)","Birmingham","2440","2350","28360","26590"
"New entrant CS","2022","West Midlands (England)","Coventry","350","340","32110","29360"
"New entrant CS","2022","West Midlands (England)","Dudley","140","130","24400","21260"
"New entrant CS","2022","West Midlands (England)","Herefordshire, County of","60","60","26170","26350"
"New entrant CS","2022","West Midlands (England)","Sandwell","110","100","27040","27570"
"New entrant CS","2022","West Midlands (England)","Shropshire","130","130","28460","27570"
"New entrant CS","2022","West Midlands (England)","Solihull","160","150","27910","27570"
"New entrant CS","2022","West Midlands (England)","Staffordshire CC","590","570","26540","23140"
"New entrant CS","2022","West Midlands (England)","Stoke-on-Trent","210","190","25340","21260"
"New entrant CS","2022","West Midlands (England)","Telford and Wrekin","160","150","33240","27570"
"New entrant CS","2022","West Midlands (England)","Walsall","70","70","24730","21260"
"New entrant CS","2022","West Midlands (England)","Warwickshire CC","190","170","28210","27570"
"New entrant CS","2022","West Midlands (England)","Wolverhampton","260","240","30060","27570"
"New entrant CS","2022","West Midlands (England)","Worcestershire CC","400","380","26110","23140"
"New entrant CS","2022","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","400","390","25660","23170"
"New entrant CS","2022","Yorkshire and The Humber","Bradford","600","560","23810","21250"
"New entrant CS","2022","Yorkshire and The Humber","Calderdale and Kirklees","200","190","27340","27570"
"New entrant CS","2022","Yorkshire and The Humber","East Riding of Yorkshire","260","260","24630","23140"
"New entrant CS","2022","Yorkshire and The Humber","Kingston upon Hull, City of","240","230","25030","23140"
"New entrant CS","2022","Yorkshire and The Humber","Leeds","2330","2190","30850","27570"
"New entrant CS","2022","Yorkshire and The Humber","North and North East Lincolnshire","90","90","27050","24840"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire CC","180","170","31050","26330"
"New entrant CS","2022","Yorkshire and The Humber","Sheffield","820","790","30300","27570"
"New entrant CS","2022","Yorkshire and The Humber","Wakefield","260","250","26720","23170"
"New entrant CS","2022","Yorkshire and The Humber","York","490","470","31030","27570"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
