"Status","Year","Region_ITL1","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Wales","AA/AO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Operational Delivery","140","140","26860","27570"
"Leaver Dept.","2022","Wales","EO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","EO","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SCS","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SCS","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Operational Delivery","50","50","33470","31990"
"Leaver Dept.","2022","Wales","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Wales","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","AA/AO","Operational Delivery","240","220","20580","20970"
"Leaver Dept.","2022","West Midlands (England)","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","AA/AO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","AA/AO","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Operational Delivery","330","310","26260","27570"
"Leaver Dept.","2022","West Midlands (England)","EO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Operational Delivery","50","50","55210","50400"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SCS","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Operational Delivery","140","140","33940","32250"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Policy","40","40","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Science and Engineering","70","60","36720","36330"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","SEO/HEO","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Operational Delivery","120","110","20780","20970"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","AA/AO","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Operational Delivery","250","240","26570","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Finance","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Operational Delivery","70","60","56130","53120"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Policy","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Science and Engineering","30","30","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Commercial","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Digital, Data and Technology","50","30","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Finance","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Operational Delivery","170","170","34090","32790"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Policy","120","60","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Property","[c]","[c]","[c]","[c]"
