"Status","Year","Region_ITL3","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","South and West Derbyshire","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","Declared non-disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Declared non-disabled","Hampshire and Isle of Wight","60","60","38730","29540"
"Leaver Dept.","2022","South Hampshire","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Declared non-disabled","Southern Scotland","80","80","39540","38500"
"Leaver Dept.","2022","South Lanarkshire","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Unknown","Southern Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","Declared non-disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Declared non-disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Declared non-disabled","Shropshire and Staffordshire","60","60","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","Declared non-disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Declared non-disabled","East Anglia","50","50","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Suffolk CC","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Declared disabled","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Declared non-disabled","Northumberland, and Tyne and Wear","80","70","28290","27570"
"Leaver Dept.","2022","Sunderland","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sunderland","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swansea","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Swindon","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Declared non-disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Telford and Wrekin","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","Declared non-disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","Declared disabled","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","Declared non-disabled","Inner London - East","240","230","42140","36000"
"Leaver Dept.","2022","Tower Hamlets","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","Unknown","Inner London - East","90","90","39020","33760"
"Leaver Dept.","2022","Tyneside","Declared disabled","Northumberland, and Tyne and Wear","50","50","[c]","[c]"
"Leaver Dept.","2022","Tyneside","Declared non-disabled","Northumberland, and Tyne and Wear","420","400","32140","27570"
"Leaver Dept.","2022","Tyneside","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tyneside","Unknown","Northumberland, and Tyne and Wear","150","140","36300","30470"
"Leaver Dept.","2022","Unknown","Declared disabled","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Unknown","280","270","38150","33250"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","410","210","36880","32000"
"Leaver Dept.","2022","Wakefield","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Declared non-disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Declared non-disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Declared non-disabled","Essex","40","40","[c]","[c]"
"Leaver Dept.","2022","West Essex","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Declared non-disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Declared non-disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Declared non-disabled","Surrey, East and West Sussex","30","30","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Declared disabled","Inner London - West","450","400","44670","39670"
"Leaver Dept.","2022","Westminster","Declared non-disabled","Inner London - West","3110","2870","46650","41750"
"Leaver Dept.","2022","Westminster","Undeclared","Inner London - West","250","240","42880","40050"
"Leaver Dept.","2022","Westminster","Unknown","Inner London - West","2130","1340","41580","34710"
"Leaver Dept.","2022","Wiltshire","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","600","570","35210","29490"
"Leaver Dept.","2022","Wiltshire","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","200","190","45310","40960"
"Leaver Dept.","2022","Wirral","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Declared non-disabled","Merseyside","40","40","[c]","[c]"
"Leaver Dept.","2022","Wirral","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","50","40","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Declared non-disabled","North Yorkshire","120","120","38960","35900"
"Leaver Dept.","2022","York","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Declared non-disabled","North Eastern Scotland","100","100","28210","27570"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Unknown","North Eastern Scotland","80","80","27640","23960"
"New entrant CS","2021","Angus and Dundee City","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Declared non-disabled","Eastern Scotland","80","80","25190","21010"
"New entrant CS","2021","Angus and Dundee City","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Unknown","Eastern Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Declared non-disabled","Outer London - East and North East","120","120","29480","31060"
"New entrant CS","2021","Barking & Dagenham and Havering","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Unknown","Outer London - East and North East","30","30","[c]","[c]"
"New entrant CS","2021","Barnet","Declared disabled","Outer London - West and North West","30","30","[c]","[c]"
"New entrant CS","2021","Barnet","Declared non-disabled","Outer London - West and North West","310","290","32410","31060"
"New entrant CS","2021","Barnet","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","Unknown","Outer London - West and North West","30","30","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","South Yorkshire","170","160","23880","22850"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Unknown","South Yorkshire","90","90","23110","22850"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","28620","27570"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","730","710","32620","27570"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","330","320","30440","27570"
"New entrant CS","2021","Bedford","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Declared non-disabled","Bedfordshire and Hertfordshire","70","70","26570","27570"
"New entrant CS","2021","Bedford","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Unknown","Bedfordshire and Hertfordshire","70","70","24150","22170"
"New entrant CS","2021","Belfast","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Declared non-disabled","Northern Ireland","100","100","24320","20140"
"New entrant CS","2021","Belfast","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Unknown","Northern Ireland","200","190","23930","20140"
"New entrant CS","2021","Berkshire","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","290","290","30690","29290"
"New entrant CS","2021","Berkshire","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","150","150","30180","26970"
"New entrant CS","2021","Bexley and Greenwich","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Declared non-disabled","Outer London - East and North East","190","190","29360","31060"
"New entrant CS","2021","Bexley and Greenwich","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Unknown","Outer London - East and North East","110","110","27750","28720"
"New entrant CS","2021","Birmingham","Declared disabled","West Midlands","80","80","28840","27570"
"New entrant CS","2021","Birmingham","Declared non-disabled","West Midlands","590","570","29480","27570"
"New entrant CS","2021","Birmingham","Undeclared","West Midlands","70","60","31040","28590"
"New entrant CS","2021","Birmingham","Unknown","West Midlands","580","570","28700","22850"
"New entrant CS","2021","Blackburn with Darwen","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Declared disabled","Lancashire","80","80","22870","21010"
"New entrant CS","2021","Blackpool","Declared non-disabled","Lancashire","480","480","23070","21010"
"New entrant CS","2021","Blackpool","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Unknown","Lancashire","100","100","22930","21010"
"New entrant CS","2021","Bournemouth and Poole","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Declared non-disabled","Dorset and Somerset","90","80","25450","27570"
"New entrant CS","2021","Bournemouth and Poole","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Declared non-disabled","West Yorkshire","150","150","25350","27570"
"New entrant CS","2021","Bradford","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Unknown","West Yorkshire","100","100","24920","20140"
"New entrant CS","2021","Breckland and South Norfolk","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Declared non-disabled","East Anglia","40","40","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Declared non-disabled","Outer London - West and North West","110","110","29270","31060"
"New entrant CS","2021","Brent","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Unknown","Outer London - West and North West","30","30","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Declared non-disabled","West Wales and The Valleys","50","50","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Declared non-disabled","Surrey, East and West Sussex","90","80","25430","27570"
"New entrant CS","2021","Brighton and Hove","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Unknown","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","28910","27570"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","500","480","30230","27570"
"New entrant CS","2021","Bristol, City of","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","280","270","30090","27570"
"New entrant CS","2021","Bromley","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Declared non-disabled","Outer London - South","80","80","27970","31060"
"New entrant CS","2021","Bromley","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","170","170","28720","27570"
"New entrant CS","2021","Buckinghamshire CC","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Unknown","Berkshire, Buckinghamshire and Oxfordshire","60","60","30660","27570"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Declared non-disabled","West Yorkshire","90","90","26280","27570"
"New entrant CS","2021","Calderdale and Kirklees","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","East Anglia","250","240","30990","27570"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","East Anglia","90","80","26880","25850"
"New entrant CS","2021","Camden and City of London","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared non-disabled","Inner London - West","140","140","34230","28670"
"New entrant CS","2021","Camden and City of London","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","Inner London - West","160","160","27400","22680"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared disabled","East Wales","50","50","27720","21160"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","East Wales","440","430","25950","21050"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","East Wales","390","380","24930","20500"
"New entrant CS","2021","Causeway Coast and Glens","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Declared non-disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
