"Status","Year","Sexual_orientation","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Heterosexual / straight","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Medicine","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Operational Delivery","220","200","30990","27570"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Science and Engineering","100","90","37580","33030"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Commercial","70","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Communications","150","140","45170","40070"
"Leaver Dept.","2022","Heterosexual / straight","London","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Digital, Data and Technology","150","140","46630","41080"
"Leaver Dept.","2022","Heterosexual / straight","London","Economics","90","90","47420","39980"
"Leaver Dept.","2022","Heterosexual / straight","London","Finance","130","120","49060","42760"
"Leaver Dept.","2022","Heterosexual / straight","London","Human Resources","210","200","41220","33610"
"Leaver Dept.","2022","Heterosexual / straight","London","Intelligence Analysis","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","International Trade","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Knowledge and Information Management","140","130","46840","48860"
"Leaver Dept.","2022","Heterosexual / straight","London","Legal","50","50","59140","59060"
"Leaver Dept.","2022","Heterosexual / straight","London","Medicine","90","70","85520","90960"
"Leaver Dept.","2022","Heterosexual / straight","London","Operational Delivery","1850","1740","38860","32330"
"Leaver Dept.","2022","Heterosexual / straight","London","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Other","160","160","37120","31060"
"Leaver Dept.","2022","Heterosexual / straight","London","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Policy","1070","980","47190","41970"
"Leaver Dept.","2022","Heterosexual / straight","London","Project Delivery","110","110","44130","40170"
"Leaver Dept.","2022","Heterosexual / straight","London","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Science and Engineering","470","430","40180","40060"
"Leaver Dept.","2022","Heterosexual / straight","London","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Social Research","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Statistics","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","London","Unknown","830","800","47670","42470"
"Leaver Dept.","2022","Heterosexual / straight","London","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Operational Delivery","320","310","27190","27570"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Other","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Digital, Data and Technology","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Finance","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Human Resources","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Medicine","40","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Operational Delivery","750","720","27440","25120"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Other","60","60","27540","27570"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Policy","50","50","36310","33190"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Science and Engineering","130","110","35860","31740"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Operational Delivery","420","410","26330","27570"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Other","50","50","26030","24650"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Unknown","50","50","35950","32000"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Operational Delivery","370","340","32340","27570"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Science and Engineering","140","130","42410","39720"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Commercial","100","100","37490","33530"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Digital, Data and Technology","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Finance","70","70","34890","28610"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Human Resources","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Operational Delivery","470","440","32970","28590"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Other","100","100","31880","27570"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Policy","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Project Delivery","130","130","38060","36680"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Science and Engineering","420","400","35740","30800"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Operational Delivery","90","80","27740","26130"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Unknown","120","110","44400","38160"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Operational Delivery","210","200","28350","27570"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Policy","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Operational Delivery","570","540","29870","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Policy","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Science and Engineering","80","70","34840","35610"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Finance","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Human Resources","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Operational Delivery","440","420","31360","27570"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Policy","90","70","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Science and Engineering","80","80","39420","35430"
